id,diedAt,country,city
HA1588,851,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA1589,855,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA1590,861,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA1591,883,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA1592,888,MACROREG-SARABIA,MADINA_396E244N_S_JAZI
HA1593,890,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA1594,889,MACROREG-ARABIA,SANA_442E153N_S_YEME
HA1595,890,MACROREG-ARABIA,SANA_442E153N_S_YEME
HA1596,893,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA1597,894,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA1598,893,MACROREG-SARABIA,MADINA_396E244N_S_JAZI
HA1599,992,MACROREG-SARABIA,MADINA_396E244N_S_JAZI
HA1600,914,MACROREG-SARABIA,MADINA_396E244N_S_JAZI
HA1601,928,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA1602,920,MACROREG-INDIA,KANBAYA_725E223N_S_SIND
HA1603,930,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA1604,968,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA1605,993,MACROREG-ARABIA,SANA_442E153N_S_YEME
HA1606,0,MACROREG-ARABIA,SANA_442E153N_S_YEME
HA1608,1035,MACROREG-SARABIA,MADINA_396E244N_S_JAZI
HA1610,1051,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA1611,1053,MACROREG-SARABIA,MADINA_396E244N_S_JAZI
HA1612,1069,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA1613,1076,MACROREG-ARABIA,SANA_442E153N_S_YEME
HA1615,1103,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA1616,1091,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA1617,1102,MACROREG-RUM,AMID_402E379N_S_AQUR
HA1617,1102,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA1618,1102,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA1619,1120,MACROREG-MAGHRIB,BISKARA_057E348N_S_MAGH
HA1620,1135,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA1620,1135,MACROREG-RUM,AMID_402E379N_S_AQUR
HA1621,1179,MACROREG-RUM,AMID_402E379N_S_AQUR
HA1622,1302,MACROREG-SARABIA,MADINA_396E244N_S_JAZI
HA1623,1187,MACROREG-RUM,AMID_402E379N_S_AQUR
HA1625,1310,MACROREG-ARABIA,SANA_442E153N_S_YEME
HA1625,1310,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA1626,1233,MACROREG-RUM,AMID_402E379N_S_AQUR
HA1627,1203,MACROREG-RUM,AMID_402E379N_S_AQUR
HA1629,1206,MACROREG-RUM,AMID_402E379N_S_AQUR
HA1630,0,MACROREG-SARABIA,MADINA_396E244N_S_JAZI
HA1631,1214,MACROREG-RUM,AMID_402E379N_S_AQUR
HA1632,1246,MACROREG-ARABIA,SANA_442E153N_S_YEME
HA1633,1219,MACROREG-RUM,AMID_402E379N_S_AQUR
HA1634,1007,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA1635,1033,MACROREG-ARABIA,SANA_442E153N_S_YEME
HA1636,1109,MACROREG-ARABIA,SANA_442E153N_S_YEME
HA1637,1221,MACROREG-INDIA,KANBAYA_725E223N_S_SIND
HA1637,1221,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA1638,1037,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA1639,579,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA1640,1058,MACROREG-RUM,AMID_402E379N_S_AQUR
HA1642,270,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA1644,628,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA1645,805,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA1646,1099,MACROREG-MAWARANNAHR,BALAYAN_694E411N_S_TRAN
HA1647,423,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA1648,1102,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA1649,1170,MACROREG-INDIA,KANBAYA_725E223N_S_SIND
HA1651,1050,MACROREG-INDIA,KANBAYA_725E223N_S_SIND
HA1652,1066,MACROREG-ARABIA,SANA_442E153N_S_YEME
HA1653,1007,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA1654,1040,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA1656,1010,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA1658,414,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA1658,414,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA1659,436,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA1660,451,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA1661,290,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA1663,150,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA1664,510,MACROREG-SARABIA,MADINA_396E244N_S_JAZI
HA1665,288,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA1666,310,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA1667,318,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA1668,365,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA1669,369,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA1670,420,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA1670,420,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA1671,431,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA1671,431,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA1673,250,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA1674,960,MACROREG-RUM,AMID_402E379N_S_AQUR
HA1675,245,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA1676,160,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA1676,160,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA1677,1155,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA1678,127,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA1680,615,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA1684,1145,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA1685,0,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA1687,672,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA1688,1140,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA1690,0,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA1691,18,MACROREG-ARABIA,SANA_442E153N_S_YEME
HA1692,267,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA1695,272,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA1695,272,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA1696,274,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA1696,274,MACROREG-MAWARANNAHR,BALAYAN_694E411N_S_TRAN
HA1697,279,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA1698,0,MACROREG-ARABIA,SANA_442E153N_S_YEME
HA1699,301,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA1701,0,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA1702,340,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA1702,340,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA1703,0,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA1704,337,MACROREG-ARABIA,SANA_442E153N_S_YEME
HA1706,432,MACROREG-MAWARANNAHR,BALAYAN_694E411N_S_TRAN
HA1707,447,MACROREG-MAWARANNAHR,BALAYAN_694E411N_S_TRAN
HA1708,460,MACROREG-SARABIA,MADINA_396E244N_S_JAZI
HA1709,500,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA1710,534,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA1710,534,MACROREG-MAGHRIB,BISKARA_057E348N_S_MAGH
HA1711,554,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA1712,622,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA1713,632,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA1714,700,MACROREG-SARABIA,MADINA_396E244N_S_JAZI
HA1715,767,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA1716,676,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA1717,682,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA1718,685,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA1720,894,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA1721,1020,MACROREG-SARABIA,MADINA_396E244N_S_JAZI
HA1723,920,MACROREG-RUM,AMID_402E379N_S_AQUR
HA1724,949,MACROREG-RUM,AMID_402E379N_S_AQUR
HA1725,1059,MACROREG-ARABIA,SANA_442E153N_S_YEME
HA1725,1059,MACROREG-RUM,AMID_402E379N_S_AQUR
HA1726,1066,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA1727,1100,MACROREG-INDIA,KANBAYA_725E223N_S_SIND
HA1728,1158,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA1729,1170,MACROREG-ARABIA,SANA_442E153N_S_YEME
HA1730,1177,MACROREG-ARABIA,SANA_442E153N_S_YEME
HA1731,1182,MACROREG-ARABIA,SANA_442E153N_S_YEME
HA1732,1196,MACROREG-INDIA,KANBAYA_725E223N_S_SIND
HA1733,1227,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA1737,1317,MACROREG-ARABIA,SANA_442E153N_S_YEME
HA1738,1263,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA1739,1284,MACROREG-ARABIA,SANA_442E153N_S_YEME
HA1743,298,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA1744,0,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA1745,791,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA1746,872,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA1747,0,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA1748,1250,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA1749,1303,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA1751,498,MACROREG-SARABIA,MADINA_396E244N_S_JAZI
HA1752,469,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA1753,1171,MACROREG-RUM,AMID_402E379N_S_AQUR
HA1755,815,MACROREG-RUM,AMID_402E379N_S_AQUR
HA1756,684,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA1756,684,MACROREG-MAGHRIB,BISKARA_057E348N_S_MAGH
HA1757,1107,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA1758,985,MACROREG-RUM,AMID_402E379N_S_AQUR
HA1759,1098,MACROREG-RUM,AMID_402E379N_S_AQUR
HA1760,1172,MACROREG-ARABIA,SANA_442E153N_S_YEME
HA1760,1172,MACROREG-RUM,AMID_402E379N_S_AQUR
HA1761,1173,MACROREG-SARABIA,MADINA_396E244N_S_JAZI
HA1763,1171,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA1764,0,MACROREG-MAWARANNAHR,BALAYAN_694E411N_S_TRAN
HA1766,350,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA1767,1053,MACROREG-RUM,AMID_402E379N_S_AQUR
HA1768,902,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA1770,1306,MACROREG-INDIA,KANBAYA_725E223N_S_SIND
HA1771,220,MACROREG-MAWARANNAHR,BALAYAN_694E411N_S_TRAN
HA1772,231,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA1772,231,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA1773,0,MACROREG-MAWARANNAHR,BALAYAN_694E411N_S_TRAN
HA1774,1270,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA1775,994,MACROREG-INDIA,KANBAYA_725E223N_S_SIND
HA1775,994,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA1776,250,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA1777,1026,MACROREG-INDIA,KANBAYA_725E223N_S_SIND
HA1778,1195,MACROREG-INDIA,KANBAYA_725E223N_S_SIND
HA1779,0,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA1783,0,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA1784,288,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA1785,243,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA1786,250,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA1787,282,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA1789,243,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA1790,229,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA1790,229,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA1791,320,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA1792,1042,MACROREG-RUM,AMID_402E379N_S_AQUR
HA1794,349,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA1795,591,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA1796,850,MACROREG-RUM,AMID_402E379N_S_AQUR
HA1797,110,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA1798,190,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA1801,196,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA1802,204,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA1803,224,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA1804,230,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA1805,230,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA1806,249,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA1807,250,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA1808,263,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA1809,224,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA1810,242,MACROREG-ARABIA,SANA_442E153N_S_YEME
HA1810,242,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA1811,250,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA1812,275,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA1814,295,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA1815,300,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA1817,280,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA1818,310,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA1819,303,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA1820,304,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA1821,327,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA1821,327,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA1822,328,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA1823,334,MACROREG-SARABIA,MADINA_396E244N_S_JAZI
HA1824,345,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA1825,348,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA1826,350,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA1826,350,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA1827,352,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA1827,352,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA1828,352,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA1829,357,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA1830,358,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA1831,360,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA1833,368,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA1834,371,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA1835,358,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA1836,371,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA1836,371,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA1837,375,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA1837,375,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA1838,377,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA1838,377,MACROREG-MAWARANNAHR,BALAYAN_694E411N_S_TRAN
HA1839,380,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA1840,392,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA1841,380,MACROREG-MAWARANNAHR,BALAYAN_694E411N_S_TRAN
HA1843,382,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA1844,387,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA1845,393,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA1846,400,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA1846,400,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA1847,395,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA1848,400,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA1848,400,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA1849,400,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA1851,405,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA1852,405,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA1853,406,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA1854,410,MACROREG-SARABIA,MADINA_396E244N_S_JAZI
HA1855,416,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA1857,425,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA1858,425,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA1860,431,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA1861,348,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA1862,438,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA1863,439,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA1864,442,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA1865,446,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA1865,446,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA1866,447,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA1868,462,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA1869,463,MACROREG-MAGHRIB,BISKARA_057E348N_S_MAGH
HA1870,473,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA1871,475,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA1872,471,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA1873,471,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA1874,482,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA1874,482,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA1876,483,MACROREG-SARABIA,MADINA_396E244N_S_JAZI
HA1877,485,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA1879,491,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA1879,491,MACROREG-MAWARANNAHR,BALAYAN_694E411N_S_TRAN
HA1880,498,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA1882,514,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA1882,514,MACROREG-MAGHRIB,BISKARA_057E348N_S_MAGH
HA1883,500,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA1884,527,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA1885,546,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA1886,548,MACROREG-MAWARANNAHR,BALAYAN_694E411N_S_TRAN
HA1887,554,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA1890,561,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA1891,568,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA1891,568,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA1893,586,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA1896,608,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA1898,583,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA1898,583,MACROREG-SARABIA,MADINA_396E244N_S_JAZI
HA1899,592,MACROREG-MAWARANNAHR,BALAYAN_694E411N_S_TRAN
HA1902,640,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA1903,642,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA1905,644,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA1906,650,MACROREG-INDIA,KANBAYA_725E223N_S_SIND
HA1906,650,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA1907,670,MACROREG-SARABIA,MADINA_396E244N_S_JAZI
HA1908,690,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA1909,656,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA1909,656,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA1909,656,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA1910,658,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA1911,667,MACROREG-SARABIA,MADINA_396E244N_S_JAZI
HA1912,687,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA1913,733,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA1914,698,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA1915,699,MACROREG-ANDALUS,QURTUBA_047W379N_S_ANDA
HA1916,710,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA1917,715,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA1917,715,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA1918,728,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA1919,718,MACROREG-INDIA,KANBAYA_725E223N_S_SIND
HA1920,726,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA1921,736,MACROREG-INDIA,KANBAYA_725E223N_S_SIND
HA1922,738,MACROREG-INDIA,KANBAYA_725E223N_S_SIND
HA1923,743,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA1924,749,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA1924,749,MACROREG-MAGHRIB,BISKARA_057E348N_S_MAGH
HA1925,750,MACROREG-MAGHRIB,BISKARA_057E348N_S_MAGH
HA1927,765,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA1928,770,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA1929,776,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA1929,776,MACROREG-RUM,AMID_402E379N_S_AQUR
HA1931,779,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA1932,760,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA1934,803,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA1934,803,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA1935,816,MACROREG-ARABIA,SANA_442E153N_S_YEME
HA1935,816,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA1935,816,MACROREG-MAWARANNAHR,BALAYAN_694E411N_S_TRAN
HA1936,827,MACROREG-RUM,AMID_402E379N_S_AQUR
HA1937,836,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA1938,846,MACROREG-ARABIA,SANA_442E153N_S_YEME
HA1938,846,MACROREG-RUM,AMID_402E379N_S_AQUR
HA1938,846,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA1939,886,MACROREG-RUM,AMID_402E379N_S_AQUR
HA1941,891,MACROREG-RUM,AMID_402E379N_S_AQUR
HA1944,909,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA1945,900,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA1946,900,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA1947,964,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA1947,964,MACROREG-RUM,AMID_402E379N_S_AQUR
HA1948,971,MACROREG-RUM,AMID_402E379N_S_AQUR
HA1949,909,MACROREG-INDIA,KANBAYA_725E223N_S_SIND
HA1950,925,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA1951,923,MACROREG-RUM,AMID_402E379N_S_AQUR
HA1952,947,MACROREG-RUM,AMID_402E379N_S_AQUR
HA1953,965,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA1954,953,MACROREG-ARABIA,SANA_442E153N_S_YEME
HA1954,953,MACROREG-MAWARANNAHR,BALAYAN_694E411N_S_TRAN
HA1956,1046,MACROREG-ARABIA,SANA_442E153N_S_YEME
HA1957,1006,MACROREG-MAGHRIB,BISKARA_057E348N_S_MAGH
HA1959,1012,MACROREG-RUM,AMID_402E379N_S_AQUR
HA1962,1023,MACROREG-MAGHRIB,BISKARA_057E348N_S_MAGH
HA1963,1014,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA1964,1024,MACROREG-SARABIA,MADINA_396E244N_S_JAZI
HA1965,1024,MACROREG-SYRIA,DIMASHQ_363E335N_S_SHAM
HA1967,1026,MACROREG-RUM,AMID_402E379N_S_AQUR
HA1968,1030,MACROREG-IRAQ,BAGHDAD_443E333N_S_IRAQ
HA1968,1030,MACROREG-SARABIA,MADINA_396E244N_S_JAZI
HA1970,1037,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA1971,1069,MACROREG-EGYPT,QAHIRA_312E300N_S_EGYP
HA1972,1071,MACROREG-SARABIA,MADINA_396E244N_S_JAZI
HA1973,1082,MACROREG-RUM,AMID_402E379N_S_AQUR
HA1974,1100,MACROREG-ARABIA,SANA_442E153N_S_YEME
HA1975,1100,MACROREG-IRAN,ISBAHAN_516E326N_S_JIBA
HA1975,1100,MACROREG-RUM,AMID_402E379N_S_AQUR
HA1976,1071,MACROREG-RUM,AMID_402E379N_S_AQUR
HA1977,1079,MACROREG-SARABIA,MADINA_396E244N_S_JAZI
HA1978,1079,MACROREG-SARABIA,MADINA_396E244N_S_JAZI
HA1979,1091,MACROREG-RUM,AMID_402E379N_S_AQUR
HA1980,1071,MACROREG-RUM,AMID_402E379N_S_AQUR
