arBW,source,arTitle,lat,eiSearch,lon,region,translitTitleOther,topURI,searchNames,topTypeAlt,topType,translitTitle,arTitleOther,UStranslitTitle
sAwo,Jibal,ساوة,34.97799,Sawa,50.42711,Jibal,Sāwaŧ,SAWA_504E349N_S_JIBA,Sawa,cite,towns,Sāwaŧ,ساوة,Sāwaŧ
sAwo,Jibal,ساوة,34.97799,Sawa,50.42711,Jibal,Sāwaŧ,SAWA_504E349N_S_JIBA,Sawa,cite,towns,Sāwaŧ,ساوة,Sāwaŧ
sAwo,Jibal,ساوة,34.97799,Sawa,50.42711,Jibal,Sāwaŧ,SAWA_504E349N_S_JIBA,Sawa,cite,towns,Sāwaŧ,ساوة,Sāwaŧ
Awo,Jibal,آوة,34.68541,Awa,50.54227,Jibal,Āwaŧ,AWA_505E346N_S_JIBA,Awa,cite,towns,Āwaŧ,آوة,Āwaŧ
Awo,Jibal,آوة,34.68541,Awa,50.54227,Jibal,Āwaŧ,AWA_505E346N_S_JIBA,Awa,cite,towns,Āwaŧ,آوة,Āwaŧ
qnwwAn,Jibal,قنووان,33.23683,Qanuwan,50.65469,Jibal,Qanūwān,QANUWAN_506E332N_S_JIBA,Qanuwan,etape,waystations,Qanūwān,قنووان,Qanūwān
qnwwAn,Jibal,قنووان,33.23683,Qanuwan,50.65469,Jibal,Qanūwān,QANUWAN_506E332N_S_JIBA,Qanuwan,etape,waystations,Qanūwān,قنووان,Qanūwān
mEkwyo,Jibal,مشكوية,35.30758,Mashkuya,50.77259,Jibal,Maškūyaŧ,MASHKUYA_507E353N_S_JIBA,Mashkuya,etape,waystations,Maškūyaŧ,مشكوية,Maškūyaŧ
mEkwyo,Jibal,مشكوية,35.30758,Mashkuya,50.77259,Jibal,Maškūyaŧ,MASHKUYA_507E353N_S_JIBA,Mashkuya,etape,waystations,Maškūyaŧ,مشكوية,Maškūyaŧ
qm,Jibal,قم,34.63354,Qumm,50.90695,Jibal,Qumm,QUMM_509E346N_S_JIBA,Qumm,cheflieu,capitals,Qumm,قم,Qumm
qm,Jibal,قم,34.63354,Qumm,50.90695,Jibal,Qumm,QUMM_509E346N_S_JIBA,Qumm,cheflieu,capitals,Qumm,قم,Qumm
qm,Jibal,قم,34.63354,Qumm,50.90695,Jibal,Qumm,QUMM_509E346N_S_JIBA,Qumm,cheflieu,capitals,Qumm,قم,Qumm
mrj wzhr,Jibal,مرج وزهر,33.08994,Marj wa-Zahr,50.95356,Jibal,Marǧ wa-Zahr,MARJWA-ZAHR_509E330N_S_JIBA,Marj wa-Zahr,etape,waystations,Marǧ wa-Zahr,مرج وزهر,Marǧ wa-Zahr
mrj wzhr,Jibal,مرج وزهر,33.08994,Marj wa-Zahr,50.95356,Jibal,Marǧ wa-Zahr,MARJWA-ZAHR_509E330N_S_JIBA,Marj wa-Zahr,etape,waystations,Marǧ wa-Zahr,مرج وزهر,Marǧ wa-Zahr
qsTAno,Jibal,قسطانة,35.41491,Qustana,51.03856,Jibal,Qusṭānaŧ,QUSTANA_510E354N_S_JIBA,Qustana,etape,waystations,Qusṭānaŧ,قسطانة,Qusṭānaŧ
qsTAno,Jibal,قسطانة,35.41491,Qustana,51.03856,Jibal,Qusṭānaŧ,QUSTANA_510E354N_S_JIBA,Qustana,etape,waystations,Qusṭānaŧ,قسطانة,Qusṭānaŧ
qsTAno,Jibal,قسطانة,35.41491,Qustana,51.03856,Jibal,Qusṭānaŧ,QUSTANA_510E354N_S_JIBA,Qustana,etape,waystations,Qusṭānaŧ,قسطانة,Qusṭānaŧ
qryo Almjws,Jibal,قرية المجوس,34.44607,Qarya al-Majus,51.11259,Jibal,Qaryaŧ al-Maǧūs,QARYAMAJUS_511E344N_S_JIBA,Qarya al-Majus,etape,waystations,Qaryaŧ al-Maǧūs,قرية المجوس,Qaryaŧ al-Maǧūs
qryo Almjws,Jibal,قرية المجوس,34.44607,Qarya al-Majus,51.11259,Jibal,Qaryaŧ al-Maǧūs,QARYAMAJUS_511E344N_S_JIBA,Qarya al-Majus,etape,waystations,Qaryaŧ al-Maǧūs,قرية المجوس,Qaryaŧ al-Maǧūs
AsbyV dEt,Jibal,أسبيذ دشت,32.13467,Asbidh Dasht,51.18532,Jibal,Asbīḏ Dašt,ASBIDHDASHT_511E321N_S_JIBA,Asbidh Dasht,etape,waystations,Asbīḏ Dašt,أسبيذ دشت,Asbīḏ Dašt
AsbyV dEt,Jibal,أسبيذ دشت,32.13467,Asbidh Dasht,51.18532,Jibal,Asbīḏ Dašt,ASBIDHDASHT_511E321N_S_JIBA,Asbidh Dasht,etape,waystations,Asbīḏ Dašt,أسبيذ دشت,Asbīḏ Dašt
qAEAn,Jibal,قاشان,33.96762,Qashan,51.50468,Jibal,Qāšān,QASHAN_515E339N_S_JIBA,Qashan,cheflieu,capitals,Qāšān,قاشان,Qāšān
qAEAn,Jibal,قاشان,33.96762,Qashan,51.50468,Jibal,Qāšān,QASHAN_515E339N_S_JIBA,Qashan,cheflieu,capitals,Qāšān,قاشان,Qāšān
Alry,Jibal,الري,35.62754,al-Rayy,51.50831,Jibal,al-Rayy,RAYY_515E356N_S_JIBA,al-Rayy,capitale,capitals,al-Rayy,الري,al-Rayy
Alry,Jibal,الري,35.62754,al-Rayy,51.50831,Jibal,al-Rayy,RAYY_515E356N_S_JIBA,al-Rayy,capitale,capitals,al-Rayy,الري,al-Rayy
Alry,Jibal,الري,35.62754,al-Rayy,51.50831,Jibal,al-Rayy,RAYY_515E356N_S_JIBA,al-Rayy,capitale,capitals,al-Rayy,الري,al-Rayy
Alry,Jibal,الري,35.62754,al-Rayy,51.50831,Jibal,al-Rayy,RAYY_515E356N_S_JIBA,al-Rayy,capitale,capitals,al-Rayy,الري,al-Rayy
Alry,Jibal,الري,35.62754,al-Rayy,51.50831,Jibal,al-Rayy,RAYY_515E356N_S_JIBA,al-Rayy,capitale,capitals,al-Rayy,الري,al-Rayy
Alry,Jibal,الري,35.62754,al-Rayy,51.50831,Jibal,al-Rayy,RAYY_515E356N_S_JIBA,al-Rayy,capitale,capitals,al-Rayy,الري,al-Rayy
xAn lnjAn، xlnjAn، xwlnjAn,Jibal,خان لنجان,32.40331,Khan Lanjan-Khalanjan-Khulanjan,51.56268,Jibal,Ḫān Lanǧān-Ḫalanǧān-Ḫūlanǧān,KHANLANJAN_515E324N_S_JIBA,Khan Lanjan-Khalanjan-Khulanjan,cite,towns,Ḫān Lanǧān,خان لنجان، خلنجان، خولنجان,Ḫān Lanǧān
xAn lnjAn، xlnjAn، xwlnjAn,Jibal,خان لنجان,32.40331,Khan Lanjan-Khalanjan-Khulanjan,51.56268,Jibal,Ḫān Lanǧān-Ḫalanǧān-Ḫūlanǧān,KHANLANJAN_515E324N_S_JIBA,Khan Lanjan-Khalanjan-Khulanjan,cite,towns,Ḫān Lanǧān,خان لنجان، خلنجان، خولنجان,Ḫān Lanǧān
xAn lnjAn، xlnjAn، xwlnjAn,Jibal,خان لنجان,32.40331,Khan Lanjan-Khalanjan-Khulanjan,51.56268,Jibal,Ḫān Lanǧān-Ḫalanǧān-Ḫūlanǧān,KHANLANJAN_515E324N_S_JIBA,Khan Lanjan-Khalanjan-Khulanjan,cite,towns,Ḫān Lanǧān,خان لنجان، خلنجان، خولنجان,Ḫān Lanǧān
xAn lnjAn، xlnjAn، xwlnjAn,Jibal,خان لنجان,32.40331,Khan Lanjan-Khalanjan-Khulanjan,51.56268,Jibal,Ḫān Lanǧān-Ḫalanǧān-Ḫūlanǧān,KHANLANJAN_515E324N_S_JIBA,Khan Lanjan-Khalanjan-Khulanjan,cite,towns,Ḫān Lanǧān,خان لنجان، خلنجان، خولنجان,Ḫān Lanǧān
ASbhAn، ASfhAn، Alyhwdyo,Jibal,إصبهان,32.66855,Isbahan-Isfahan-al-Yahudiyya,51.65,Jibal,Iṣbahān-Iṣfahān-al-Yahūdiyyaŧ,ISBAHAN_516E326N_S_JIBA,Isbahan-Isfahan-al-Yahudiyya,capitale,capitals,Iṣbahān,إصبهان، إصفهان، اليهودية,Iṣbahān
ASbhAn، ASfhAn، Alyhwdyo,Jibal,إصبهان,32.66855,Isbahan-Isfahan-al-Yahudiyya,51.65,Jibal,Iṣbahān-Iṣfahān-al-Yahūdiyyaŧ,ISBAHAN_516E326N_S_JIBA,Isbahan-Isfahan-al-Yahudiyya,capitale,capitals,Iṣbahān,إصبهان، إصفهان، اليهودية,Iṣbahān
ASbhAn، ASfhAn، Alyhwdyo,Jibal,إصبهان,32.66855,Isbahan-Isfahan-al-Yahudiyya,51.65,Jibal,Iṣbahān-Iṣfahān-al-Yahūdiyyaŧ,ISBAHAN_516E326N_S_JIBA,Isbahan-Isfahan-al-Yahudiyya,capitale,capitals,Iṣbahān,إصبهان، إصفهان، اليهودية,Iṣbahān
ASbhAn، ASfhAn، Alyhwdyo,Jibal,إصبهان,32.66855,Isbahan-Isfahan-al-Yahudiyya,51.65,Jibal,Iṣbahān-Iṣfahān-al-Yahūdiyyaŧ,ISBAHAN_516E326N_S_JIBA,Isbahan-Isfahan-al-Yahudiyya,capitale,capitals,Iṣbahān,إصبهان، إصفهان، اليهودية,Iṣbahān
ASbhAn، ASfhAn، Alyhwdyo,Jibal,إصبهان,32.66855,Isbahan-Isfahan-al-Yahudiyya,51.65,Jibal,Iṣbahān-Iṣfahān-al-Yahūdiyyaŧ,ISBAHAN_516E326N_S_JIBA,Isbahan-Isfahan-al-Yahudiyya,capitale,capitals,Iṣbahān,إصبهان، إصفهان، اليهودية,Iṣbahān
dzA، dzh، wrmyn,Jibal,دزا,35.3031,Diza-Dizah-Waramin,51.65,Jibal,Dizā-Dizah-Waramīn,DIZA_516E353N_O_JIBA,Diza-Dizah-Waramin,site,sites,Dizā,دزا، دزه، ورمين,Dizā
dzA، dzh، wrmyn,Jibal,دزا,35.3031,Diza-Dizah-Waramin,51.65,Jibal,Dizā-Dizah-Waramīn,DIZA_516E353N_O_JIBA,Diza-Dizah-Waramin,site,sites,Dizā,دزا، دزه، ورمين,Dizā
dzA، dzh، wrmyn,Jibal,دزا,35.3031,Diza-Dizah-Waramin,51.65,Jibal,Dizā-Dizah-Waramīn,DIZA_516E353N_O_JIBA,Diza-Dizah-Waramin,site,sites,Dizā,دزا، دزه، ورمين,Dizā
dzA، dzh، wrmyn,Jibal,دزا,35.3031,Diza-Dizah-Waramin,51.65,Jibal,Dizā-Dizah-Waramīn,DIZA_516E353N_O_JIBA,Diza-Dizah-Waramin,site,sites,Dizā,دزا، دزه، ورمين,Dizā
rbAT wz,Jibal,رباط وز,33.08075,Ribat Wazz,51.77613,Jibal,Ribāṭ Wazz,RIBATWAZZ_517E330N_S_JIBA,Ribat Wazz,etape,waystations,Ribāṭ Wazz,رباط وز,Ribāṭ Wazz
rbAT wz,Jibal,رباط وز,33.08075,Ribat Wazz,51.77613,Jibal,Ribāṭ Wazz,RIBATWAZZ_517E330N_S_JIBA,Ribat Wazz,etape,waystations,Ribāṭ Wazz,رباط وز,Ribāṭ Wazz
xAn rE,Jibal,خان رش,32.23981,Khan Rush,51.79877,Jibal,Ḫān Ruš,KHANRUSH_517E322N_S_JIBA,Khan Rush,etape,waystations,Ḫān Ruš,خان رش,Ḫān Ruš
xAn rE,Jibal,خان رش,32.23981,Khan Rush,51.79877,Jibal,Ḫān Ruš,KHANRUSH_517E322N_S_JIBA,Khan Rush,etape,waystations,Ḫān Ruš,خان رش,Ḫān Ruš
Trq,Jibal,طرق,33.32165,Tarq,51.81177,Jibal,Ṭarq,TARQ_518E333N_S_JIBA,Tarq,etape,waystations,Ṭarq,طرق,Ṭarq
Trq,Jibal,طرق,33.32165,Tarq,51.81177,Jibal,Ṭarq,TARQ_518E333N_S_JIBA,Tarq,etape,waystations,Ṭarq,طرق,Ṭarq
bAV,Jibal,باذ,33.5596,Badh,52.01467,Jibal,Bāḏ,BADH_520E335N_S_JIBA,Badh,etape,waystations,Bāḏ,باذ,Bāḏ
bAV,Jibal,باذ,33.5596,Badh,52.01467,Jibal,Bāḏ,BADH_520E335N_S_JIBA,Badh,etape,waystations,Bāḏ,باذ,Bāḏ
blnjr,Khazar,بلنجر,43.28166,Balanjar,46.42082,Khazar,Balanǧar,BALANJAR_464E432N_S_KHAZ,Balanjar,cite,towns,Balanǧar,بلنجر,Balanǧar
blnjr,Khazar,بلنجر,43.28166,Balanjar,46.42082,Khazar,Balanǧar,BALANJAR_464E432N_S_KHAZ,Balanjar,cite,towns,Balanǧar,بلنجر,Balanǧar
smndr,Khazar,سمندر,42.90467,Samandar,47.51198,Khazar,Samandar,SAMANDAR_475E429N_S_KHAZ,Samandar,cite,towns,Samandar,سمندر,Samandar
smndr,Khazar,سمندر,42.90467,Samandar,47.51198,Khazar,Samandar,SAMANDAR_475E429N_S_KHAZ,Samandar,cite,towns,Samandar,سمندر,Samandar
smndr,Khazar,سمندر,42.90467,Samandar,47.51198,Khazar,Samandar,SAMANDAR_475E429N_S_KHAZ,Samandar,cite,towns,Samandar,سمندر,Samandar
Atl، Atl,Khazar,إتل,46.2788,Itil-Atil,48.0869,Khazar,Itil-Atil,ITIL_480E462N_S_KHAZ,Itil-Atil,capitale,capitals,Itil,إتل، أتل,Itil
Atl، Atl,Khazar,إتل,46.2788,Itil-Atil,48.0869,Khazar,Itil-Atil,ITIL_480E462N_S_KHAZ,Itil-Atil,capitale,capitals,Itil,إتل، أتل,Itil
blgAr,Khazar,بلغار,54.86714,Bulghar,49.25044,Khazar,Bulġār,BULGHAR_492E548N_S_KHAZ,Bulghar,cite,towns,Bulġār,بلغار,Bulġār
swAr,Khazar,سوار,54.45304,Suwar,49.96347,Khazar,Suwār,SUWAR_499E544N_S_KHAZ,Suwar,cite,towns,Suwār,سوار,Suwār
swAr,Khazar,سوار,54.45304,Suwar,49.96347,Khazar,Suwār,SUWAR_499E544N_S_KHAZ,Suwar,cite,towns,Suwār,سوار,Suwār
rbAT AfrAwo,Khurasan,رباط أفراوة,38.92182,Ribat Afrawa,56.26856,Khurasan,Ribāṭ Afrāwaŧ,RIBATAFRAWA_562E389N_S_KHUR,Ribat Afrawa,ribat,waystations,Ribāṭ Afrāwaŧ,رباط أفراوة,Ribāṭ Afrāwaŧ
rbAT AfrAwo,Khurasan,رباط أفراوة,38.92182,Ribat Afrawa,56.26856,Khurasan,Ribāṭ Afrāwaŧ,RIBATAFRAWA_562E389N_S_KHUR,Ribat Afrawa,ribat,waystations,Ribāṭ Afrāwaŧ,رباط أفراوة,Ribāṭ Afrāwaŧ
rbAT AfrAwo,Khurasan,رباط أفراوة,38.92182,Ribat Afrawa,56.26856,Khurasan,Ribāṭ Afrāwaŧ,RIBATAFRAWA_562E389N_S_KHUR,Ribat Afrawa,ribat,waystations,Ribāṭ Afrāwaŧ,رباط أفراوة,Ribāṭ Afrāwaŧ
AsdAbAV,Khurasan,أسداباذ,36.32897,Asadabadh,56.45362,Khurasan,Asadābāḏ,ASADABADH_564E363N_S_KHUR,Asadabadh,cite,towns,Asadābāḏ,أسداباذ,Asadābāḏ
AsdAbAV,Khurasan,أسداباذ,36.32897,Asadabadh,56.45362,Khurasan,Asadābāḏ,ASADABADH_564E363N_S_KHUR,Asadabadh,cite,towns,Asadābāḏ,أسداباذ,Asadābāḏ
AsdAbAV,Khurasan,أسداباذ,36.32897,Asadabadh,56.45362,Khurasan,Asadābāḏ,ASADABADH_564E363N_S_KHUR,Asadabadh,cite,towns,Asadābāḏ,أسداباذ,Asadābāḏ
bhmnAbAV,Khurasan,بهمناباذ,36.32897,Bahmanabadh,56.83212,Khurasan,Bahmanābāḏ,BAHMANABADH_568E363N_S_KHUR,Bahmanabadh,localite,villages,Bahmanābāḏ,بهمناباذ,Bahmanābāḏ
bhmnAbAV,Khurasan,بهمناباذ,36.32897,Bahmanabadh,56.83212,Khurasan,Bahmanābāḏ,BAHMANABADH_568E363N_S_KHUR,Bahmanabadh,localite,villages,Bahmanābāḏ,بهمناباذ,Bahmanābāḏ
mzynAn,Khurasan,مزينان,36.27876,Mazinan,56.95205,Khurasan,Mazīnān,MAZINAN_569E362N_S_KHUR,Mazinan,localite,villages,Mazīnān,مزينان,Mazīnān
mzynAn,Khurasan,مزينان,36.27876,Mazinan,56.95205,Khurasan,Mazīnān,MAZINAN_569E362N_S_KHUR,Mazinan,localite,villages,Mazīnān,مزينان,Mazīnān
AsfrAyn,Khurasan,أسفراين,36.98777,Asfarayin,57.43023,Khurasan,Asfarāyin,ASFARAYIN_574E369N_S_KHUR,Asfarayin,canton,towns,Asfarāyin,أسفراين,Asfarāyin
AsfrAyn,Khurasan,أسفراين,36.98777,Asfarayin,57.43023,Khurasan,Asfarāyin,ASFARAYIN_574E369N_S_KHUR,Asfarayin,canton,towns,Asfarāyin,أسفراين,Asfarāyin
AsfrAyn,Khurasan,أسفراين,36.98777,Asfarayin,57.43023,Khurasan,Asfarāyin,ASFARAYIN_574E369N_S_KHUR,Asfarayin,canton,towns,Asfarāyin,أسفراين,Asfarāyin
xsrwjrd,Khurasan,خسروجرد,36.18956,Khusrawjird,57.47851,Khurasan,Ḫusrawǧird,KHUSRAWJIRD_574E361N_S_KHUR,Khusrawjird,cite,towns,Ḫusrawǧird,خسروجرد,Ḫusrawǧird
xsrwjrd,Khurasan,خسروجرد,36.18956,Khusrawjird,57.47851,Khurasan,Ḫusrawǧird,KHUSRAWJIRD_574E361N_S_KHUR,Khusrawjird,cite,towns,Ḫusrawǧird,خسروجرد,Ḫusrawǧird
sAbzwAr,Khurasan,سابزوار,36.15624,Sabzawar,57.66932,Khurasan,Sābzawār,SABZAWAR_576E361N_S_KHUR,Sabzawar,cite,towns,Sābzawār,سابزوار,Sābzawār
sAbzwAr,Khurasan,سابزوار,36.15624,Sabzawar,57.66932,Khurasan,Sābzawār,SABZAWAR_576E361N_S_KHUR,Sabzawar,cite,towns,Sābzawār,سابزوار,Sābzawār
sAbzwAr,Khurasan,سابزوار,36.15624,Sabzawar,57.66932,Khurasan,Sābzawār,SABZAWAR_576E361N_S_KHUR,Sabzawar,cite,towns,Sābzawār,سابزوار,Sābzawār
sAbzwAr,Khurasan,سابزوار,36.15624,Sabzawar,57.66932,Khurasan,Sābzawār,SABZAWAR_576E361N_S_KHUR,Sabzawar,cite,towns,Sābzawār,سابزوار,Sābzawār
mhrjAn، mhrjAn,Khurasan,مهرجان,36.5805,Mihrajan-Mihrijan,57.8469,Khurasan,Mihraǧān-Mihriǧān,MIHRAJAN_578E365N_S_KHUR,Mihrajan-Mihrijan,canton,towns,Mihraǧān,مهرجان، مهرجان,Mihraǧān
mhrjAn، mhrjAn,Khurasan,مهرجان,36.5805,Mihrajan-Mihrijan,57.8469,Khurasan,Mihraǧān-Mihriǧān,MIHRAJAN_578E365N_S_KHUR,Mihrajan-Mihrijan,canton,towns,Mihraǧān,مهرجان، مهرجان,Mihraǧān
HsynAbAV,Khurasan,حسيناباذ,36.10768,Husaynabadh,57.92813,Khurasan,Ḥusaynābāḏ,HUSAYNABADH_579E361N_S_KHUR,Husaynabadh,etape,waystations,Ḥusaynābāḏ,حسيناباذ,Ḥusaynābāḏ
HsynAbAV,Khurasan,حسيناباذ,36.10768,Husaynabadh,57.92813,Khurasan,Ḥusaynābāḏ,HUSAYNABADH_579E361N_S_KHUR,Husaynabadh,etape,waystations,Ḥusaynābāḏ,حسيناباذ,Ḥusaynābāḏ
twn,Khurasan,تون,33.92591,Tun,58.11679,Khurasan,Tūn,TUN_581E339N_S_KHUR,Tun,cite,towns,Tūn,تون,Tūn
twn,Khurasan,تون,33.92591,Tun,58.11679,Khurasan,Tūn,TUN_581E339N_S_KHUR,Tun,cite,towns,Tūn,تون,Tūn
kndr,Khurasan,كندر,35.12055,Kundur,58.12875,Khurasan,Kundur,KUNDUR_581E351N_S_KHUR,Kundur,cite,towns,Kundur,كندر,Kundur
kndr,Khurasan,كندر,35.12055,Kundur,58.12875,Khurasan,Kundur,KUNDUR_581E351N_S_KHUR,Kundur,cite,towns,Kundur,كندر,Kundur
kndr,Khurasan,كندر,35.12055,Kundur,58.12875,Khurasan,Kundur,KUNDUR_581E351N_S_KHUR,Kundur,cite,towns,Kundur,كندر,Kundur
kndr,Khurasan,كندر,35.12055,Kundur,58.12875,Khurasan,Kundur,KUNDUR_581E351N_S_KHUR,Kundur,cite,towns,Kundur,كندر,Kundur
kndr,Khurasan,كندر,35.12055,Kundur,58.12875,Khurasan,Kundur,KUNDUR_581E351N_S_KHUR,Kundur,cite,towns,Kundur,كندر,Kundur
nsAc,Khurasan,نساء,37.85763,Nasa,58.21787,Khurasan,Nasāʾ,NASA_582E378N_S_KHUR,Nasa,cite,towns,Nasāʾ,نساء,Nasāʾ
rywnd,Khurasan,ريوند,36.18583,Riwand,58.36115,Khurasan,Rīwand,RIWAND_583E361N_S_KHUR,Riwand,cite,towns,Rīwand,ريوند,Rīwand
rywnd,Khurasan,ريوند,36.18583,Riwand,58.36115,Khurasan,Rīwand,RIWAND_583E361N_S_KHUR,Riwand,cite,towns,Rīwand,ريوند,Rīwand
bysknd، byEknd,Khurasan,بيسكند,36.08371,Biskand-Bishakand,58.39294,Khurasan,Bīskand-Bīšakand,BISKAND_583E360N_S_KHUR,Biskand-Bishakand,localite,villages,Bīskand,بيسكند، بيشكند,Bīskand
bysknd، byEknd,Khurasan,بيسكند,36.08371,Biskand-Bishakand,58.39294,Khurasan,Bīskand-Bīšakand,BISKAND_583E360N_S_KHUR,Biskand-Bishakand,localite,villages,Bīskand,بيسكند، بيشكند,Bīskand
Trvyv، trEyz، Tryvyv,Khurasan,طرثيث,35.13557,Turthith-Turshiz-Turaythith,58.4113,Khurasan,Ṭurṯīṯ-Turšīz-Ṭurayṯīṯ,TURTHITH_584E351N_S_KHUR,Turthith-Turshiz-Turaythith,cheflieu,capitals,Ṭurṯīṯ,طرثيث، ترشيز، طريثيث,Ṭurṯīṯ
Trvyv، trEyz، Tryvyv,Khurasan,طرثيث,35.13557,Turthith-Turshiz-Turaythith,58.4113,Khurasan,Ṭurṯīṯ-Turšīz-Ṭurayṯīṯ,TURTHITH_584E351N_S_KHUR,Turthith-Turshiz-Turaythith,cheflieu,capitals,Ṭurṯīṯ,طرثيث، ترشيز، طريثيث,Ṭurṯīṯ
xwjAn، xwEAn، xbwEAn,Khurasan,خوجان,36.91219,Khujan-Khushan-Khabushan,58.45439,Khurasan,Ḫūǧān-Ḫūšān-Ḫabūšān,KHUJAN_584E369N_S_KHUR,Khujan-Khushan-Khabushan,cheflieu,capitals,Ḫūǧān,خوجان، خوشان، خبوشان,Ḫūǧān
xwjAn، xwEAn، xbwEAn,Khurasan,خوجان,36.91219,Khujan-Khushan-Khabushan,58.45439,Khurasan,Ḫūǧān-Ḫūšān-Ḫabūšān,KHUJAN_584E369N_S_KHUR,Khujan-Khushan-Khabushan,cheflieu,capitals,Ḫūǧān,خوجان، خوشان، خبوشان,Ḫūǧān
ynAbyV، jnAbV,Khurasan,ينابيذ,34.24652,Yunabidh-Junabidh,58.63618,Khurasan,Yunābīḏ-Ǧunābiḏ,YUNABIDH_586E342N_S_KHUR,Yunabidh-Junabidh,cite,towns,Yunābīḏ,ينابيذ، جنابذ,Yunābīḏ
ynAbyV، jnAbV,Khurasan,ينابيذ,34.24652,Yunabidh-Junabidh,58.63618,Khurasan,Yunābīḏ-Ǧunābiḏ,YUNABIDH_586E342N_S_KHUR,Yunabidh-Junabidh,cite,towns,Yunābīḏ,ينابيذ، جنابذ,Yunābīḏ
ynAbyV، jnAbV,Khurasan,ينابيذ,34.24652,Yunabidh-Junabidh,58.63618,Khurasan,Yunābīḏ-Ǧunābiḏ,YUNABIDH_586E342N_S_KHUR,Yunabidh-Junabidh,cite,towns,Yunābīḏ,ينابيذ، جنابذ,Yunābīḏ
ynAbyV، jnAbV,Khurasan,ينابيذ,34.24652,Yunabidh-Junabidh,58.63618,Khurasan,Yunābīḏ-Ǧunābiḏ,YUNABIDH_586E342N_S_KHUR,Yunabidh-Junabidh,cite,towns,Yunābīḏ,ينابيذ، جنابذ,Yunābīḏ
nysAbwr,Khurasan,نيسابور,36.12138,Naysabur,58.79841,Khurasan,Naysābūr,NAYSABUR_587E361N_S_KHUR,Naysabur,metropole,metropoles,Naysābūr,نيسابور,Naysābūr
nysAbwr,Khurasan,نيسابور,36.12138,Naysabur,58.79841,Khurasan,Naysābūr,NAYSABUR_587E361N_S_KHUR,Naysabur,metropole,metropoles,Naysābūr,نيسابور,Naysābūr
nysAbwr,Khurasan,نيسابور,36.12138,Naysabur,58.79841,Khurasan,Naysābūr,NAYSABUR_587E361N_S_KHUR,Naysabur,metropole,metropoles,Naysābūr,نيسابور,Naysābūr
nysAbwr,Khurasan,نيسابور,36.12138,Naysabur,58.79841,Khurasan,Naysābūr,NAYSABUR_587E361N_S_KHUR,Naysabur,metropole,metropoles,Naysābūr,نيسابور,Naysābūr
nysAbwr,Khurasan,نيسابور,36.12138,Naysabur,58.79841,Khurasan,Naysābūr,NAYSABUR_587E361N_S_KHUR,Naysabur,metropole,metropoles,Naysābūr,نيسابور,Naysābūr
nysAbwr,Khurasan,نيسابور,36.12138,Naysabur,58.79841,Khurasan,Naysābūr,NAYSABUR_587E361N_S_KHUR,Naysabur,metropole,metropoles,Naysābūr,نيسابور,Naysābūr
nysAbwr,Khurasan,نيسابور,36.12138,Naysabur,58.79841,Khurasan,Naysābūr,NAYSABUR_587E361N_S_KHUR,Naysabur,metropole,metropoles,Naysābūr,نيسابور,Naysābūr
nysAbwr,Khurasan,نيسابور,36.12138,Naysabur,58.79841,Khurasan,Naysābūr,NAYSABUR_587E361N_S_KHUR,Naysabur,metropole,metropoles,Naysābūr,نيسابور,Naysābūr
rAVkAn، rAykAn,Khurasan,راذكان,36.81951,Radhakan-Rayakan,58.96653,Khurasan,Rāḏakān-Rāyakān,RADHAKAN_589E368N_S_KHUR,Radhakan-Rayakan,cite,towns,Rāḏakān,راذكان، رايكان,Rāḏakān
rAVkAn، rAykAn,Khurasan,راذكان,36.81951,Radhakan-Rayakan,58.96653,Khurasan,Rāḏakān-Rāyakān,RADHAKAN_589E368N_S_KHUR,Radhakan-Rayakan,cite,towns,Rāḏakān,راذكان، رايكان,Rāḏakān
qAyyn,Khurasan,قايين,33.64706,Qayin,59.09428,Khurasan,Qāyīn,QAYIN_590E336N_S_KHUR,Qayin,capitale,capitals,Qāyīn,قايين,Qāyīn
qAyyn,Khurasan,قايين,33.64706,Qayin,59.09428,Khurasan,Qāyīn,QAYIN_590E336N_S_KHUR,Qayin,capitale,capitals,Qāyīn,قايين,Qāyīn
qSr AlryH,Khurasan,قصر الريح,36.03203,Qasr al-Rih,59.129,Khurasan,Qaṣr al-Rīḥ,QASRRIH_591E360N_S_KHUR,Qasr al-Rih,localite,villages,Qaṣr al-Rīḥ,قصر الريح,Qaṣr al-Rīḥ
qSr AlryH,Khurasan,قصر الريح,36.03203,Qasr al-Rih,59.129,Khurasan,Qaṣr al-Rīḥ,QASRRIH_591E360N_S_KHUR,Qasr al-Rih,localite,villages,Qaṣr al-Rīḥ,قصر الريح,Qaṣr al-Rīḥ
qSr AlryH,Khurasan,قصر الريح,36.03203,Qasr al-Rih,59.129,Khurasan,Qaṣr al-Rīḥ,QASRRIH_591E360N_S_KHUR,Qasr al-Rih,localite,villages,Qaṣr al-Rīḥ,قصر الريح,Qaṣr al-Rīḥ
qlmyhn,Khurasan,قلميهن,37.12708,Qalmayhan,59.28793,Khurasan,Qalmayhan,QALMAYHAN_592E371N_S_KHUR,Qalmayhan,localite,villages,Qalmayhan,قلميهن,Qalmayhan
qlmyhn,Khurasan,قلميهن,37.12708,Qalmayhan,59.28793,Khurasan,Qalmayhan,QALMAYHAN_592E371N_S_KHUR,Qalmayhan,localite,villages,Qalmayhan,قلميهن,Qalmayhan
