ROUTPOINT0303_481E304N_O_NODA,HISNMAHDI_483E305N_S_KHUZ,20884
BAYAN_480E304N_S_IRAQ,ROUTPOINT0303_481E304N_O_NODA,11440
UBULLA_478E304N_S_IRAQ,BAYAN_480E304N_S_IRAQ,19589
ROUTPOINT0302_474E309N_O_NODA,UBULLA_478E304N_S_IRAQ,58740
MADHAR_473E314N_S_IRAQ,ROUTPOINT0302_474E309N_O_NODA,67311
ABDAS_473E314N_S_IRAQ,MADHAR_473E314N_S_IRAQ,4272
BADHIBIN_465E321N_S_IRAQ,ABDAS_473E314N_S_IRAQ,107399
BADHIBIN_465E321N_S_IRAQ,SIKR_467E321N_S_IRAQ,17294
WASIT_463E321N_S_IRAQ,BADHIBIN_465E321N_S_IRAQ,25726
FAMSILH_461E324N_S_IRAQ,WASIT_463E321N_S_IRAQ,39753
NAHRSABUS_459E324N_S_IRAQ,FAMSILH_461E324N_S_IRAQ,18911
ROUTPOINT0301_457E325N_O_NODA,NAHRSABUS_459E324N_S_IRAQ,24485
ROUTPOINT0301_457E325N_O_NODA,NAHRSABUS_459E324N_S_IRAQ,24694
JABBUL_457E325N_S_IRAQ,ROUTPOINT0301_457E325N_O_NODA,2212
NUMANIYYA_454E325N_S_IRAQ,JABBUL_457E325N_S_IRAQ,28799
JARJARAYA_453E327N_S_IRAQ,NUMANIYYA_454E325N_S_IRAQ,19012
DAYRAQUL_449E329N_S_IRAQ,JARJARAYA_453E327N_S_IRAQ,38285
SIB_448E329N_S_IRAQ,DAYRAQUL_449E329N_S_IRAQ,15081
MADAIN_445E330N_S_IRAQ,SIB_448E329N_S_IRAQ,26550
BAGHDAD_443E333N_S_IRAQ,MADAIN_445E330N_S_IRAQ,38921
KARKH_443E333N_S_IRAQ,BAGHDAD_443E333N_S_IRAQ,5075
SARSAR_443E331N_S_IRAQ,KARKH_443E333N_S_IRAQ,23337
NAHRMALIK_443E330N_S_IRAQ,SARSAR_443E331N_S_IRAQ,6234
JISRKUTHA_443E328N_S_IRAQ,NAHRMALIK_443E330N_S_IRAQ,19699
QASRIBNHUBAYRA_443E327N_S_IRAQ,JISRKUTHA_443E328N_S_IRAQ,19236
JISRSURA_443E326N_S_IRAQ,QASRIBNHUBAYRA_443E327N_S_IRAQ,6649
SUQASAD_442E324N_S_IRAQ,JISRSURA_443E326N_S_IRAQ,19635
HAMMAMIBNUMAR_443E323N_S_IRAQ,JISRSURA_443E326N_S_IRAQ,28421
SHAHI_443E322N_S_IRAQ,HAMMAMIBNUMAR_443E323N_S_IRAQ,16319
SHAHI_443E322N_S_IRAQ,SUQASAD_442E324N_S_IRAQ,27116
KUFA_443E320N_S_IRAQ,SHAHI_443E322N_S_IRAQ,24227
HARUNIYYA_450E339N_S_IRAQ,JALULA_451E341N_S_IRAQ,24852
DASKARA_449E339N_S_IRAQ,HARUNIYYA_450E339N_S_IRAQ,9518
DAYRBAZAMA_447E336N_S_IRAQ,DASKARA_449E339N_S_IRAQ,42526
NAHRAWAN_445E334N_S_IRAQ,DAYRBAZAMA_447E336N_S_IRAQ,22166
BAGHDAD_443E333N_S_IRAQ,NAHRAWAN_445E334N_S_IRAQ,23974
HIT_428E336N_S_IRAQ,NAWUSA_426E338N_S_IRAQ,28115
RABB_432E334N_S_IRAQ,HIT_428E336N_S_IRAQ,51101
ANBAR_437E333N_S_IRAQ,RABB_432E334N_S_IRAQ,43212
SAYLAHIN_440E334N_S_IRAQ,ANBAR_437E333N_S_IRAQ,34158
BAGHDAD_443E333N_S_IRAQ,SAYLAHIN_440E334N_S_IRAQ,28066
BARADAN_443E335N_S_IRAQ,BAGHDAD_443E333N_S_IRAQ,17210
UKBARA_442E338N_S_IRAQ,BARADAN_443E335N_S_IRAQ,43214
HARBA_441E339N_S_IRAQ,UKBARA_442E338N_S_IRAQ,11999
ALTH_440E340N_S_IRAQ,HARBA_441E339N_S_IRAQ,12197
QADISIYYA_439E340N_S_IRAQ,ALTH_440E340N_S_IRAQ,12833
SAMARRA_438E342N_S_IRAQ,QADISIYYA_439E340N_S_IRAQ,16131
TIB_473E322N_S_IRAQ,QURQUB_477E321N_S_IRAQ,38530
SIKR_467E321N_S_IRAQ,TIB_473E322N_S_IRAQ,50423
NAWUSA_426E338N_S_IRAQ,ALUS_424E339N_S_AQUR,26380
QASRSHIRIN_456E344N_S_IRAQ,HULWAN_459E344N_S_IRAQ,28641
KHANIQIN_454E343N_S_IRAQ,QASRSHIRIN_456E344N_S_IRAQ,23547
JALULA_451E341N_S_IRAQ,KHANIQIN_454E343N_S_IRAQ,36179
AHWAZ_486E313N_S_KHUZ,NAHRTIRA_483E314N_S_KHUZ,33799
SUQARBAA_485E309N_S_KHUZ,AHWAZ_486E313N_S_KHUZ,46065
HISNMAHDI_483E305N_S_KHUZ,SUQARBAA_485E309N_S_KHUZ,49812
HISNMAHDI_483E305N_S_KHUZ,BASIYAN_487E306N_S_KHUZ,47362
ROUTPOINT0401_482E321N_O_NODA,BAYRUT_479E320N_S_KHUZ,33968
ROUTPOINT0401_482E321N_O_NODA,SUS_482E322N_S_KHUZ,3666
QURQUB_477E321N_S_IRAQ,ROUTPOINT0401_482E321N_O_NODA,50067
BAYRUT_479E320N_S_KHUZ,QURQUB_477E321N_S_IRAQ,22887
BASINNA_483E319N_S_KHUZ,BAYRUT_479E320N_S_KHUZ,39137
NAHRTIRA_483E314N_S_KHUZ,BASINNA_483E319N_S_KHUZ,60444
SUS_482E322N_S_KHUZ,JUNDAYSABUR_485E322N_S_KHUZ,28716
SUS_482E322N_S_KHUZ,BASINNA_483E319N_S_KHUZ,23564
TUSTAR_488E320N_S_KHUZ,ASKARMUKRAM_488E316N_S_KHUZ,44153
JUNDAYSABUR_485E322N_S_KHUZ,TUSTAR_488E320N_S_KHUZ,41333
DIZ_484E323N_S_KHUZ,DIZ_484E323N_S_KHUZ,3668
JUNDAYSABUR_485E322N_S_KHUZ,DIZ_484E323N_S_KHUZ,11500
AHWAZ_486E313N_S_KHUZ,SHURAB_487E312N_S_KHUZ,17280
ASKARMUKRAM_488E316N_S_KHUZ,AHWAZ_486E313N_S_KHUZ,45682
AZAM_490E312N_S_KHUZ,AHWAZ_486E313N_S_KHUZ,34757
ABDIN_493E312N_S_KHUZ,AZAM_490E312N_S_KHUZ,26382
RAMHURMUZ_496E312N_S_KHUZ,ABDIN_493E312N_S_KHUZ,28329
HAWMAZUTT_497E310N_S_KHUZ,RAMHURMUZ_496E312N_S_KHUZ,28813
KHABARAN_498E309N_S_KHUZ,HAWMAZUTT_497E310N_S_KHUZ,13558
DAHLIZAN_499E307N_S_KHUZ,KHABARAN_498E309N_S_KHUZ,26463
JAYZAN_498E308N_S_KHUZ,KHABARAN_498E309N_S_KHUZ,9686
DAHLIZAN_499E307N_S_KHUZ,JAYZAN_498E308N_S_KHUZ,18067
SANBIL_501E307N_S_KHUZ,DAHLIZAN_499E307N_S_KHUZ,17766
ARRAJAN_502E306N_S_FARI,SANBIL_501E307N_S_KHUZ,19346
ASAK_496E307N_S_KHUZ,ARRAJAN_502E306N_S_FARI,60093
DAYRA_493E307N_S_KHUZ,ASAK_496E307N_S_KHUZ,35565
DAWRAQ_489E308N_S_KHUZ,DAYRA_493E307N_S_KHUZ,38746
KHANMAZDAWAYHI_488E307N_S_KHUZ,BASIYAN_487E306N_S_KHUZ,10197
DAWRAQ_489E308N_S_KHUZ,KHANMAZDAWAYHI_488E307N_S_KHUZ,12868
MANDAM_488E310N_S_KHUZ,DAWRAQ_489E308N_S_KHUZ,24011
SHURAB_487E312N_S_KHUZ,MANDAM_488E310N_S_KHUZ,22150
SAWJAR_508E320N_S_KHUZ,RIBATBARAKAN_512E320N_S_KHUZ,37699
BUWAYN_506E319N_S_KHUZ,SAWJAR_508E320N_S_KHUZ,35978
RUSTAJIRD_502E317N_S_KHUZ,BUWAYN_506E319N_S_KHUZ,49427
IDHAJ_498E318N_S_KHUZ,RUSTAJIRD_502E317N_S_KHUZ,44945
BAZIR_498E316N_S_KHUZ,IDHAJ_498E318N_S_KHUZ,27610
GHARWA_498E315N_S_KHUZ,BAZIR_498E316N_S_KHUZ,11347
TIRAM_498E313N_S_KHUZ,GHARWA_498E315N_S_KHUZ,24831
ROUTPOINT0402_497E312N_O_NODA,TIRAM_498E313N_S_KHUZ,22791
RAMHURMUZ_496E312N_S_KHUZ,ROUTPOINT0402_497E312N_O_NODA,10075
RAMHURMUZ_496E312N_S_KHUZ,ASKARMUKRAM_488E316N_S_KHUZ,81966
KHANLANJAN_515E324N_S_JIBA,ROUTPOINT0508_516E326N_O_NODA,29046
RIBATBARAKAN_512E320N_S_KHUZ,KHANLANJAN_515E324N_S_JIBA,54826
ASBIDHDASHT_511E321N_S_JIBA,KHANLANJAN_515E324N_S_JIBA,47240
RIBATBARAKAN_512E320N_S_KHUZ,ASBIDHDASHT_511E321N_S_JIBA,13996
LURDAJAN_507E315N_S_FARI,RIBATBARAKAN_512E320N_S_KHUZ,100777
JISRJAHANNAM_502E314N_S_KHUZ,LURDAJAN_507E315N_S_FARI,57823
BADAH_499E312N_S_KHUZ,JISRJAHANNAM_502E314N_S_KHUZ,33669
ROUTPOINT0402_497E312N_O_NODA,BADAH_499E312N_S_KHUZ,25003
RIBATWAZZ_517E330N_S_JIBA,ROUTPOINT0506_517E327N_O_NODA,33120
TARQ_518E333N_S_JIBA,RIBATWAZZ_517E330N_S_JIBA,27107
BADH_520E335N_S_JIBA,TARQ_518E333N_S_JIBA,33214
KAJ_513E349N_S_MAFA,BADH_520E335N_S_JIBA,166041
ROUTPOINT0512_516E352N_O_NODA,DIZA_516E353N_O_JIBA,5961
DAYRJISS_516E350N_S_MAFA,ROUTPOINT0512_516E352N_O_NODA,18572
KAJ_513E349N_S_MAFA,DAYRJISS_516E350N_S_MAFA,33764
QUMM_509E346N_S_JIBA,KAJ_513E349N_S_MAFA,49296
QUMM_509E346N_S_JIBA,ROUTPOINT0505_507E348N_O_NODA,29890
QARYAMAJUS_511E344N_S_JIBA,QUMM_509E346N_S_JIBA,28419
QASHAN_515E339N_S_JIBA,QARYAMAJUS_511E344N_S_JIBA,65468
HISNBADRA_514E333N_S_MAFA,QASHAN_515E339N_S_JIBA,66044
RIBATIBNRUSTAM_514E330N_S_MAFA,HISNBADRA_514E333N_S_MAFA,36442
DANJI_516E329N_S_MAFA,RIBATIBNRUSTAM_514E330N_S_MAFA,26853
ROUTPOINT0506_517E327N_O_NODA,DANJI_516E329N_S_MAFA,13066
ISBAHAN_516E326N_S_JIBA,ROUTPOINT0506_517E327N_O_NODA,15714
ABTIA_500E336N_S_JIBA,KARAJ_495E338N_S_JIBA,56740
JARBADHAQAN_502E333N_S_JIBA,ABTIA_500E336N_S_JIBA,38755
QANUWAN_506E332N_S_JIBA,JARBADHAQAN_502E333N_S_JIBA,39060
MARJWA-ZAHR_509E330N_S_JIBA,QANUWAN_506E332N_S_JIBA,32509
ISBAHAN_516E326N_S_JIBA,MARJWA-ZAHR_509E330N_S_JIBA,80613
ISBAHAN_516E326N_S_JIBA,ROUTPOINT0508_516E326N_O_NODA,6598
KHUNAJAN_502E331N_S_JIBA,ISBAHAN_516E326N_S_JIBA,148149
BURJ_496E333N_S_JIBA,KHUNAJAN_502E331N_S_JIBA,65167
KARAJ_495E338N_S_JIBA,BURJ_496E333N_S_JIBA,55504
AWA_505E346N_S_JIBA,KARAJ_495E338N_S_JIBA,138713
ROUTPOINT0505_507E348N_O_NODA,AWA_505E346N_S_JIBA,24619
ROUTPOINT0505_507E348N_O_NODA,SAWA_504E349N_S_JIBA,31795
ROUTPOINT0504_511E352N_O_NODA,ROUTPOINT0505_507E348N_O_NODA,61119
ROUTPOINT0504_511E352N_O_NODA,QUSTANA_510E354N_S_JIBA,16111
DIZA_516E353N_O_JIBA,ROUTPOINT0504_511E352N_O_NODA,49599
QUSTANA_510E354N_S_JIBA,RAYY_515E356N_S_JIBA,48976
MASHKUYA_507E353N_S_JIBA,QUSTANA_510E354N_S_JIBA,27027
SAWA_504E349N_S_JIBA,MASHKUYA_507E353N_S_JIBA,48541
DARWADH_501E350N_S_JIBA,SAWA_504E349N_S_JIBA,21056
SUSANQIN_500E350N_S_JIBA,DARWADH_501E350N_S_JIBA,15814
MASDAQAN_498E350N_S_JIBA,SUSANQIN_500E350N_S_JIBA,16730
RUDHA_497E351N_S_JIBA,MASDAQAN_498E350N_S_JIBA,7388
BUSTA_497E351N_S_JIBA,RUDHA_497E351N_S_JIBA,5596
TAZRA_493E351N_S_JIBA,BUSTA_497E351N_S_JIBA,32846
ZARRA_492E350N_S_JIBA,TAZRA_493E351N_S_JIBA,15975
BUZANJIRD_489E349N_S_JIBA,ZARRA_492E350N_S_JIBA,25668
DARNAWA_487E348N_S_JIBA,BUZANJIRD_489E349N_S_JIBA,26542
HAMADHAN_485E347N_S_JIBA,ROUTPOINT0503_491E354N_O_NODA,96459
UDH_492E355N_S_JIBA,ROUTPOINT0502_492E356N_O_NODA,8608
ROUTPOINT0503_491E354N_O_NODA,UDH_492E355N_S_JIBA,16871
BARISIYAN_487E352N_S_JIBA,ROUTPOINT0503_491E354N_O_NODA,42593
HAMADHAN_485E347N_S_JIBA,BARISIYAN_487E352N_S_JIBA,59856
HAMADHAN_485E347N_S_JIBA,DARNAWA_487E348N_S_JIBA,16304
JURAB_489E342N_S_JIBA,HAMADHAN_485E347N_S_JIBA,70866
KARAJ_495E338N_S_JIBA,ROUTPOINT0510_491E340N_O_NODA,41597
ROUTPOINT0509_486E344N_O_NODA,HAMADHAN_485E347N_S_JIBA,33028
RAMAN_486E342N_S_JIBA,ROUTPOINT0509_486E344N_O_NODA,25394
JURAB_489E342N_S_JIBA,ROUTPOINT0510_491E340N_O_NODA,33543
RAMAN_486E342N_S_JIBA,JURAB_489E342N_S_JIBA,23922
BURUJIRD_488E339N_S_JIBA,ROUTPOINT0510_491E340N_O_NODA,39484
RAMAN_486E342N_S_JIBA,BURUJIRD_488E339N_S_JIBA,46236
DARAQAN_487E334N_S_JIBA,KARAJ_495E338N_S_JIBA,92279
SABURKHASHT_483E334N_S_JIBA,DARAQAN_487E334N_S_JIBA,38228
NIHAWAND_483E342N_S_JIBA,RAMAN_486E342N_S_JIBA,24810
RAKAH_485E344N_S_JIBA,ROUTPOINT0509_486E344N_O_NODA,8957
NIHAWAND_483E342N_S_JIBA,RAKAH_485E344N_S_JIBA,29571
RUDHRAWAR_483E346N_S_JIBA,HAMADHAN_485E347N_S_JIBA,25229
NIHAWAND_483E342N_S_JIBA,RUDHRAWAR_483E346N_S_JIBA,50144
LASHTAR_482E338N_S_JIBA,NIHAWAND_483E342N_S_JIBA,43114
SABURKHASHT_483E334N_S_JIBA,LASHTAR_482E338N_S_JIBA,43820
QASRLUSUS_479E344N_S_JIBA,NIHAWAND_483E342N_S_JIBA,55333
ZAFARANIYYA_484E348N_S_JIBA,HAMADHAN_485E347N_S_JIBA,15973
ASADABADH_481E348N_S_JIBA,ZAFARANIYYA_484E348N_S_JIBA,26372
QASRLUSUS_479E344N_S_JIBA,ASADABADH_481E348N_S_JIBA,42942
DINAWAR_474E346N_S_JIBA,ASADABADH_481E348N_S_JIBA,67047
ROUTPOINT0501_459E353N_O_NODA,DINAWAR_474E346N_S_JIBA,166344
QANTARANUMAN_476E344N_S_JIBA,QASRLUSUS_479E344N_S_JIBA,28031
BISUTUN_474E343N_S_JIBA,QANTARANUMAN_476E344N_S_JIBA,21968
QARMASIN_470E343N_S_JIBA,BISUTUN_474E343N_S_JIBA,35746
ZUBAYDIYYA_468E342N_S_JIBA,QARMASIN_470E343N_S_JIBA,25055
TAZAR_464E341N_S_JIBA,ZUBAYDIYYA_468E342N_S_JIBA,41747
ZUBAYDIYYA_469E344N_S_JIBA,QARMASIN_470E343N_S_JIBA,19685
TAZAR_464E341N_S_JIBA,ZUBAYDIYYA_469E344N_S_JIBA,59088
MARJ_462E343N_S_JIBA,TAZAR_464E341N_S_JIBA,25301
MADHARWISTAN_460E344N_S_JIBA,MARJ_462E343N_S_JIBA,22231
HULWAN_459E344N_S_IRAQ,MADHARWISTAN_460E344N_S_JIBA,11256
SIRAWAN_468E335N_S_JIBA,HULWAN_459E344N_S_IRAQ,139976
SAYMARA_474E331N_S_JIBA,SIRAWAN_468E335N_S_JIBA,66254
DIZ_484E323N_S_KHUZ,SAYMARA_474E331N_S_JIBA,135586
DIZ_484E329N_S_KHUZ,SABURKHASHT_483E334N_S_JIBA,66915
DIZ_484E323N_S_KHUZ,DIZ_484E329N_S_KHUZ,72996
HULWAN_459E344N_S_IRAQ,ROUTPOINT0501_459E353N_O_NODA,91493
DIZA_516E353N_O_JIBA,KAHDA_520E353N_S_DAYL,36302
DIZA_516E353N_O_JIBA,RAYY_515E356N_S_JIBA,38466
ROUTPOINT0502_492E356N_O_NODA,ABHAR_492E361N_S_JIBA,53977
ROUTPOINT1619_495E359N_O_NODA,QAZWIN_500E362N_S_JIBA,50002
ROUTPOINT0502_492E356N_O_NODA,ROUTPOINT1619_495E359N_O_NODA,45784
ZAYTUN_503E305N_S_FARI,ARRAJAN_502E306N_S_FARI,14065
ROUTEPOINTS0699_505E304N_O_FARI,ZAYTUN_503E305N_S_FARI,14610
JUNBADHMALLAGHAN_508E302N_S_FARI,ROUTEPOINTS0699_505E304N_O_FARI,37768
DAKHWID_512E303N_S_FARI,JUNBADHMALLAGHAN_508E302N_S_FARI,40725
KHAWADHAN_515E302N_S_FARI,DAKHWID_512E303N_S_FARI,26043
NUBANDAJAN_515E301N_S_FARI,KHAWADHAN_515E302N_S_FARI,13581
SHAHRASTAN_515E298N_S_FARI,NUBANDAJAN_515E301N_S_FARI,33517
KHASHT_513E295N_S_FARI,SHAHRASTAN_515E298N_S_FARI,42257
TAWWAZ_511E294N_S_FARI,KHASHT_513E295N_S_FARI,19734
TAWWAZ_510E294N_S_FARI,TAWWAZ_511E294N_S_FARI,14977
JANNABA_505E296N_S_FARI,TAWWAZ_510E294N_S_FARI,53019
SANJAHAN_503E297N_S_FARI,JANNABA_505E296N_S_FARI,21332
SINIZ_502E299N_S_FARI,SANJAHAN_503E297N_S_FARI,22837
MAHRUBAN_502E300N_S_FARI,SINIZ_502E299N_S_FARI,17121
RISHAHR_502E303N_S_FARI,MAHRUBAN_502E300N_S_FARI,30664
ARRAJAN_502E306N_S_FARI,RISHAHR_502E303N_S_FARI,30895
SUMAYRAM_518E313N_S_FARI,ARRAJAN_502E306N_S_FARI,196705
ROUTPOINT0603_517E316N_O_NODA,SUMAYRAM_518E313N_S_FARI,33883
KARU_516E317N_S_FARI,ROUTPOINT0603_517E316N_O_NODA,17093
KHANLANJAN_515E324N_S_JIBA,KARU_516E317N_S_FARI,71582
SARWISTAN_524E314N_S_FARI,AZKAS_521E315N_S_FARI,26864
ABADHA_526E311N_S_FARI,SARWISTAN_524E314N_S_FARI,36533
SARMAQ_527E310N_S_FARI,ABADHA_526E311N_S_FARI,16972
KARA_531E307N_S_FARI,SARMAQ_527E310N_S_FARI,49636
QARYABIDH_531E306N_S_FARI,KARA_531E307N_S_FARI,12737
KAHAMANDA_531E302N_S_FARI,QARYABIDH_531E306N_S_FARI,39862
QARYAIBNBUNDAR_530E301N_S_FARI,KAHAMANDA_531E302N_S_FARI,23715
ISTAKHR_529E299N_S_FARI,QARYAIBNBUNDAR_530E301N_S_FARI,21271
KALWADHAR_531E298N_S_FARI,ISTAKHR_529E299N_S_FARI,25560
ZIYADABADHZIYADAWADH_532E298N_S_FARI,KALWADHAR_531E298N_S_FARI,7343
RAKAN_527E297N_S_FARI,ISTAKHR_529E299N_S_FARI,28225
RAKAN_527E297N_S_FARI,SHIRAZ_525E296N_S_FARI,28309
RASSIKR_528E297N_S_FARI,RAKAN_527E297N_S_FARI,12013
ROUTPOINT0609_532E298N_O_NODA,RASSIKR_528E297N_S_FARI,38743
ROUTPOINT0609_532E298N_O_NODA,ZIYADABADHZIYADAWADH_532E298N_S_FARI,4924
JUBANAN_534E297N_S_FARI,ROUTPOINT0609_532E298N_O_NODA,17453
ABADHA_537E297N_S_FARI,JUBANAN_534E297N_S_FARI,30204
QARYAAS_539E296N_S_FARI,ABADHA_537E297N_S_FARI,20518
SAHIH_543E297N_S_FARI,QARYAAS_539E296N_S_FARI,40395
SARMAQAN_548E296N_S_KIRM,SAHIH_543E297N_S_FARI,51374
BIMAND_555E296N_S_KIRM,SARMAQAN_548E296N_S_KIRM,77427
SIRJAN_557E294N_S_KIRM,BIMAND_555E296N_S_KIRM,26897
RIBATBUSHTKHAMM_552E295N_S_KIRM,SIRJAN_557E294N_S_KIRM,46864
RIBATBUSHTKHAMM_552E295N_S_KIRM,BIMAND_555E296N_S_KIRM,32580
RIBATBUSHTKHAMM_552E295N_S_KIRM,SARMAQAN_548E296N_S_KIRM,47736
ZARUDUWA_548E294N_S_FARI,RIBATBUSHTKHAMM_552E295N_S_KIRM,46115
KADRUWA_546E291N_S_FARI,ZARUDUWA_548E294N_S_FARI,33133
NAYRIZ_542E292N_S_FARI,KADRUWA_546E291N_S_FARI,46562
KHAYAR_539E292N_S_FARI,NAYRIZ_542E292N_S_FARI,33783
KATH_537E293N_S_FARI,KHAYAR_539E292N_S_FARI,25827
KHURRAMA_533E295N_S_FARI,KATH_537E293N_S_FARI,44255
DARIYAN_529E295N_S_FARI,KHURRAMA_533E295N_S_FARI,40246
SHIRAZ_525E296N_S_FARI,DARIYAN_529E295N_S_FARI,41348
QARYARUMMAN_528E293N_S_FARI,SHIRAZ_525E296N_S_FARI,38848
KHANMIM_528E293N_S_FARI,QARYARUMMAN_528E293N_S_FARI,10199
KHAWARISTAN_532E292N_S_FARI,KHANMIM_528E293N_S_FARI,32572
RIBAT_534E291N_S_FARI,KHAWARISTAN_532E292N_S_FARI,29708
KURM_536E290N_S_FARI,RIBAT_534E291N_S_FARI,17645
FASA_536E289N_S_FARI,KURM_536E290N_S_FARI,17061
TABISTAN_538E289N_S_FARI,FASA_536E289N_S_FARI,18904
FUSTUJAN_540E288N_S_FARI,TABISTAN_538E289N_S_FARI,26609
JAHZANDAYA_541E288N_S_FARI,FUSTUJAN_540E288N_S_FARI,12285
DARAKAN_542E288N_S_FARI,JAHZANDAYA_541E288N_S_FARI,10269
MURAYZIJAN_543E288N_S_FARI,DARAKAN_542E288N_S_FARI,12820
DARABAJIRD_545E287N_S_FARI,MURAYZIJAN_543E288N_S_FARI,15885
KHASU_544E285N_S_FARI,DARABAJIRD_545E287N_S_FARI,43281
KARB_542E282N_S_FARI,KHASU_544E285N_S_FARI,36892
JUWAYMABUAHMAD_539E281N_S_FARI,KARB_542E282N_S_FARI,29666
KARYAN_537E280N_S_FARI,JUWAYMABUAHMAD_539E281N_S_FARI,27220
BARAB_534E278N_S_FARI,KARYAN_537E280N_S_FARI,34218
KURAN_528E277N_S_FARI,BARAB_534E278N_S_FARI,59411
SIRAF_523E276N_S_FARI,KURAN_528E277N_S_FARI,52461
JAMM_523E278N_S_FARI,SIRAF_523E276N_S_FARI,14296
MAH_522E280N_S_FARI,JAMM_523E278N_S_FARI,29201
KIRAND_523E284N_S_FARI,MAH_522E280N_S_FARI,41982
RAYKAN_526E285N_S_FARI,KIRAND_523E284N_S_FARI,33003
BIYABSHURAB_526E286N_S_FARI,RAYKAN_526E285N_S_FARI,22759
JUR_525E288N_S_FARI,BIYABSHURAB_526E286N_S_FARI,21446
KUWAR_526E292N_S_FARI,JUR_525E288N_S_FARI,44383
KAFRAH_524E295N_S_FARI,KUWAR_526E292N_S_FARI,39800
SHIRAZ_525E296N_S_FARI,KAFRAH_524E295N_S_FARI,13189
KHURRA_519E292N_S_FARI,SHIRAZ_525E296N_S_FARI,76588
KAZARUN_516E296N_S_FARI,KHURRA_519E292N_S_FARI,53810
DARIZ_515E296N_S_FARI,KHASHT_513E295N_S_FARI,27279
KAZARUN_516E296N_S_FARI,DARIZ_515E296N_S_FARI,15946
KAZARUN_516E296N_S_FARI,DARIZ_515E296N_S_FARI,38689
DASHTARZAN_519E296N_S_FARI,KAZARUN_516E296N_S_FARI,31930
KHANASAD_522E295N_S_FARI,DASHTARZAN_519E296N_S_FARI,28949
SHIRAZ_525E296N_S_FARI,KHANASAD_522E295N_S_FARI,32291
JUWAYM_522E298N_S_FARI,KHULLAR_521E299N_S_FARI,16260
SHIRAZ_525E296N_S_FARI,JUWAYM_522E298N_S_FARI,36566
HAZAR_524E299N_S_FARI,SHIRAZ_525E296N_S_FARI,39221
MAIN_526E301N_S_FARI,HAZAR_524E299N_S_FARI,31405
KHUSIKAN_524E305N_S_FARI,MAIN_526E301N_S_FARI,40274
QASRAIN_524E308N_S_FARI,KHUSIKAN_524E305N_S_FARI,35510
KHANRUSHAN_520E312N_S_FARI,QASRAIN_524E308N_S_FARI,62969
MAS_519E314N_O_FARI,KHANRUSHAN_520E312N_S_FARI,23696
ROUTPOINT0603_517E316N_O_NODA,MAS_519E314N_O_FARI,27634
JAFARABADH_518E311N_S_FARI,SUMAYRAM_518E313N_S_FARI,18092
KALLAR_519E307N_S_FARI,JAFARABADH_518E311N_S_FARI,57353
KURD_519E306N_S_FARI,KALLAR_519E307N_S_FARI,6633
MIHRJANAWAZ_522E303N_S_FARI,KURD_519E306N_S_FARI,44265
BAYDA_523E300N_S_FARI,MIHRJANAWAZ_522E303N_S_FARI,46268
KHULLAR_521E299N_S_FARI,BAYDA_523E300N_S_FARI,18044
KHARRARA_519E300N_S_FARI,KHULLAR_521E299N_S_FARI,25683
JARKAN_517E300N_S_FARI,KHARRARA_519E300N_S_FARI,23334
QALAJISS_516E301N_S_FARI,JARKAN_517E300N_S_FARI,16735
NUBANDAJAN_515E301N_S_FARI,QALAJISS_516E301N_S_FARI,11233
KUSHKAN_533E327N_S_MAFA,ROUTPOINT0608_529E326N_O_NODA,37847
JARMAQ_549E335N_S_MAFA,KUSHKAN_533E327N_S_MAFA,182058
NAIN_531E328N_S_MAFA,JARMAQ_549E335N_S_MAFA,195079
ROUTPOINT0608_529E326N_O_NODA,NAIN_531E328N_S_MAFA,23640
RAKUNIN_527E326N_S_MAFA,ROUTPOINT0608_529E326N_O_NODA,19511
SAKSH_521E326N_S_MAFA,RAKUNIN_527E326N_S_MAFA,60315
ISBAHAN_516E326N_S_JIBA,SAKSH_521E326N_S_MAFA,46243
KHANRUSH_517E322N_S_JIBA,ROUTPOINT0508_516E326N_O_NODA,44481
QUMISA_518E320N_S_FARI,KHANRUSH_517E322N_S_JIBA,27168
KARU_516E317N_S_FARI,QUMISA_518E320N_S_FARI,29027
RUZKAN_519E318N_S_FARI,QUMISA_518E320N_S_FARI,23600
AZKAS_521E315N_S_FARI,RUZKAN_519E318N_S_FARI,38583
JAHRAM_535E285N_S_FARI,KARZIN_531E284N_S_FARI,42786
FASA_536E289N_S_FARI,JAHRAM_535E285N_S_FARI,46882
JARMWA_547E286N_S_FARI,DARABAJIRD_545E287N_S_FARI,30000
RUSTAQ_551E284N_S_FARI,JARMWA_547E286N_S_FARI,34005
KHUSHNABADH_552E287N_S_KIRM,RUSTAQ_551E284N_S_FARI,30198
KAHUN_553E288N_S_KIRM,KHUSHNABADH_552E287N_S_KIRM,20774
SIRJAN_557E294N_S_KIRM,KAHUN_553E288N_S_KIRM,77784
KURDAKAN_556E297N_S_KIRM,BIMAND_555E296N_S_KIRM,16841
UNAS_559E302N_S_FARI,KURDAKAN_556E297N_S_KIRM,61593
RUDHAN_560E303N_S_FARI,UNAS_559E302N_S_FARI,17325
DIHUSHTURAN_557E303N_S_FARI,RUDHAN_560E303N_S_FARI,32095
SHABABAK_550E301N_S_FARI,DIHUSHTURAN_557E303N_S_FARI,66713
RADHAN_547E301N_S_FARI,SHABABAK_550E301N_S_FARI,36559
