
HA2151        1023        MACROREG-ARABIA

HA2151        1023        MACROREG-EGYPT

HA2151        1023        MACROREG-RUM

HA2152        1032        MACROREG-RUM

HA2152        1032        MACROREG-SYRIA

HA2153        1034        MACROREG-SYRIA

HA2155        1050        MACROREG-SARABIA

HA2156        1043        MACROREG-ARABIA

HA2156        1043        MACROREG-MAWARANNAHR

HA2157        1054        MACROREG-RUM

HA2158        1050        MACROREG-RUM

HA2159        1069        MACROREG-RUM

HA2159        1069        MACROREG-SYRIA

HA2160        1072        MACROREG-SYRIA

HA2161        1075        MACROREG-RUM

HA2162        1075        MACROREG-RUM

HA2164        1084        MACROREG-RUM

HA2165        1095        MACROREG-SYRIA

HA2166        1130        MACROREG-ARABIA

HA2166        1130        MACROREG-SYRIA

HA2167        1111        MACROREG-SARABIA

HA2168        1119        MACROREG-SARABIA

HA2169        1120        MACROREG-IRAN

HA2169        1120        MACROREG-RUM

HA2170        1095        MACROREG-RUM

HA2171        1099        MACROREG-IRAN

HA2172        1151        MACROREG-IRAN

HA2173        1104        MACROREG-RUM

HA2174        1105        MACROREG-RUM

HA2175        1109        MACROREG-RUM

HA2178        1149        MACROREG-SARABIA

HA2179        1121        MACROREG-RUM

HA2180        1130        MACROREG-RUM

HA2181        1123        MACROREG-SYRIA

HA2182        1149        MACROREG-RUM

HA2182        1149        MACROREG-SYRIA

HA2183        1156        MACROREG-SYRIA

HA2184        1156        MACROREG-RUM

HA2184        1156        MACROREG-SYRIA

HA2185        1159        MACROREG-RUM

HA2186        1165        MACROREG-RUM

HA2187        1168        MACROREG-RUM

HA2188        1170        MACROREG-EGYPT

HA2189        1175        MACROREG-SYRIA

HA2190        1175        MACROREG-SYRIA

HA2193        1180        MACROREG-ARABIA

HA2194        1181        MACROREG-EGYPT

HA2194        1181        MACROREG-RUM

HA2196        1205        MACROREG-RUM

HA2197        1212        MACROREG-EGYPT

HA2198        1196        MACROREG-INDIA

HA2198        1196        MACROREG-IRAN

HA2199        1192        MACROREG-RUM

HA2200        1194        MACROREG-IRAQ

HA2201        1200        MACROREG-SYRIA

HA2202        1207        MACROREG-RUM

HA2203        1213        MACROREG-RUM

HA2204        1225        MACROREG-IRAN

HA2205        1225        MACROREG-ARABIA

HA2206        1216        MACROREG-SYRIA

HA2207        1225        MACROREG-RUM

HA2208        1269        MACROREG-IRAN

HA2208        1269        MACROREG-RUM

HA2210        1282        MACROREG-SARABIA

HA2211        1233        MACROREG-INDIA

HA2211        1233        MACROREG-IRAN

HA2212        1277        MACROREG-RUM

HA2213        1237        MACROREG-EGYPT

HA2214        1281        MACROREG-INDIA

HA2215        1294        MACROREG-INDIA

HA2216        1294        MACROREG-RUM

HA2217        1306        MACROREG-EGYPT

HA2218        1307        MACROREG-EGYPT

HA2219        0000        MACROREG-IRAN

HA2221        1274        MACROREG-ARABIA

HA2222        0275        MACROREG-IRAQ

HA2223        1311        MACROREG-RUM

HA2223        1311        MACROREG-SYRIA

HA2225        1277        MACROREG-RUM

HA2227        0000        MACROREG-IRAQ

HA2229        0000        MACROREG-IRAN

HA2232        0000        MACROREG-EGYPT

HA2234        0000        MACROREG-IRAN

HA2235        0200        MACROREG-IRAQ

HA2236        0194        MACROREG-IRAQ

HA2237        0208        MACROREG-MAWARANNAHR

HA2238        0245        MACROREG-IRAQ

HA2239        0339        MACROREG-IRAQ

HA2240        0295        MACROREG-IRAQ

HA2241        0366        MACROREG-ANDALUS

HA2242        1239        MACROREG-RUM

HA2243        0161        MACROREG-IRAQ

HA2244        0167        MACROREG-IRAQ

HA2245        0208        MACROREG-IRAQ

HA2246        0220        MACROREG-IRAQ

HA2247        0963        MACROREG-RUM

HA2248        0000        MACROREG-SARABIA

HA2249        0447        MACROREG-ANDALUS

HA2250        0732        MACROREG-IRAN

HA2251        0908        MACROREG-RUM

HA2252        0909        MACROREG-RUM

HA2253        0265        MACROREG-IRAQ

HA2255        0000        MACROREG-SYRIA

HA2256        0512        MACROREG-IRAQ

HA2257        1232        MACROREG-MAGHRIB

HA2258        1252        MACROREG-MAGHRIB

HA2258        1252        MACROREG-RUM

HA2259        0240        MACROREG-IRAQ

HA2261        0995        MACROREG-RUM

HA2263        0347        MACROREG-IRAQ

HA2264        0357        MACROREG-EGYPT

HA2267        0428        MACROREG-IRAN

HA2269        0585        MACROREG-SYRIA

HA2270        0670        MACROREG-SYRIA

HA2271        0808        MACROREG-INDIA

HA2272        0866        MACROREG-IRAN

HA2273        0978        MACROREG-RUM

HA2274        0871        MACROREG-RUM

HA2275        0874        MACROREG-SYRIA

HA2276        0920        MACROREG-SARABIA

HA2277        0920        MACROREG-RUM

HA2278        0979        MACROREG-RUM

HA2279        1202        MACROREG-MAGHRIB

HA2280        0142        MACROREG-IRAQ

HA2281        0652        MACROREG-SARABIA

HA2282        0273        MACROREG-IRAN

HA2282        0273        MACROREG-IRAQ

HA2283        0973        MACROREG-SYRIA

HA2284        1212        MACROREG-INDIA

HA2285        0000        MACROREG-EGYPT

HA2286        1304        MACROREG-IRAN

HA2288        0310        MACROREG-IRAQ

HA2289        1067        MACROREG-ARABIA

HA2290        0260        MACROREG-IRAQ

HA2291        0469        MACROREG-ANDALUS

HA2292        0782        MACROREG-IRAN

HA2292        0782        MACROREG-IRAQ

HA2293        0955        MACROREG-RUM

HA2294        1014        MACROREG-IRAN

HA2294        1014        MACROREG-RUM

HA2295        1012        MACROREG-EGYPT

HA2295        1012        MACROREG-RUM

HA2296        1122        MACROREG-RUM

HA2297        0854        MACROREG-IRAN

HA2300        1129        MACROREG-IRAN

HA2300        1129        MACROREG-IRAQ

HA2301        1250        MACROREG-INDIA

HA2301        1250        MACROREG-IRAN

HA2302        1307        MACROREG-IRAQ

HA2305        0793        MACROREG-SYRIA

HA2307        0166        MACROREG-IRAQ

HA2308        0185        MACROREG-SYRIA

HA2309        1100        MACROREG-SARABIA

HA2310        0000        MACROREG-IRAQ

HA2311        0223        MACROREG-IRAQ

HA2312        0352        MACROREG-ANDALUS

HA2313        0000        MACROREG-IRAN

HA2314        0737        MACROREG-ANDALUS

HA2315        0905        MACROREG-EGYPT

HA2316        1024        MACROREG-SYRIA

HA2317        1242        MACROREG-IRAN

HA2317        1242        MACROREG-SYRIA

HA2319        0120        MACROREG-IRAN

HA2321        0431        MACROREG-IRAN

HA2322        0253        MACROREG-EGYPT

HA2323        0967        MACROREG-RUM

HA2324        0567        MACROREG-IRAQ

HA2325        0676        MACROREG-ARABIA

HA2325        0676        MACROREG-EGYPT

HA2326        0773        MACROREG-SYRIA

HA2327        0820        MACROREG-EGYPT

HA2327        0820        MACROREG-RUM

HA2328        0850        MACROREG-IRAN

HA2329        0853        MACROREG-RUM

HA2330        0863        MACROREG-RUM

HA2331        0948        MACROREG-RUM

HA2332        0908        MACROREG-RUM

HA2333        1007        MACROREG-ARABIA

HA2333        1007        MACROREG-IRAQ

HA2335        0000        MACROREG-EGYPT

HA2336        0000        MACROREG-RUM

HA2337        1281        MACROREG-ARABIA

HA2337        1281        MACROREG-RUM

HA2338        0450        MACROREG-ANDALUS

HA2338        0450        MACROREG-IRAQ

HA2339        0730        MACROREG-RUM

HA2340        0400        MACROREG-MAGHRIB

HA2342        0180        MACROREG-IRAQ

HA2343        0220        MACROREG-IRAN

HA2345        0393        MACROREG-ANDALUS

HA2346        0399        MACROREG-INDIA

HA2346        0399        MACROREG-IRAN

HA2347        0401        MACROREG-IRAQ

HA2348        0420        MACROREG-ANDALUS

HA2349        0427        MACROREG-ANDALUS

HA2350        0443        MACROREG-ANDALUS

HA2351        0434        MACROREG-ANDALUS

HA2352        0505        MACROREG-ANDALUS

HA2353        0532        MACROREG-ANDALUS

HA2354        0578        MACROREG-ANDALUS

HA2356        0874        MACROREG-EGYPT

HA2359        0246        MACROREG-IRAN

HA2359        0246        MACROREG-IRAQ

HA2360        1061        MACROREG-ARABIA

HA2361        0170        MACROREG-IRAQ

HA2362        0378        MACROREG-MAWARANNAHR

HA2363        0446        MACROREG-IRAN

HA2364        0632        MACROREG-SARABIA

HA2365        0670        MACROREG-IRAN

HA2365        0670        MACROREG-IRAQ

HA2366        0761        MACROREG-SYRIA

HA2367        0764        MACROREG-SYRIA

HA2369        0767        MACROREG-EGYPT

HA2370        0783        MACROREG-ANDALUS

HA2374        1080        MACROREG-MAGHRIB

HA2375        0815        MACROREG-SYRIA

HA2377        0826        MACROREG-ARABIA

HA2377        0826        MACROREG-MAGHRIB

HA2378        0908        MACROREG-SYRIA

HA2380        0893        MACROREG-EGYPT

HA2381        1075        MACROREG-RUM

HA2382        1089        MACROREG-IRAN

HA2383        1095        MACROREG-RUM

HA2384        1089        MACROREG-RUM

HA2385        1104        MACROREG-EGYPT

HA2387        1123        MACROREG-RUM

HA2388        1134        MACROREG-RUM

HA2389        1145        MACROREG-RUM

HA2390        1184        MACROREG-SYRIA

HA2391        1172        MACROREG-RUM

HA2392        1186        MACROREG-EGYPT

HA2393        1161        MACROREG-EGYPT

HA2394        1213        MACROREG-RUM

HA2395        0000        MACROREG-RUM

HA2396        1243        MACROREG-EGYPT

HA2398        1234        MACROREG-RUM

HA2400        1267        MACROREG-IRAQ

HA2401        1224        MACROREG-RUM

HA2402        1176        MACROREG-IRAQ

HA2403        1269        MACROREG-RUM

HA2405        0343        MACROREG-SYRIA

HA2406        1289        MACROREG-INDIA

HA2407        0883        MACROREG-RUM

HA2408        1302        MACROREG-ARABIA

HA2408        1302        MACROREG-RUM

HA2411        1130        MACROREG-ARABIA

HA2412        1307        MACROREG-MAGHRIB

HA2412        1307        MACROREG-RUM

HA2413        1283        MACROREG-IRAN

HA2413        1283        MACROREG-RUM

HA2414        1118        MACROREG-IRAN

HA2415        0206        MACROREG-IRAQ

HA2416        0239        MACROREG-IRAQ

HA2416        0239        MACROREG-MAWARANNAHR

HA2418        0270        MACROREG-IRAN

HA2418        0270        MACROREG-IRAQ

HA2420        0316        MACROREG-IRAQ

HA2421        0000        MACROREG-IRAN

HA2422        0000        MACROREG-IRAN

HA2423        0637        MACROREG-EGYPT

HA2425        0658        MACROREG-EGYPT

HA2426        0690        MACROREG-IRAN

HA2426        0690        MACROREG-IRAQ

HA2427        0715        MACROREG-ANDALUS

HA2427        0715        MACROREG-RUM

HA2429        0726        MACROREG-IRAQ

HA2430        0732        MACROREG-EGYPT

HA2431        0751        MACROREG-RUM

HA2432        0863        MACROREG-EGYPT

HA2433        0872        MACROREG-EGYPT

HA2434        0933        MACROREG-RUM

HA2435        0948        MACROREG-RUM

HA2436        0994        MACROREG-INDIA

HA2438        1008        MACROREG-EGYPT

HA2438        1008        MACROREG-RUM

HA2439        1110        MACROREG-SARABIA

HA2440        1078        MACROREG-EGYPT

HA2441        1097        MACROREG-INDIA

HA2442        1169        MACROREG-EGYPT

HA2442        1169        MACROREG-RUM

HA2443        1283        MACROREG-RUM

HA2444        1316        MACROREG-SYRIA

HA2445        1299        MACROREG-IRAQ

HA2446        0992        MACROREG-RUM

HA2448        0351        MACROREG-IRAQ

HA2449        0913        MACROREG-MAWARANNAHR

HA2451        1100        MACROREG-RUM

HA2453        1290        MACROREG-INDIA

HA2454        1225        MACROREG-INDIA

HA2455        1270        MACROREG-INDIA

HA2457        1057        MACROREG-RUM

HA2458        0160        MACROREG-IRAQ

HA2459        0696        MACROREG-IRAQ

HA2460        0802        MACROREG-IRAQ

HA2461        1008        MACROREG-IRAN

HA2462        1087        MACROREG-RUM

HA2464        1119        MACROREG-SARABIA

HA2465        1138        MACROREG-EGYPT

HA2465        1138        MACROREG-RUM

HA2466        1149        MACROREG-RUM

HA2467        0000        MACROREG-RUM

HA2468        0978        MACROREG-ARABIA

HA2468        0978        MACROREG-INDIA

HA2469        1165        MACROREG-MAWARANNAHR

HA2469        1165        MACROREG-RUM

HA2470        1306        MACROREG-ARABIA

HA2470        1306        MACROREG-INDIA

HA2471        1226        MACROREG-INDIA

HA2471        1226        MACROREG-IRAN

HA2472        0488        MACROREG-IRAQ

HA2473        0880        MACROREG-RUM

HA2474        0889        MACROREG-INDIA

HA2475        0524        MACROREG-ANDALUS

HA2475        0524        MACROREG-ARABIA

HA2477        1178        MACROREG-INDIA

HA2479        0540        MACROREG-SYRIA

HA2480        0793        MACROREG-EGYPT

HA2480        0793        MACROREG-SYRIA

HA2482        0000        MACROREG-IRAN

HA2483        1325        MACROREG-SYRIA

HA2484        0639        MACROREG-SYRIA

HA2486        1082        MACROREG-RUM

HA2487        1235        MACROREG-RUM

HA2488        0620        MACROREG-IRAN

HA2490        1122        MACROREG-EGYPT

HA2491        1125        MACROREG-RUM

HA2492        1041        MACROREG-ARABIA

HA2492        1041        MACROREG-EGYPT

HA2494        1290        MACROREG-EGYPT

HA2495        0938        MACROREG-RUM

HA2496        0960        MACROREG-RUM

HA2497        0979        MACROREG-RUM

HA2500        1185        MACROREG-EGYPT

HA2501        0145        MACROREG-IRAQ

HA2502        0205        MACROREG-IRAQ

HA2503        0423        MACROREG-IRAN

HA2504        0000        MACROREG-IRAN

HA2505        0606        MACROREG-IRAN

HA2506        1141        MACROREG-EGYPT

HA2507        1101        MACROREG-IRAN

HA2508        0389        MACROREG-IRAN

HA2509        0533        MACROREG-IRAN

HA2510        0607        MACROREG-ARABIA

HA2510        0607        MACROREG-IRAN

HA2510        0607        MACROREG-IRAQ

HA2511        0161        MACROREG-IRAQ

HA2512        1194        MACROREG-RUM

HA2513        0256        MACROREG-ARABIA

HA2514        1264        MACROREG-IRAN

HA2515        0317        MACROREG-IRAQ

HA2517        0150        MACROREG-IRAQ

HA2518        0158        MACROREG-IRAQ

HA2519        0286        MACROREG-IRAN

HA2520        0000        MACROREG-IRAN

HA2521        0307        MACROREG-IRAQ

HA2522        0682        MACROREG-ANDALUS

HA2522        0682        MACROREG-IRAN

HA2523        0000        MACROREG-MAWARANNAHR

HA2524        0914        MACROREG-EGYPT

HA2525        0926        MACROREG-EGYPT

HA2526        1001        MACROREG-RUM

HA2529        0525        MACROREG-ANDALUS

HA2531        0234        MACROREG-IRAQ

HA2532        0454        MACROREG-IRAN

HA2533        0656        MACROREG-ARABIA

HA2533        0656        MACROREG-EGYPT

HA2534        1113        MACROREG-INDIA

HA2535        0570        MACROREG-SARABIA

HA2536        0183        MACROREG-IRAQ

HA2537        0430        MACROREG-ANDALUS

HA2538        0300        MACROREG-IRAQ

HA2539        1037        MACROREG-MAGHRIB

HA2540        0133        MACROREG-ARABIA

HA2541        0000        MACROREG-IRAQ

HA2543        0467        MACROREG-MAWARANNAHR

HA2543        0467        MACROREG-SYRIA

HA2544        0528        MACROREG-SARABIA

HA2545        0600        MACROREG-SARABIA

HA2546        1122        MACROREG-SARABIA

HA2547        0613        MACROREG-IRAQ

HA2547        0613        MACROREG-SYRIA

HA2548        0743        MACROREG-IRAQ

HA2549        0000        MACROREG-IRAN

HA2551        0940        MACROREG-INDIA

HA2551        0940        MACROREG-IRAN

HA2552        0970        MACROREG-EGYPT

HA2553        0966        MACROREG-SYRIA

HA2554        1078        MACROREG-SARABIA

HA2555        1068        MACROREG-EGYPT

HA2556        1042        MACROREG-SYRIA

HA2557        1022        MACROREG-EGYPT

HA2559        1013        MACROREG-EGYPT

HA2561        0463        MACROREG-IRAN

HA2562        0670        MACROREG-IRAQ

HA2562        0670        MACROREG-SYRIA

HA2565        0611        MACROREG-IRAQ

HA2565        0611        MACROREG-SYRIA

HA2566        0619        MACROREG-EGYPT

HA2566        0619        MACROREG-IRAN

HA2567        0433        MACROREG-IRAN

HA2568        1019        MACROREG-EGYPT

HA2569        1015        MACROREG-EGYPT

HA2570        1046        MACROREG-SARABIA

HA2571        1126        MACROREG-IRAQ

HA2574        0235        MACROREG-IRAQ

HA2574        0235        MACROREG-MAWARANNAHR

HA2575        0788        MACROREG-EGYPT

HA2576        0362        MACROREG-IRAQ

HA2577        0220        MACROREG-IRAQ

HA2579        1069        MACROREG-EGYPT

HA2580        0301        MACROREG-IRAN

HA2580        0301        MACROREG-IRAQ

HA2583        0574        MACROREG-IRAQ

HA2584        0645        MACROREG-ANDALUS

HA2586        0000        MACROREG-IRAN

HA2587        0740        MACROREG-ANDALUS

HA2588        0867        MACROREG-EGYPT

HA2588        0867        MACROREG-SYRIA

HA2589        0882        MACROREG-INDIA

HA2589        0882        MACROREG-IRAN

HA2590        0560        MACROREG-IRAQ

HA2591        0680        MACROREG-MAGHRIB

HA2592        0814        MACROREG-RUM

HA2593        0614        MACROREG-SYRIA

HA2594        0945        MACROREG-RUM

HA2595        1153        MACROREG-INDIA

HA2596        1209        MACROREG-RUM

HA2597        1274        MACROREG-EGYPT

HA2597        1274        MACROREG-RUM

HA2598        0922        MACROREG-RUM

HA2599        0161        MACROREG-IRAQ

HA2600        0198        MACROREG-IRAQ

HA2601        0157        MACROREG-IRAQ

HA2602        0215        MACROREG-IRAQ

HA2603        0221        MACROREG-IRAQ

HA2604        0224        MACROREG-EGYPT

HA2605        0229        MACROREG-ARABIA

HA2605        0229        MACROREG-IRAN

HA2605        0229        MACROREG-MAWARANNAHR

HA2606        0240        MACROREG-IRAQ

HA2607        0256        MACROREG-IRAQ

HA2608        0000        MACROREG-IRAQ

HA2609        0000        MACROREG-IRAQ

HA2610        0360        MACROREG-IRAQ

HA2611        0245        MACROREG-IRAQ

HA2612        0000        MACROREG-IRAQ

HA2612        0000        MACROREG-SYRIA

HA2613        0328        MACROREG-EGYPT

HA2614        0302        MACROREG-MAGHRIB

HA2615        0353        MACROREG-EGYPT

HA2615        0353        MACROREG-IRAQ

HA2616        0373        MACROREG-IRAN

HA2616        0373        MACROREG-MAGHRIB

HA2618        0400        MACROREG-IRAQ

HA2619        0400        MACROREG-ANDALUS

HA2621        0426        MACROREG-ANDALUS

HA2622        0444        MACROREG-ANDALUS

HA2623        0460        MACROREG-ANDALUS

HA2624        0494        MACROREG-IRAQ

HA2625        0539        MACROREG-IRAN

HA2626        0569        MACROREG-IRAQ

HA2627        0598        MACROREG-IRAQ

HA2628        0616        MACROREG-IRAQ

HA2630        0749        MACROREG-IRAQ

HA2630        0749        MACROREG-SYRIA

HA2631        0785        MACROREG-RUM

HA2632        0000        MACROREG-MAWARANNAHR

HA2634        1015        MACROREG-MAGHRIB

HA2635        0000        MACROREG-SYRIA

HA2636        0980        MACROREG-RUM

HA2637        1066        MACROREG-MAGHRIB

HA2638        1172        MACROREG-SYRIA

HA2639        1213        MACROREG-ARABIA

HA2639        1213        MACROREG-RUM

HA2641        1302        MACROREG-SYRIA

HA2642        0000        MACROREG-MAGHRIB

HA2643        0839        MACROREG-ANDALUS

HA2644        0339        MACROREG-IRAN

HA2644        0339        MACROREG-IRAQ

HA2645        0480        MACROREG-SYRIA

HA2646        0533        MACROREG-SYRIA

HA2647        0590        MACROREG-EGYPT

HA2647        0590        MACROREG-IRAQ

HA2648        1075        MACROREG-EGYPT

HA2650        0530        MACROREG-EGYPT

HA2653        0210        MACROREG-IRAQ

HA2654        0310        MACROREG-IRAQ

HA2655        0270        MACROREG-IRAN

HA2656        0204        MACROREG-IRAQ

HA2658        0272        MACROREG-IRAQ

HA2659        0275        MACROREG-IRAN

HA2659        0275        MACROREG-IRAQ

HA2660        0000        MACROREG-IRAQ

HA2661        0305        MACROREG-IRAQ

HA2662        0350        MACROREG-ANDALUS

HA2663        0360        MACROREG-IRAN

HA2663        0360        MACROREG-SYRIA

HA2664        0372        MACROREG-ANDALUS

HA2665        0400        MACROREG-ARABIA

HA2668        0463        MACROREG-ANDALUS

HA2669        0474        MACROREG-ANDALUS

HA2669        0474        MACROREG-ARABIA

HA2670        0494        MACROREG-IRAN

HA2670        0494        MACROREG-IRAQ

HA2671        0496        MACROREG-ANDALUS

HA2672        0512        MACROREG-ARABIA

HA2672        0512        MACROREG-IRAN

HA2673        0528        MACROREG-ANDALUS

HA2674        0486        MACROREG-IRAN

HA2675        0580        MACROREG-EGYPT

HA2676        0622        MACROREG-IRAQ

HA2677        0614        MACROREG-EGYPT

HA2678        0631        MACROREG-IRAN

HA2678        0631        MACROREG-IRAQ

HA2679        0634        MACROREG-ANDALUS

HA2680        0652        MACROREG-SARABIA

HA2681        0661        MACROREG-SYRIA

HA2682        0677        MACROREG-SYRIA

HA2683        0690        MACROREG-MAGHRIB

HA2683        0690        MACROREG-SYRIA

HA2684        0715        MACROREG-SYRIA

HA2685        0716        MACROREG-IRAQ

HA2687        0756        MACROREG-EGYPT

HA2691        0780        MACROREG-RUM

HA2693        0815        MACROREG-SARABIA

HA2694        0887        MACROREG-MAGHRIB

HA2695        0924        MACROREG-RUM

HA2697        0920        MACROREG-RUM

HA2698        0972        MACROREG-RUM

HA2700        1087        MACROREG-RUM

HA2701        1151        MACROREG-RUM

HA2702        1102        MACROREG-RUM

HA2703        1150        MACROREG-INDIA

HA2704        1134        MACROREG-RUM

HA2705        1183        MACROREG-RUM

HA2706        1187        MACROREG-SYRIA

HA2707        1079        MACROREG-ARABIA

HA2708        1145        MACROREG-EGYPT

HA2708        1145        MACROREG-RUM

HA2709        1150        MACROREG-RUM

HA2710        1193        MACROREG-RUM

HA2712        1197        MACROREG-SARABIA

HA2713        1199        MACROREG-EGYPT

HA2714        1151        MACROREG-RUM

HA2717        1180        MACROREG-RUM

HA2718        1202        MACROREG-RUM

HA2719        1204        MACROREG-EGYPT

HA2720        1208        MACROREG-RUM

HA2721        1222        MACROREG-RUM

HA2722        1221        MACROREG-EGYPT

HA2724        1239        MACROREG-RUM

HA2725        1254        MACROREG-RUM

HA2726        1249        MACROREG-IRAN

HA2727        1245        MACROREG-IRAQ

HA2729        0000        MACROREG-EGYPT

HA2730        1309        MACROREG-IRAQ

HA2730        1309        MACROREG-RUM

HA2731        1262        MACROREG-RUM

HA2732        1294        MACROREG-IRAN

HA2732        1294        MACROREG-RUM

HA2734        1233        MACROREG-ARABIA

HA2736        1318        MACROREG-RUM

HA2738        0447        MACROREG-IRAN

HA2738        0447        MACROREG-SYRIA

HA2740        0715        MACROREG-IRAQ

HA2742        1332        MACROREG-SYRIA

HA2743        0570        MACROREG-MAGHRIB

HA2744        0901        MACROREG-INDIA

HA2744        0901        MACROREG-MAWARANNAHR

HA2745        0000        MACROREG-IRAQ

HA2746        0331        MACROREG-IRAQ

HA2747        0920        MACROREG-RUM

HA2748        0958        MACROREG-RUM

HA2749        0745        MACROREG-ARABIA

HA2749        0745        MACROREG-EGYPT

HA2750        1021        MACROREG-INDIA

HA2750        1021        MACROREG-IRAN

HA2751        0231        MACROREG-IRAN

HA2752        0290        MACROREG-IRAQ

HA2753        0541        MACROREG-EGYPT

HA2754        1139        MACROREG-ARABIA

HA2756        0250        MACROREG-IRAN

HA2756        0250        MACROREG-IRAQ

HA2757        0255        MACROREG-IRAN

HA2759        0000        MACROREG-IRAN

HA2759        0000        MACROREG-IRAQ

HA2760        0402        MACROREG-IRAN

HA2761        0639        MACROREG-ANDALUS

HA2763        0350        MACROREG-IRAN

HA2764        0955        MACROREG-RUM

HA2766        0200        MACROREG-IRAQ

HA2767        1015        MACROREG-RUM

HA2768        0782        MACROREG-RUM

HA2769        0650        MACROREG-ARABIA

HA2769        0650        MACROREG-IRAN

HA2770        0480        MACROREG-IRAN

HA2770        0480        MACROREG-IRAQ

HA2771        0730        MACROREG-EGYPT

HA2771        0730        MACROREG-SYRIA

HA2772        0741        MACROREG-IRAQ

HA2774        1180        MACROREG-RUM

HA2775        1254        MACROREG-INDIA

HA2776        0945        MACROREG-IRAN

HA2776        0945        MACROREG-RUM

HA2777        0695        MACROREG-EGYPT

HA2777        0695        MACROREG-IRAQ

HA2778        0965        MACROREG-RUM

HA2779        0340        MACROREG-EGYPT

HA2780        0546        MACROREG-IRAN

HA2780        0546        MACROREG-IRAQ

HA2781        0616        MACROREG-IRAQ

HA2782        0782        MACROREG-INDIA

HA2785        1125        MACROREG-RUM

HA2786        1092        MACROREG-EGYPT

HA2789        0828        MACROREG-EGYPT

HA2789        0828        MACROREG-IRAQ

HA2791        1099        MACROREG-IRAQ

HA2791        1099        MACROREG-RUM

HA2792        1116        MACROREG-RUM

HA2793        0160        MACROREG-IRAQ

HA2794        0594        MACROREG-MAGHRIB

HA2795        0597        MACROREG-MAGHRIB

HA2798        1329        MACROREG-RUM

HA2799        0225        MACROREG-IRAN

HA2799        0225        MACROREG-IRAQ

HA2801        0894        MACROREG-RUM

HA2803        0942        MACROREG-INDIA

HA2805        0558        MACROREG-IRAN

HA2807        0990        MACROREG-INDIA

HA2807        0990        MACROREG-SARABIA

HA2808        1161        MACROREG-SARABIA

HA2809        1199        MACROREG-ARABIA

HA2810        0836        MACROREG-INDIA

HA2811        0509        MACROREG-IRAN

HA2812        1144        MACROREG-INDIA

HA2812        1144        MACROREG-IRAN

HA2814        0250        MACROREG-ANDALUS

HA2815        0506        MACROREG-IRAN

HA2817        0000        MACROREG-IRAQ

HA2819        0000        MACROREG-IRAN

HA2820        0417        MACROREG-ANDALUS

HA2820        0417        MACROREG-IRAQ

HA2821        0432        MACROREG-IRAN

HA2823        0225        MACROREG-IRAQ

HA2824        0294        MACROREG-IRAQ

HA2824        0294        MACROREG-MAWARANNAHR

HA2825        0300        MACROREG-IRAQ

HA2828        0714        MACROREG-SARABIA

HA2829        0868        MACROREG-EGYPT

HA2829        0868        MACROREG-SYRIA

HA2830        0842        MACROREG-SYRIA

HA2831        0973        MACROREG-RUM

HA2833        0975        MACROREG-SARABIA

HA2835        1073        MACROREG-EGYPT

HA2835        1073        MACROREG-RUM

HA2837        1081        MACROREG-ARABIA

HA2837        1081        MACROREG-SYRIA

HA2838        1110        MACROREG-ARABIA

HA2838        1110        MACROREG-SARABIA

HA2839        1148        MACROREG-IRAN

HA2840        1252        MACROREG-IRAQ

HA2841        1121        MACROREG-EGYPT

HA2842        1131        MACROREG-RUM

HA2844        1218        MACROREG-ARABIA

HA2845        1227        MACROREG-RUM

HA2847        1317        MACROREG-RUM

HA2848        0000        MACROREG-RUM

HA2849        0000        MACROREG-EGYPT

HA2850        1317        MACROREG-MAGHRIB

HA2850        1317        MACROREG-RUM

HA2851        1015        MACROREG-ARABIA

HA2851        1015        MACROREG-INDIA

HA2853        0301        MACROREG-IRAN

HA2854        0573        MACROREG-IRAQ

HA2856        0608        MACROREG-IRAQ

HA2857        0620        MACROREG-SYRIA

HA2858        0766        MACROREG-EGYPT

HA2859        0890        MACROREG-SARABIA

HA2860        0912        MACROREG-SARABIA

HA2861        0940        MACROREG-RUM

