cornu1	localite	Ma^gdal Sal_im	35.43299	33.22604	3944382.336	3925345.371
cornu1	cite-	Manbi^g	37.96771	36.52013	4226545.774	4372428.293
cornu1	placefrontiere-	Mar*`a^s (?)	36.72114	36.96023	4087778.984	4433564.371
cornu1	lieu	Mar^g al-*Suffar	36.14580	33.22659	4023731.929	3925419.047
cornu1	lieu	Mar^g R_ahi*t	36.50981	33.60226	4064254.005	3975519.068
cornu1	localite	Mar_aqiyya:t	35.91774	35.04801	3998344.771	4170406.848
cornu1	village	Mu*'ta:t	35.68544	31.06466	3972484.826	3641149.531
cornu1	cite	N_abulus	35.24238	32.22047	3923163.504	3792285.608
cornu1	fleuve	^Gay*h_an	35.58877	36.79276	3961723.655	4410260.024
cornu1	riviere	al-Fur_at	38.38504	35.81449	4273003.140	4275125.080
cornu1	riviere	al-Urdunn	35.56271	32.15774	3958822.931	3784033.840
cornu1	riviere	al-Urun*t/al-Urund	36.42208	35.99287	4054487.060	4299640.042
cornu1	riviere	Barad:a	36.47275	33.48862	4060128.121	3960341.709
cornu1	riviere	Quwayq	37.22956	36.29913	4144375.254	4341860.254
cornu1	fleuve	Say*h_an	35.28698	36.80583	3928129.078	4412075.948
cornu1	cite	Naw:a	36.02865	32.88099	4010691.188	3879518.586
cornu1	etape	Nihy_a (?)	37.38213	34.45245	4161359.635	4089717.646
cornu1	etape	Q_ara:t	36.84868	34.16598	4101976.374	4051111.159
cornu1	cite	Q_urus	36.94952	36.72960	4113201.907	4401483.063
cornu1	cite	Qadas	35.49123	33.12189	3950865.869	3911494.188
cornu1	localite	Qalansuwa:t	34.98155	32.29512	3894128.725	3802111.881
cornu1	etape	Qarya:t al-*`Uy_un	35.56778	33.36423	3959386.889	3943749.527
cornu1	cite	Qaysariyya:t	34.89906	32.49326	3884945.213	3828233.870
cornu1	capitale	Qinnasr_in	37.02701	35.99617	4121827.542	4300094.023
cornu1	etape	Raf*h	34.25897	31.30870	3813691.073	3672905.310
cornu1	cite	Rafaniyya:t	36.41054	34.93133	4053202.530	4154552.968
cornu1	cite	Rast_an	36.75337	34.93350	4091366.958	4154847.674
cornu1	cite	Ri*h_a/Ar_i*h_a	35.43774	31.86043	3944910.914	3745003.411
cornu1	rPoint	RoutPoint0101	35.44569	30.82286	3945795.725	3609764.830
cornu1	rPoint	RoutPoint0102	35.35270	31.33329	3935444.738	3676109.344
cornu1	rPoint	RoutPoint0103	35.07899	31.57487	3904975.819	3707634.065
cornu1	rPoint	RoutPoint0104	35.00657	31.65743	3896913.340	3718426.696
cornu1	rPoint	RoutPoint0105	35.12345	31.68776	3909924.219	3722393.947
cornu1	rPoint	RoutPoint0106	35.37253	31.82820	3937652.322	3740779.813
cornu1	rPoint	RoutPoint0107	35.43461	31.80247	3944563.019	3737409.782
cornu1	rPoint	RoutPoint0108	35.52160	31.79889	3954246.525	3736940.537
cornu1	rPoint	RoutPoint0109	34.58964	31.54965	3850500.761	3704338.686
cornu1	rPoint	RoutPoint0110	34.56856	31.62179	3848154.537	3713766.241
cornu1	rPoint	RoutPoint0111	34.67797	31.83292	3860333.573	3741398.362
cornu1	rPoint	RoutPoint0112	34.69828	31.88174	3862594.480	3747797.156
cornu1	rPoint	RoutPoint0113	35.18907	31.90712	3917229.508	3751124.528
cornu1	rPoint	RoutPoint0114	35.39121	31.83503	3939731.930	3741675.644
cornu1	rPoint	RoutPoint0115	35.54536	32.69767	3956891.360	3855243.555
cornu1	rPoint	RoutPoint0116	35.43519	33.12041	3944627.007	3911296.982
cornu1	rPoint	RoutPoint0117	35.55753	33.22177	3958245.771	3924777.106
cornu1	rPoint	RoutPoint0118	35.55350	33.90176	3957797.855	4015618.638
cornu1	rPoint	RoutPoint0119	36.23744	36.36729	4033932.828	4351277.991
cornu1	rPoint	RoutPoint0120	36.23688	33.54074	4033871.399	3967300.298
cornu1	rPoint	RoutPoint0121	36.21852	33.33301	4031826.982	3939589.160
cornu1	rPoint	RoutPoint0122	35.90939	34.87034	35.90939	34.87034
cornu1	localite	Sabas*tiya:t	35.15237	32.27085	3913143.500	3798916.493
cornu1	cite	Salamiyya:t	37.07106	35.00401	4126731.679	4164425.619
cornu1	localite	Sarm_in	36.72250	35.89492	4087930.311	4286171.946
cornu1	localite	Suwayd_a*'	36.55945	32.69627	4069779.743	3855057.988
cornu1	placeforte	T_in_at/*Hi*sn al-T_in_at	36.16107	36.86458	4025432.291	4420247.602
cornu1	cite	T_iz_in/T_uz_in	36.70483	36.23776	4085963.061	4333385.946
