Lon	Lat	Region	TypeCat	KW	Name	Map
49.54697	33.88116	Jibal	capitals	cheflieu	al-Karaǧ/Karaǧ Abū Dulaf	cornu5
49.54697	33.88116	Jibal	regions	territoire	al-Karaǧ/Karaǧ Abū Dulaf	cornu5
46.22379	34.30577	Jibal	waystations	etape	al-Marǧ/Marǧ al-Qalʿaŧ ?	cornu5
51.50831	35.62754	Jibal	capitals	capitale	al-Rayy	cornu16
47.40829	33.14964	Jibal	capitals	cheflieu	al-Ṣaymaraŧ	cornu5
46.86539	33.52303	Jibal	towns	cite	al-Sīrawān/al-Šīrāwān	cornu5
46.4404	34.16749	Jibal	towns	cite	al-Ṭazar	cornu5
46.85168	34.23099	Jibal	waystations	etape?	al-Zubaydiyyaŧ ?	cornu5
46.93427	34.43457	Jibal	waystations	etape?	al-Zubaydiyyaŧ ?	cornu5
52.36669	33.37701	Jibal	towns	cite	Ardistān	cornu6
48.15134	34.80031	Jibal	towns	cite	Asadābāḏ	cornu5
51.18532	32.13467	Jibal	waystations	etape	Asbīḏ Dašt	cornu4
50.54227	34.68541	Jibal	towns	cite	Āwaŧ	cornu5
52.01467	33.5596	Jibal	waystations	etape	Bāḏ	cornu5
48.71891	35.29415	Jibal	waystations	etape	Bārisiyān ?	cornu5
47.47958	34.37821	Jibal	waystations	etape	Bīsutūn/Bihsutūn	cornu5
51.67468	32.78618	Jibal	regions	region	Burḫuwār	cornu5
48.8094	33.90164	Jibal	capitals	cheflieu	Burūǧird	cornu5
49.74164	35.13286	Jibal	towns	cite	Būstaŧ	cornu5
48.98488	34.95777	Jibal	waystations	etape	Būzanǧird	cornu5
48.7573	33.44757	Jibal	waystations	etape	Dāraqān	cornu5
48.73262	34.84758	Jibal	villages	localite	Darnawá ?	cornu5
50.19954	35.00944	Jibal	waystations	etape	Darwāḏ ?	cornu5
47.49055	34.60195	Jibal	capitals	cheflieu	Dīnawar/Māh al-Kūfaŧ 	cornu5
51.65	35.3031	Jibal	sites	site	Dizā/Dizah/Waramīn	cornu5
52.07774	35.75607	Jibal	regions	territoire	Dummāwand	cornu5
49.75261	34.25592	Jibal	regions	region	Farāhān	cornu5
50.29276	33.3812	Jibal	waystations	etape	Ǧarbāḏaqān/Ǧulbayǧān	cornu5
48.90536	34.21059	Jibal	waystations	etape	Ǧūrāb	cornu5
48.57908	34.77554	Jibal	metropoles	metropole	Hamaḏān	cornu5
48.57908	34.77554	Jibal	regions	region	Hamaḏān	cornu5
51.56268	32.40331	Jibal	towns	cite	Ḫān Lanǧān/Ḫalanǧān/Ḫūlanǧān	cornu4
51.79877	32.23981	Jibal	waystations	etape	Ḫān Ruš	cornu6
50.28728	33.18407	Jibal	waystations	etape	Ḫunaǧān	cornu5
49.27004	34.41215	Jibal	waystations	etape	Ḫundāb	cornu5
51.65	32.66855	Jibal	regions	circon	Iṣbahān/Iṣfahān	cornu5
51.65	32.66855	Jibal	capitals	capitale	Iṣbahān/Iṣfahān/al-Yahūdiyyaŧ	cornu5
51.72677	32.40272	Jibal	regions	region	Karwān	cornu5
48.25553	33.8675	Jibal	villages	localite	Lāštar	cornu5
46.04283	34.43477	Jibal	waystations	etape	Māḏarwistān ?	cornu5
50.95356	33.08994	Jibal	waystations	etape	Marǧ wa-Zahr	cornu5
46.92023	33.58473	Jibal	regions	region	Māsabaḏān	cornu5
49.85406	35.06107	Jibal	waystations	etape	Maṣdaqān	cornu5
50.77259	35.30758	Jibal	waystations	etape	Maškūyaŧ	cornu5
47.52071	33.20013	Jibal	regions	region	Mihrǧānqaḏaq	cornu5
51.91596	32.45826	Jibal	waters	riviere	Nahr Zandarūḏ/al-Zarīnrūḏ/Zaranrūḏ	cornu5
48.39263	34.21512	Jibal	capitals	cheflieu	Nihāwand/Māh al-Baṣraŧ	cornu5
47.65232	34.46868	Jibal	waystations	etape	Qanṭaraŧ al-Nuʿmān ?	cornu5
50.65469	33.23683	Jibal	waystations	etape	Qanūwān	cornu5
47.09845	34.32388	Jibal	towns	cite	Qarmāsīn/Qarmīsīn	cornu5
51.11259	34.44607	Jibal	waystations	etape	Qaryaŧ al-Maǧūs	cornu5
51.50468	33.96762	Jibal	capitals	cheflieu	Qāšān	cornu5
51.50468	33.96762	Jibal	regions	territoire	Qāšān	cornu5
47.90457	34.4958	Jibal	towns	cite	Qaṣr al-Luṣūṣ	cornu5
50.0011	36.27854	Jibal	towns	cite-	Qazwīn	cornu5
50.90695	34.63354	Jibal	capitals	cheflieu	Qumm	cornu5
50.90695	34.63354	Jibal	regions	territoire	Qumm	cornu5
51.03856	35.41491	Jibal	waystations	etape	Qusṭānaŧ	cornu5
48.54618	34.42798	Jibal	waystations	etape	Rākāh	cornu5
48.65585	34.25819	Jibal	towns	cite	Rāman ?	cornu5
51.77613	33.08075	Jibal	waystations	etape	Ribāṭ Wazz	cornu5
49.791	35.10371	Jibal	villages	localite	Rūḏaŧ #?	cornu5
48.39263	34.62225	Jibal	towns	cite	Ruḏrāwar	cornu5
52.7166	32.43743	Jibal	regions	canton	Ruwaydašt	cornu5
48.36521	33.49102	Jibal	villages	localite	Sābūrḫāšt/Sābūrḫuwāšt	cornu5
46.01676	35.25767	Jibal	regions	territoire	Šahrazūr	cornu5
49.55519	34.36011	Jibal	capitals	cheflieu	Sārūq	cornu5
50.42711	34.97799	Jibal	towns	cite	Sāwaŧ	cornu5
46.98439	35.31623	Jibal	towns	cite	Sīsar	cornu16
48.63061	36.45828	Jibal	towns	cite	Suhraward	cornu5
50.02954	35.0274	Jibal	waystations	etape	Sūsanqīn/Sūsnaqīn/Sūnaqīn	cornu5
50.09809	34.71922	Jibal	regions	region	Ṭabrīš	cornu5
51.81177	33.32165	Jibal	waystations	etape	Ṭarq	cornu5
49.39342	35.12165	Jibal	waystations	etape	Ṭazraŧ	cornu5
49.25084	35.59348	Jibal	waystations	etape	Ūḏ	cornu5
48.42279	34.83858	Jibal	waystations	etape	Zaʿfaraniyyaŧ ?	cornu5
49.23165	35.06556	Jibal	waystations	etape	Zarraŧ	cornu5
42.25518	55.73456	Khazar	regions	region	al-Arṯā/al-Arṯāniyyaŧ	cornu18
40.8946	48.61696	Khazar	regions	region	al-Baǧānāk/al-Baǧānākiyyaŧ	cornu18
49.92897	49.24133	Khazar	regions	region	al-Baǧānāk/al-Baǧānākiyyaŧ	cornu18
47.55892	47.42616	Khazar	regions	region	al-Ḫazar	cornu18
44.66088	42.2133	Khazar	regions	region	al-Sarīr	cornu18
50.10497	42.55994	Khazar	waters	lac	Baḥr al-Ḫazar	cornu18
46.42082	43.28166	Khazar	towns	cite	Balanǧar	cornu18
54.16457	50.04287	Khazar	regions	region	Bašǧirt/Basǧird	cornu18
48.40369	54.1546	Khazar	regions	region	Bulġār	cornu18
49.25044	54.86714	Khazar	towns	cite	Bulġār	cornu18
46.64374	52.68645	Khazar	regions	region	Burṭās	cornu18
50.92627	44.33997	Khazar	regions	region	Ǧazīraŧ Siyāh Kūh	cornu18
48.0869	46.2788	Khazar	capitals	capitale	Itil/Atil	cornu18
45.13019	49.20301	Khazar	waters	riviere	Nahr Itil	cornu18
47.51198	42.90467	Khazar	towns	cite	Samandar	cornu18
49.96347	54.45304	Khazar	towns	cite	Suwār	cornu18
59.59733	37.27	Khurasan	towns	cite	Abīward	cornu17
63.528	35.24882	Khurasan	towns	cite	Abšīn ?	cornu17
62.24983	33.59424	Khurasan	towns	cite	Adraskar	cornu17
65.94751	36.20578	Khurasan	towns	cite	al-Anbār	cornu17
62.12974	33.24402	Khurasan	capitals	capitale	al-Asfuzār	cornu17
62.12974	33.24402	Khurasan	regions	territoire	al-Asfuzār	cornu17
63.76323	35.81599	Khurasan	waystations	etape	al-Asrāb ?	cornu17
67.80206	34.84737	Khurasan	capitals	capitale	al-Bāmiyān	cornu17
67.80206	34.84737	Khurasan	regions	territoire	al-Bāmiyān	cornu17
60.61524	35.17917	Khurasan	towns	cite	al-Būzǧān/Būzkān	cornu17
65.87895	35.88517	Khurasan	regions	region	al-Ǧurzuwān	cornu17
65.87895	35.88517	Khurasan	towns	cite	al-Ǧurzuwān	cornu17
59.36352	35.53664	Khurasan	waystations	etape	al-Mallāḥaŧ ?	cornu17
59.59168	36.20578	Khurasan	towns	cite	al-Nūqān/al-Mašhad	cornu17
65.32516	36.3564	Khurasan	waystations	etape	al-Qāʾ ?	cornu17
62.44974	36.5754	Khurasan	villages	localite	al-Qarīnayn	cornu17
66.21231	36.8377	Khurasan	waystations	etape	al-Sidraŧ ?	cornu17
61.73152	37.68151	Khurasan	towns	cite	al-Sūsaqān/al-Sawsaqān ?	cornu17
64.83857	35.9347	Khurasan	waystations	etape	al-Yahūdiyyaŧ/Ǧakūḏān	cornu17
63.51255	39.06795	Khurasan	towns	cite	Āmul	cornu17
65.16655	36.95541	Khurasan	towns	cite	Andaḫūḏ	cornu17
69.36909	35.68835	Khurasan	towns	cite	Andarāb	cornu17
63.44735	35.74074	Khurasan	waystations	etape	Araskan ?	cornu17
68.86234	37.23952	Khurasan	towns	cite	Ārhan	cornu17
56.45362	36.32897	Khurasan	towns	cite	Asadābāḏ	cornu16
62.67861	36.29294	Khurasan	waystations	etape	Asadābāḏ ?	cornu17
57.43023	36.98777	Khurasan	regions	canton	Asfarāyin	cornu16
57.43023	36.98777	Khurasan	towns	cite	Asfarāyin	cornu16
62.80223	34.2484	Khurasan	towns	cite	Astarabyān ?	cornu17
63.16814	34.4094	Khurasan	towns	cite	Awbaŧ/Awfaŧ	cornu17
56.59926	36.68546	Khurasan	capitals	cheflieu	Azāḏwār	cornu16
62.4787	34.94152	Khurasan	towns	cite	Babnaŧ	cornu17
70.79525	37.59609	Khurasan	regions	region	Baḏaḫšān	cornu17
62.07465	34.61545	Khurasan	regions	region	Bāḏġīs/Bāḏaġīs	cornu17
68.77093	36.2356	Khurasan	regions	territoire	Baġlān	cornu17
68.77093	36.2356	Khurasan	towns	cite	Baġlān	cornu17
62.54722	35.60846	Khurasan	towns	cite	Baġšūr	cornu17
60.33692	35.01995	Khurasan	regions	region	Bāḫarz	cornu17
62.46952	36.88847	Khurasan	waystations	etape	Baḥīrābāḏ ?	cornu17
56.83212	36.32897	Khurasan	villages	localite	Bahmanābāḏ	cornu16
66.88305	36.78497	Khurasan	capitals	capitale	Balḫ	cornu17
66.88305	36.78497	Khurasan	regions	circon	Balḫ	cornu17
69.81804	35.51814	Khurasan	regions	canton	Banǧahīr/Banǧar ?	cornu17
69.81804	35.51814	Khurasan	towns	cite	Banǧahīr/Banǧar ?	cornu17
69.25887	35.17084	Khurasan	regions	canton	Barwān/Farwān	cornu17
69.25887	35.17084	Khurasan	towns	cite	Barwān/Farwān	cornu17
62.37698	34.28751	Khurasan	towns	cite	Bāšān ?	cornu17
57.6484	36.08485	Khurasan	regions	region	Bayhaq	cornu17
58.39294	36.08371	Khurasan	villages	localite	Bīskand/Bīšakand ?	cornu17
61.47787	34.35023	Khurasan	capitals	cheflieu	Būsanǧ/Fušanǧ/Būšank	cornu17
61.47787	34.35023	Khurasan	regions	territoire	Būsanǧ/Fušanǧ/Būšank	cornu17
58.27285	35.2614	Khurasan	regions	region	Bušt	cornu17
59.24061	36.17813	Khurasan	regions	contree	Buštafrūš/Bustanfarūš	cornu17
59.24061	36.17813	Khurasan	villages	bourgade	Buštafrūš/Bustanfarūš	cornu17
61.65152	37.27393	Khurasan	towns	cite	Dandānaqān ?	cornu17
66.6411	36.8334	Khurasan	villages	localite	Dastaǧirdaŧ ?	cornu17
62.95057	34.6968	Khurasan	capitals	capitale	Dihistān	cornu17
63.44735	35.42618	Khurasan	towns	cite	Dizah ?	cornu17
59.56978	35.782	Khurasan	waystations	etape	Farhākird	cornu17
64.93938	36.46025	Khurasan	towns	cite	Fāriyāb	cornu17
61.08287	34.27729	Khurasan	towns	cite	Farkird ?	cornu17
62.29575	37.39749	Khurasan	villages	localite	Fāz/Zarq ?	cornu17
61.44101	35.31157	Khurasan	villages	village	Ǧabal al-Fiḍḍaŧ/Kūh-I Sīm	cornu17
60.57003	35.33837	Khurasan	regions	region	Ǧām	cornu17
69.62448	35.39907	Khurasan	towns	cite	Ǧārbāyaŧ ?	cornu17
64.44388	34.88273	Khurasan	regions	territoire	Ġarǧ al-Šār/Ǧarǧistān	cornu17
61.87474	37.50068	Khurasan	villages	localite	Ǧarūǧird/Kanūǧird/Yanūǧird/Yanūkird ?	cornu17
59.84669	35.04974	Khurasan	regions	canton	Ǧāyimand ?	cornu17
65.09941	34.38521	Khurasan	sites	mont	Ǧibal al-Ġūr	cornu17
62.22511	37.49732	Khurasan	towns	cite	Ǧīranǧ/Kīrank ?	cornu17
70.92564	36.80704	Khurasan	regions	canton	Ǧirm	cornu17
63.20339	38.58258	Khurasan	sites	ribat	Ǧubb Ḥammād ?	cornu17
56.69972	36.86045	Khurasan	regions	region	Ǧuwayn/Kūyān	cornu16
65.10068	35.7211	Khurasan	regions	region	Ǧūzǧān	cornu17
59.66585	36.08	Khurasan	waystations	etape	Ḫakisār/Ḫākisārān/al-Ram_adaŧ	cornu17
61.89282	37.61978	Khurasan	towns	cite	Ḫaraq ?	cornu17
62.15235	34.33419	Khurasan	capitals	capitale	Harāŧ	cornu17
62.15235	34.33419	Khurasan	regions	circon	Harāŧ	cornu17
60.16386	34.31639	Khurasan	towns	cite	Ḫarkird/Ḫarǧird	cornu17
63.94658	34.34906	Khurasan	towns	cite	Ḫašt/Ḫast/Ḫāst/Ḫwašt	cornu17
60.07273	34.56282	Khurasan	regions	region	Ḫawāf	cornu17
62.96749	35.96191	Khurasan	waystations	etape	Ḥawzān ?	cornu17
62.58466	34.27292	Khurasan	towns	cite	Ḫaysār ?	cornu17
58.45439	36.91219	Khurasan	capitals	cheflieu	Ḫūǧān/Ḫūšān/Ḫabūšān	cornu17
67.70299	36.74621	Khurasan	towns	cite	Ḫulm	cornu17
61.61458	37.60594	Khurasan	towns	cite	Hurmuz Farrah ?	cornu17
61.61458	37.60594	Khurasan	waters	coursdeau	Hurmuz Farrah ?	cornu17
57.92813	36.10768	Khurasan	waystations	etape	Ḥusaynābāḏ ?	cornu17
57.47851	36.18956	Khurasan	towns	cite	Ḫusrawǧird	cornu16
69.16963	34.52442	Khurasan	towns	cite	Kābul	cornu17
67.72517	35.24443	Khurasan	towns	cite	Kāh/Ǧāh	cornu17
64.60334	35.33988	Khurasan	towns	cite	Kandaram ?	cornu17
62.46952	35.0772	Khurasan	regions	region	Kanǧ Rustāq	cornu17
63.98233	35.78873	Khurasan	waystations	etape	Kanǧābāḏ ?	cornu17
61.32587	34.42834	Khurasan	towns	cite	Karah ?	cornu17
62.54651	34.47814	Khurasan	towns	cite	Karūḫ	cornu17
64.54957	35.88354	Khurasan	waystations	etape	Kasḥān ?	cornu17
62.42996	35.20428	Khurasan	towns	cite	Kayf/Kīf  ?	cornu17
70.54447	41.1916	Khurasan	sites	mont	Kūh-i Sīm/Ǧabal al-Fiḍḍaŧ	cornu17
58.12875	35.12055	Khurasan	towns	cite	Kundur	cornu17
62.59986	37.78994	Khurasan	towns	cite	Kušmayhan/Kušmāhan ?	cornu17
61.1747	34.61574	Khurasan	towns	cite	Kūsuwī/Kūsarī	cornu17
62.22016	33.85099	Khurasan	towns	cite	Kuwāšān ?	cornu17
67.85287	35.38044	Khurasan	towns	cite	Maḏar	cornu17
62.41583	37.12201	Khurasan	waystations	etape	Mahdīābāḏ ?	cornu17
60.29878	35.4167	Khurasan	waystations	etape	Mālāyakird ?	cornu17
65.07649	36.81403	Khurasan	towns	cite	Mālin	cornu17
62.19614	34.18473	Khurasan	towns	cite	Mālin/al-Safalqāt/Malīn/Mālān	cornu17
60.26487	34.93776	Khurasan	towns	cite	Mālin/Kuwāḫarz	cornu17
63.00426	34.3371	Khurasan	towns	cite	Mārābāḏ ?	cornu17
63.3667	35.5925	Khurasan	capitals	capitale	Marw al-Rūḏ	cornu17
63.3667	35.5925	Khurasan	regions	territoire	Marw al-Rūḏ	cornu17
62.10386	37.67193	Khurasan	capitals	capitale	Marw/Marw al-Šāhiǧān	cornu17
62.10386	37.67193	Khurasan	regions	circon	Marw/Marw al-Šāhiǧān	cornu17
60.44076	36.85569	Khurasan	towns	cite	Mayhanaŧ/Mahanaŧ	cornu17
60.54672	36.17215	Khurasan	villages	localite	Mazdūrān/al-ʿAqabaŧ	cornu17
56.95205	36.27876	Khurasan	villages	localite	Mazīnān	cornu16
57.8469	36.5805	Khurasan	regions	canton	Mihraǧān/Mihriǧān ?	cornu17
57.8469	36.5805	Khurasan	towns	cite?	Mihraǧān/Mihriǧān ?	cornu17
62.52603	36.73407	Khurasan	waters	riviere	Nahr Murġab	cornu17
58.21787	37.85763	Khurasan	towns	cite	Nasāʾ	cornu17
58.79841	36.12138	Khurasan	metropoles	metropole	Naysābūr	cornu17
58.79841	36.12138	Khurasan	regions	circon	Naysābūr	cornu17
60.00916	35.63286	Khurasan	waystations	etape	Nūkdah ?	cornu17
65.31239	37.59463	Khurasan	waystations	etape	Qabr Ġiyāṯ/Qaná Ġiyāṯ	cornu17
59.28793	37.12708	Khurasan	villages	localite	Qalmayhan ?	cornu17
63.21212	35.76147	Khurasan	towns	cite	Qaṣr Aḥnaf	cornu17
59.129	36.03203	Khurasan	villages	localite	Qaṣr al-Rīḥ	cornu17
59.09428	33.64706	Khurasan	capitals	capitale	Qāyīn	cornu17
59.44592	33.77051	Khurasan	regions	region	Qūhistān	cornu17
58.96653	36.81951	Khurasan	towns	cite	Rāḏakān/Rāyakān	cornu17
56.26856	38.92182	Khurasan	sites	ribat	Ribāṭ Afrāwaŧ	cornu16
62.80686	38.0492	Khurasan	sites	ribat	Ribāṭ al-Ḥadīd ?	cornu17
63.35393	38.84034	Khurasan	sites	ribat	Ribāṭ Bāris ?	cornu17
63.81969	35.61955	Khurasan	villages	localite	Ribāṭ Karzwān	cornu17
59.384	37.24076	Khurasan	sites	ribat	Ribāṭ Kūfan	cornu17
62.7655	34.53751	Khurasan	sites	ribat	Ribāṭ Mayānah	cornu17
62.99639	38.31229	Khurasan	sites	ribat	Ribāṭ Naṣrak ?	cornu17
63.52263	35.08069	Khurasan	waystations	etape	Ribāṭ Šūr ?	cornu17
58.36115	36.18583	Khurasan	towns	cite	Rīwand ?	cornu17
65.78352	36.65136	Khurasan	towns	cite	Šabūrqān/Ušbūrqān	cornu17
57.66932	36.15624	Khurasan	towns	cite	Sābzawār	cornu16
60.18929	36.10597	Khurasan	villages	localite	Ṣāhih	cornu17
70.91488	36.65244	Khurasan	towns	cite	Sakalkand/Iskalkand ?	cornu17
68.74862	34.0827	Khurasan	towns	cite	Sakāwand	cornu17
59.98232	34.64655	Khurasan	towns	cite	Salūmak	cornu17
59.61287	36.232	Khurasan	villages	village	Sanābāḏ ?	cornu17
59.41155	35.05003	Khurasan	regions	canton	Sankān/Sanǧān	cornu17
61.18671	36.51694	Khurasan	towns	cite	Saraḫs	cornu17
67.09946	37.02037	Khurasan	villages	localite	Šawkard/Siyāhǧird	cornu17
68.09011	36.22585	Khurasan	towns	cite	Siminǧān	cornu17
61.68119	37.4648	Khurasan	towns	cite	Sinǧ/Sink ?	cornu17
63.51568	34.72729	Khurasan	towns	cite	Šūrmīn ?	cornu17
64.24579	35.72328	Khurasan	towns	cite	Ṭalaqān	cornu17
69.62314	36.76021	Khurasan	towns	cite	Ṭālaqān	cornu17
61.47492	37.03409	Khurasan	waystations	etape	Talastānaŧ ?	cornu17
68.67012	36.03586	Khurasan	regions	region	Ṭuḫāristān	cornu17
58.11679	33.92591	Khurasan	towns	cite	Tūn	cornu17
58.4113	35.13557	Khurasan	capitals	cheflieu	Ṭurṯīṯ/Turšīz/Ṭurayṯīṯ	cornu17
59.49915	36.42208	Khurasan	capitals	capitale	Ṭūs/Ṭābarān	cornu17
59.49915	36.42208	Khurasan	regions	region	Ṭūs/Ṭābarān	cornu17
60.79678	36.34872	Khurasan	waystations	etape	Ūkīnaŧ/Awkīnaŧ	cornu17
72.31013	37.03915	Khurasan	regions	region	Waḫḫān	cornu17
68.89729	36.78174	Khurasan	towns	cite	Warwālīǧ/Walwālīz	cornu17
58.63618	34.24652	Khurasan	towns	cite	Yunābīḏ/Ǧunābiḏ	cornu17
65.19679	37.86572	Khurasan	towns	cite	Zamm/Karkuh	cornu17
59.86207	34.3105	Khurasan	regions	canton	Zūzan	cornu17
49.31456	31.22889	Khuzistan	waystations	etape	ʿAbdīn	cornu4
48.69059	31.32986	Khuzistan	metropoles	metropole	al-Ahwāz/Sūq al-Ahwāz	cornu4
48.69059	31.32986	Khuzistan	regions	region	al-Ahwāz/Sūq al-Ahwāz	cornu4
48.92625	30.81069	Khuzistan	capitals	capitale	al-Dawraq/al-Surrāq	cornu4
48.92625	30.81069	Khuzistan	regions	region	al-Dawraq/al-Surrāq	cornu4
48.42219	32.38975	Khuzistan	towns	cite	al-Diz/Dizfūl	cornu4
48.45021	32.9865	Khuzistan	villages	localite	al-Diz/Qanṭaraŧ Andāmiš ?	cornu5
49.83759	30.88498	Khuzistan	regions	kura	al-Ǧāyzan	cornu4
49.83759	30.88498	Khuzistan	towns	cite	al-Ǧāyzan	cornu4
49.80777	30.96763	Khuzistan	waystations	etape	al-Ḫābarān ?	cornu4
48.30291	32.53782	Khuzistan	regions	district	al-Lūr	cornu4
49.69307	30.7313	Khuzistan	villages	bourgade	Āsak ?	cornu4
48.8982	31.66531	Khuzistan	capitals	capitale	ʿAskar Mukram	cornu4
48.8982	31.66531	Khuzistan	regions	region	ʿAskar Mukram	cornu4
49.04158	31.24752	Khuzistan	towns	cite	Azam/Aǧam ?	cornu4
49.96262	31.29164	Khuzistan	waystations	etape	Badah	cornu4
49.34418	29.93795	Khuzistan	waters	mer	Baḥr Fāris	cornu4
48.30405	31.99567	Khuzistan	towns	cite	Baṣinnā	cornu4
48.77033	30.65916	Khuzistan	towns	cite	Bāsiyān	cornu4
47.90375	32.06082	Khuzistan	towns	cite	Bayrūt ?	cornu4
49.89265	31.6409	Khuzistan	towns	cite	Bāzīr/Bāzank	cornu4
50.60379	31.93047	Khuzistan	waystations	etape	Buwayn	cornu4
49.97179	30.77763	Khuzistan	waystations	etape	Dahlīzān	cornu4
49.32901	30.78178	Khuzistan	waystations	etape	Dayraŧ ?	cornu4
48.14211	30.41602	Khuzistan	waters	riviere	Fam al-ʿAḍudī ?	cornu4
49.89724	31.54027	Khuzistan	towns	cite	Ġarwaŧ/ʿArwaŧ	cornu4
50.23675	31.4767	Khuzistan	waystations	etape	Ǧisr Ǧahannam	cornu4
48.53919	32.29866	Khuzistan	capitals	capitale	Ǧundaysābūr	cornu4
48.53919	32.29866	Khuzistan	regions	region	Ǧundaysābūr	cornu4
48.83628	30.73079	Khuzistan	waystations	etape	Ḫan Mazdawayhī/Ḫān Mardawayhi ?	cornu4
49.71372	31.05807	Khuzistan	capitals	cheflieu	Ḥawmaŧ al-Zuṭṭ/al-Zuṭṭ ?	cornu4
49.71372	31.05807	Khuzistan	regions	district	Ḥawmaŧ al-Zuṭṭ/al-Zuṭṭ ?	cornu4
48.33301	30.52571	Khuzistan	towns	cite	Ḥiṣn Mahdī	cornu4
49.87086	31.85548	Khuzistan	towns	cite	Īḏaǧ	cornu4
48.14577	32.46817	Khuzistan	towns	cite	Karǧaŧ/Karḫaŧ	cornu4
48.53345	31.39058	Khuzistan	regions	district	Manāḏir	cornu4
48.881	31.02269	Khuzistan	waystations	etape	Mandam/Bandam ?	cornu4
49.01519	31.76776	Khuzistan	waters	riviere	Nahr Mašruqān/Masrūqān	cornu4
48.20426	32.16186	Khuzistan	waters	riviere	Nahr Sūs	cornu4
48.3809	31.4679	Khuzistan	towns	cite	Nahr Tīrā/Nahr Tīrīn	cornu4
48.842	31.88178	Khuzistan	waters	riviere	Nahr Tustar	cornu4
49.60131	31.28576	Khuzistan	capitals	capitale	Rām Hurmuz/Rāmahurmuz	cornu4
49.60131	31.28576	Khuzistan	regions	region	Rām Hurmuz/Rāmahurmuz	cornu4
51.21056	32.01123	Khuzistan	waystations	etape	Ribāṭ Bārakān	cornu4
50.29984	31.71801	Khuzistan	waystations	etape	Rustaǧird/al-Diz	cornu4
50.14499	30.7244	Khuzistan	towns	cite	Sanbīl/Sūq Sanbīl ?	cornu4
50.84351	32.09289	Khuzistan	waystations	etape	Sawǧar	cornu4
48.5239	30.94139	Khuzistan	towns	cite	Sūq al-Arbaʿāʾ ?	cornu4
48.79726	31.20731	Khuzistan	towns	cite	Šūrāb ?	cornu4
48.26047	32.20166	Khuzistan	capitals	capitale	Sūs	cornu4
48.26047	32.20166	Khuzistan	regions	region	Sūs	cornu4
49.82612	31.39156	Khuzistan	waystations	etape	Tīram ?	cornu4
48.85461	32.0511	Khuzistan	capitals	capitale	Tustar/Šuštar	cornu4
48.85461	32.0511	Khuzistan	regions	region	Tustar/Šuštar	cornu4
57.48653	29.06085	Kirman	towns	cite	al-Darbāná/al-Darfāná/Šiʿb Darfārid?	cornu6
58.88326	28.97908	Kirman	towns	cite	al-Fahraǧ	cornu6
57.76854	28.45204	Kirman	villages	localite	al-Mīǧan/al-Mīzan	cornu6
56.01438	29.76249	Kirman	towns	cite	al-Šāmāt	cornu6
55.74854	29.46102	Kirman	metropoles	metropole	al-Sīrǧān	cornu6
55.74854	29.46102	Kirman	regions	circonscription	al-Sīrǧān	cornu6
57.0129	27.93413	Kirman	towns	ville	Ardakān/Sūrakān	cornu6
57.95411	29.32947	Kirman	towns	cite	Awārik	cornu6
56.35225	29.8855	Kirman	towns	cite	Bahār ?	cornu6
55.96459	31.83238	Kirman	towns	cite	Bahāwaḏ ?	cornu6
56.16823	29.12939	Kirman	towns	ville	Bāḫtaŧ/Nāǧt	cornu6
58.34327	29.10304	Kirman	capitals	capitale	Bamm	cornu6
57.10475	30.30962	Kirman	regions	circon	Bardasīr/Bardašīr/Kuwašīr	cornu6
57.81535	27.01075	Kirman	towns	cite	Bās ?	cornu6
55.59756	29.66254	Kirman	towns	cite	Bīmand	cornu6
58.17433	29.20052	Kirman	towns	cite	Darǧīn	cornu6
56.1416	28.40625	Kirman	towns	cite	Dašt Barīn	cornu6
56.13806	27.7741	Kirman	villages	localite	Dih Bārist/Dih Ruwīst ?	cornu6
56.77211	29.95407	Kirman	villages	localite	Firzīn/Firdīn ?	cornu6
57.46843	27.22823	Kirman	towns	cite	Ǧakīn	cornu6
56.92513	30.67077	Kirman	towns	cite	Ǧanzarūḏ/Ǧātrūd ?	cornu6
58.29802	28.6778	Kirman	sites	mont	Ǧibāl al-Bāriz	cornu6
56.81984	29.17945	Kirman	sites	mont	Ǧibāl Maʿdin al-Fiḍḍaŧ	cornu6
57.80498	28.69436	Kirman	capitals	capitale	Ǧīruft	cornu6
56.46959	28.02089	Kirman	villages	localite	Ǧīrūqān ?	cornu6
56.97972	29.72844	Kirman	towns	cite	Ġubayrāʾ	cornu6
58.18338	28.12851	Kirman	towns	cite	Ǧuwī Sulaymān	cornu6
57.75292	30.46232	Kirman	towns	cite	Ḫabīṣ	cornu6
56.31341	28.85863	Kirman	towns	cite	Ḫabr	cornu6
56.71727	29.85672	Kirman	towns	cite	Ḫannāb	cornu6
56.94955	27.0994	Kirman	towns	cite	Hurmūz	cornu6
57.92696	29.01602	Kirman	towns	cite	Hurmuz al-Malik/Qaryaŧ al-Ǧawz	cornu6
55.24354	28.71262	Kirman	waystations	etape	Ḫušnābāḏ/Ḥasanābāḏ ?	cornu6
55.33985	28.87915	Kirman	towns	ville	Kāhūn ?	cornu6
56.6147	29.7101	Kirman	towns	cite	Karistān ?	cornu6
58.26785	29.71534	Kirman	towns	cite	Kašīd	cornu6
56.29939	28.11572	Kirman	waystations	etape	Kašistān ?	cornu6
57.70606	30.11166	Kirman	towns	cite	Kaṯruwā	cornu6
