CR0275_from403e374n_to402e379n	QASRIBNNAZI_403N374E_C02	AMID_402N379E_C02	59537
CR0276_from404e369n_to403e374n	KAFARTUTHA_404N369E_C02	QASRIBNNAZI_403N374E_C02	48631
CR0277_from400e368n_to404e369n	RASAYN_400N368E_C02	KAFARTUTHA_404N369E_C02	38003
CR0278_from400e368n_to390e368n	RASAYN_400N368E_C02	HARRAN_390N368E_C02	90447
CR0279_from392e364n_to400e368n	ROUTPOINT_392N364E_C02	RASAYN_400N368E_C02	87109
CR0280_from379e383n_to370e386n	ARQA_379N383E_C02	EMPTYNODE	90764
CR0281_from407e371n_to404e369n	ROUTPOINT_407N371E_C02	KAFARTUTHA_404N369E_C02	30850
CR0282_from405e371n_to407e373n	DUNAYSIR_405N371E_C02	MARDIN_407N373E_C02	19677
CR0283_from407e371n_to409e371n	ROUTPOINT_407N371E_C02	DARA_409N371E_C02	22586
CR0284_from407e371n_to405e371n	ROUTPOINT_407N371E_C02	DUNAYSIR_405N371E_C02	11047
CR0285_from412e370n_to407e371n	NASIBIN_412N370E_C02	ROUTPOINT_407N371E_C02	47299
CR0286_from412e370n_to409e371n	NASIBIN_412N370E_C02	DARA_409N371E_C02	29880
CR0287_from413e369n_to412e370n	TALLFARASHA_413N369E_C02	NASIBIN_412N370E_C02	13649
CR0288_from417e369n_to413e369n	ADHRAMA_417N369E_C02	TALLFARASHA_413N369E_C02	33607
CR0289_from420e369n_to417e369n	BARQAID_420N369E_C02	ADHRAMA_417N369E_C02	32179
CR0290_from396e379n_to396e380n	JARNAN_396N379E_C02	ROUTPOINT_396N380E_C02	8789
CR0291_from397e381n_to401e379n	TALLHUM_397N381E_C02	ROUTPOINT_401N379E_C02	45280
CR0292_from396e380n_to397e381n	ROUTPOINT_396N380E_C02	TALLHUM_397N381E_C02	23880
CR0293_from401e379n_to396e380n	ROUTPOINT_401N379E_C02	ROUTPOINT_396N380E_C02	43120
CR0294_from402e379n_to401e379n	AMID_402N379E_C02	ROUTPOINT_401N379E_C02	8909
CR0295_from390e368n_to402e379n	HARRAN_390N368E_C02	AMID_402N379E_C02	154026
CR0296_from416e393n_to412e399n	SINNNUHAS_416N393E_C02	QALIQALA_412N399E_C02	80867
CR0297_from414e387n_to416e393n	MUSH_414N387E_C02	SINNNUHAS_416N393E_C02	76135
CR0298_from384e403n_to416e393n	QALUNIYAAWFI_384N403E_C02	SINNNUHAS_416N393E_C02	325022
CR0299_from392e387n_to390e395n	HISNZIYAD_392N387E_C02	KAMAKH_390N395E_C02	101837
CR0300_from410e381n_to414e387n	MAYYAFARIQIN_410N381E_C02	MUSH_414N387E_C02	84163
CR0301_from416e379n_to410e381n	ARZAN_416N379E_C02	MAYYAFARIQIN_410N381E_C02	61032
CR0302_from417e377n_to416e379n	TALLFAFAN_417N377E_C02	ARZAN_416N379E_C02	31875
CR0303_from421e372n_to417e377n	JAZIRAIBNUMAR_421N372E_C02	TALLFAFAN_417N377E_C02	67993
CR0304_from402e379n_to410e381n	AMID_402N379E_C02	MAYYAFARIQIN_410N381E_C02	75793
CR0305_from383e383n_to396e380n	MALATIN_383N383E_C02	ROUTPOINT_396N380E_C02	129770
CR0306_from392e387n_to383e383n	HISNZIYAD_392N387E_C02	MALATIN_383N383E_C02	94239
CR0307_from398e386n_to392e387n	SHIMSHAT_398N386E_C02	HISNZIYAD_392N387E_C02	56561
CR0308_from397e381n_to398e386n	TALLHUM_397N381E_C02	SHIMSHAT_398N386E_C02	48373
CR0309_from416e379n_to421e383n	ARZAN_416N379E_C02	BADLIS_421N383E_C02	64429
CR0310_from425e391n_to414e387n	MALAZKIRD_425N391E_C02	MUSH_414N387E_C02	105683
CR0311_from430e389n_to425e391n	ROUTPOINT_430N389E_C02	MALAZKIRD_425N391E_C02	51499
CR0312_from425e387n_to430e389n	AKHLAT_425N387E_C02	ROUTPOINT_430N389E_C02	58749
CR0313_from421e383n_to425e387n	BADLIS_421N383E_C02	AKHLAT_425N387E_C02	55924
CR0314_from416e393n_to425e391n	SINNNUHAS_416N393E_C02	MALAZKIRD_425N391E_C02	82712
CR0315_from438e342n_to436e345n	SAMARRA_438N342E_C03	TAKRIT_436N345E_C03	46689
CR0316_from438e342n_to438e342n	KARKH_438N342E_C03	SAMARRA_438N342E_C03	9957
CR0317_from438e344n_to438e342n	DUR_438N344E_C03	KARKH_438N342E_C03	20332
CR0318_from437e346n_to438e344n	JABILTA_437N346E_C03	DUR_438N344E_C03	19008
CR0319_from436e348n_to437e346n	SUDAQANIYYA_436N348E_C03	JABILTA_437N346E_C03	24890
CR0320_from435e350n_to436e348n	BARIMMA_435N350E_C03	SUDAQANIYYA_436N348E_C03	31145
CR0321_from434e352n_to435e350n	SINN_434N352E_C02	BARIMMA_435N350E_C03	22695
CR0322_from463e321n_to465e318n	WASIT_463N321E_C03	FARUTH_465N318E_C03	47207
CR0323_from463e317n_to463e321n	RUSAFA_463N317E_C03	WASIT_463N321E_C03	45481
CR0324_from466e317n_to463e317n	QATR_466N317E_C03	RUSAFA_463N317E_C03	26789
CR0325_from466e317n_to465e318n	QATR_466N317E_C03	FARUTH_465N318E_C03	14486
CR0326_from474e309n_to466e317n	ROUTPOINT_474N309E_C03	QATR_466N317E_C03	121719
CR0327_from477e304n_to474e309n	BASRA_477N304E_C03	ROUTPOINT_474N309E_C03	63586
CR0328_from477e304n_to478e304n	BASRA_477N304E_C03	UBULLA_478N304E_C03	19227
CR0329_from482e303n_to477e304n	ABBADAN_482N303E_C03	BASRA_477N304E_C03	57778
CR0330_from481e304n_to482e303n	ROUTPOINT_481N304E_C03	ABBADAN_482N303E_C03	17638
CR0331_from481e304n_to483e305n	ROUTPOINT_481N304E_C03	HISNMAHDI_483N305E_C04	20884
CR0332_from480e304n_to481e304n	BAYAN_480N304E_C03	ROUTPOINT_481N304E_C03	11440
CR0333_from478e304n_to480e304n	UBULLA_478N304E_C03	BAYAN_480N304E_C03	19589
CR0334_from474e309n_to478e304n	ROUTPOINT_474N309E_C03	UBULLA_478N304E_C03	58740
CR0335_from473e314n_to474e309n	MADHAR_473N314E_C03	ROUTPOINT_474N309E_C03	67311
CR0336_from473e314n_to473e314n	ABDAS_473N314E_C03	MADHAR_473N314E_C03	4272
CR0337_from465e321n_to473e314n	BADHIBIN_465N321E_C03	ABDAS_473N314E_C03	107399
CR0338_from465e321n_to467e321n	BADHIBIN_465N321E_C03	SIKR_467N321E_C03	17294
CR0339_from463e321n_to465e321n	WASIT_463N321E_C03	BADHIBIN_465N321E_C03	25726
CR0340_from461e324n_to463e321n	FAMSILH_461N324E_C03	WASIT_463N321E_C03	39753
CR0341_from459e324n_to461e324n	NAHRSABUS_459N324E_C03	FAMSILH_461N324E_C03	18911
CR0342_from457e325n_to459e324n	ROUTPOINT_457N325E_C03	NAHRSABUS_459N324E_C03	24485
CR0343_from457e325n_to459e324n	ROUTPOINT_457N325E_C03	NAHRSABUS_459N324E_C03	24694
CR0344_from457e325n_to457e325n	JABBUL_457N325E_C03	ROUTPOINT_457N325E_C03	2212
CR0345_from454e325n_to457e325n	NUMANIYYA_454N325E_C03	JABBUL_457N325E_C03	28799
CR0346_from453e327n_to454e325n	JARJARAYA_453N327E_C03	NUMANIYYA_454N325E_C03	19012
CR0347_from449e329n_to453e327n	DAYRAQUL_449N329E_C03	JARJARAYA_453N327E_C03	38285
CR0348_from448e329n_to449e329n	SIB_448N329E_C03	DAYRAQUL_449N329E_C03	15081
CR0349_from445e330n_to448e329n	MADAIN_445N330E_C03	SIB_448N329E_C03	26550
CR0350_from443e333n_to445e330n	BAGHDAD_443N333E_C03	MADAIN_445N330E_C03	38921
CR0351_from443e333n_to443e333n	KARKH_443N333E_C03	BAGHDAD_443N333E_C03	5075
CR0352_from443e331n_to443e333n	SARSAR_443N331E_C03	KARKH_443N333E_C03	23337
CR0353_from443e330n_to443e331n	NAHRMALIK_443N330E_C03	SARSAR_443N331E_C03	6234
CR0354_from443e328n_to443e330n	JISRKUTHA_443N328E_C03	NAHRMALIK_443N330E_C03	19699
CR0355_from443e327n_to443e328n	QASRIBNHUBAYRA_443N327E_C03	JISRKUTHA_443N328E_C03	19236
CR0356_from443e326n_to443e327n	JISRSURA_443N326E_C03	QASRIBNHUBAYRA_443N327E_C03	6649
CR0357_from442e324n_to443e326n	SUQASAD_442N324E_C03	JISRSURA_443N326E_C03	19635
CR0358_from443e323n_to443e326n	HAMMAMIBNUMAR_443N323E_C03	JISRSURA_443N326E_C03	28421
CR0359_from443e322n_to443e323n	SHAHI_443N322E_C03	HAMMAMIBNUMAR_443N323E_C03	16319
CR0360_from443e322n_to442e324n	SHAHI_443N322E_C03	SUQASAD_442N324E_C03	27116
CR0361_from443e320n_to443e322n	KUFA_443N320E_C03	SHAHI_443N322E_C03	24227
CR0362_from450e339n_to451e341n	HARUNIYYA_450N339E_C03	JALULA_451N341E_C03	24852
CR0363_from449e339n_to450e339n	DASKARA_449N339E_C03	HARUNIYYA_450N339E_C03	9518
CR0364_from447e336n_to449e339n	DAYRBAZAMA_447N336E_C03	DASKARA_449N339E_C03	42526
CR0365_from445e334n_to447e336n	NAHRAWAN_445N334E_C03	DAYRBAZAMA_447N336E_C03	22166
CR0366_from443e333n_to445e334n	BAGHDAD_443N333E_C03	NAHRAWAN_445N334E_C03	23974
CR0367_from428e336n_to426e338n	HIT_428N336E_C03	NAWUSA_426N338E_C03	28115
CR0368_from432e334n_to428e336n	RABB_432N334E_C03	HIT_428N336E_C03	51101
CR0369_from437e333n_to432e334n	ANBAR_437N333E_C03	RABB_432N334E_C03	43212
CR0370_from440e334n_to437e333n	SAYLAHIN_440N334E_C03	ANBAR_437N333E_C03	34158
CR0371_from443e333n_to440e334n	BAGHDAD_443N333E_C03	SAYLAHIN_440N334E_C03	28066
CR0372_from443e335n_to443e333n	BARADAN_443N335E_C03	BAGHDAD_443N333E_C03	17210
CR0373_from442e338n_to443e335n	UKBARA_442N338E_C03	BARADAN_443N335E_C03	43214
CR0374_from441e339n_to442e338n	HARBA_441N339E_C03	UKBARA_442N338E_C03	11999
CR0375_from440e340n_to441e339n	ALTH_440N340E_C03	HARBA_441N339E_C03	12197
CR0376_from439e340n_to440e340n	QADISIYYA_439N340E_C03	ALTH_440N340E_C03	12833
CR0377_from438e342n_to439e340n	SAMARRA_438N342E_C03	QADISIYYA_439N340E_C03	16131
CR0378_from473e322n_to477e321n	TIB_473N322E_C03	QURQUB_477N321E_C03	38530
CR0379_from467e321n_to473e322n	SIKR_467N321E_C03	TIB_473N322E_C03	50423
CR0380_from426e338n_to424e339n	NAWUSA_426N338E_C03	ALUS_424N339E_C02	26380
CR0381_from456e344n_to459e344n	QASRSHIRIN_456N344E_C03	HULWAN_459N344E_C03	28641
CR0382_from454e343n_to456e344n	KHANIQIN_454N343E_C03	QASRSHIRIN_456N344E_C03	23547
CR0383_from451e341n_to454e343n	JALULA_451N341E_C03	KHANIQIN_454N343E_C03	36179
CR0384_from486e313n_to483e314n	AHWAZ_486N313E_C04	NAHRTIRA_483N314E_C04	33799
CR0385_from485e309n_to486e313n	SUQARBAA_485N309E_C04	AHWAZ_486N313E_C04	46065
CR0386_from483e305n_to485e309n	HISNMAHDI_483N305E_C04	SUQARBAA_485N309E_C04	49812
CR0387_from483e305n_to487e306n	HISNMAHDI_483N305E_C04	BASIYAN_487N306E_C04	47362
CR0388_from482e321n_to479e320n	ROUTPOINT_482N321E_C04	BAYRUT_479N320E_C04	33968
CR0389_from482e321n_to482e322n	ROUTPOINT_482N321E_C04	SUS_482N322E_C04	3666
CR0390_from477e321n_to482e321n	QURQUB_477N321E_C03	ROUTPOINT_482N321E_C04	50067
CR0391_from479e320n_to477e321n	BAYRUT_479N320E_C04	QURQUB_477N321E_C03	22887
CR0392_from483e319n_to479e320n	BASINNA_483N319E_C04	BAYRUT_479N320E_C04	39137
CR0393_from483e314n_to483e319n	NAHRTIRA_483N314E_C04	BASINNA_483N319E_C04	60444
CR0394_from482e322n_to485e322n	SUS_482N322E_C04	JUNDAYSABUR_485N322E_C04	28716
CR0395_from482e322n_to483e319n	SUS_482N322E_C04	BASINNA_483N319E_C04	23564
CR0396_from488e320n_to488e316n	TUSTAR_488N320E_C04	ASKARMUKRAM_488N316E_C04	44153
CR0397_from485e322n_to488e320n	JUNDAYSABUR_485N322E_C04	TUSTAR_488N320E_C04	41333
CR0398_from484e323n_to484e323n	QANTARAANDAMISH_484N323E_C04	DIZ_484N323E_C04	3668
CR0399_from485e322n_to484e323n	JUNDAYSABUR_485N322E_C04	QANTARAANDAMISH_484N323E_C04	11500
CR0400_from486e313n_to487e312n	AHWAZ_486N313E_C04	SHURAB_487N312E_C04	17280
CR0401_from488e316n_to486e313n	ASKARMUKRAM_488N316E_C04	AHWAZ_486N313E_C04	45682
CR0402_from490e312n_to486e313n	AZAM_490N312E_C04	AHWAZ_486N313E_C04	34757
CR0403_from493e312n_to490e312n	ABDIN_493N312E_C04	AZAM_490N312E_C04	26382
CR0404_from496e312n_to493e312n	RAMHURMUZ_496N312E_C04	ABDIN_493N312E_C04	28329
CR0405_from497e310n_to496e312n	HAWMAZUTT_497N310E_C04	RAMHURMUZ_496N312E_C04	28813
CR0406_from498e309n_to497e310n	KHABARAN_498N309E_C04	HAWMAZUTT_497N310E_C04	13558
CR0407_from499e307n_to498e309n	DAHLIZAN_499N307E_C04	KHABARAN_498N309E_C04	26463
CR0408_from498e308n_to498e309n	JAYZAN_498N308E_C04	KHABARAN_498N309E_C04	9686
CR0409_from499e307n_to498e308n	DAHLIZAN_499N307E_C04	JAYZAN_498N308E_C04	18067
CR0410_from501e307n_to499e307n	SANBIL_501N307E_C04	DAHLIZAN_499N307E_C04	17766
CR0411_from502e306n_to501e307n	ARRAJAN_502N306E_C06	SANBIL_501N307E_C04	19346
CR0412_from496e307n_to502e306n	ASAK_496N307E_C04	ARRAJAN_502N306E_C06	60093
CR0413_from493e307n_to496e307n	DAYRA_493N307E_C04	ASAK_496N307E_C04	35565
CR0414_from489e308n_to493e307n	DAWRAQ_489N308E_C04	DAYRA_493N307E_C04	38746
CR0415_from488e307n_to487e306n	KHANMAZDAWAYHI_488N307E_C04	BASIYAN_487N306E_C04	10197
CR0416_from489e308n_to488e307n	DAWRAQ_489N308E_C04	KHANMAZDAWAYHI_488N307E_C04	12868
CR0417_from488e310n_to489e308n	MANDAM_488N310E_C04	DAWRAQ_489N308E_C04	24011
CR0418_from487e312n_to488e310n	SHURAB_487N312E_C04	MANDAM_488N310E_C04	22150
CR0419_from508e320n_to512e320n	SAWJAR_508N320E_C04	RIBATBARAKAN_512N320E_C04	37699
CR0420_from506e319n_to508e320n	BUWAYN_506N319E_C04	SAWJAR_508N320E_C04	35978
CR0421_from503e317n_to506e319n	RUSTAJIRD_502N317E_C04	BUWAYN_506N319E_C04	49427
CR0422_from498e318n_to503e317n	IDHAJ_498N318E_C04	RUSTAJIRD_502N317E_C04	44945
CR0423_from498e316n_to498e318n	BAZIR_498N316E_C04	IDHAJ_498N318E_C04	27610
CR0424_from498e315n_to498e316n	GHARWA_498N315E_C04	BAZIR_498N316E_C04	11347
CR0425_from498e313n_to498e315n	TIRAM_498N313E_C04	GHARWA_498N315E_C04	24831
CR0426_from497e312n_to498e313n	ROUTPOINT_497N312E_C04	TIRAM_498N313E_C04	22791
CR0427_from496e312n_to497e312n	RAMHURMUZ_496N312E_C04	ROUTPOINT_497N312E_C04	10075
CR0428_from496e312n_to488e316n	RAMHURMUZ_496N312E_C04	ASKARMUKRAM_488N316E_C04	81966
CR0429_from515e324n_to516e326n	KHANLANJAN_515N324E_C04	ROUTPOINT_516N326E_C05	29046
CR0430_from512e320n_to515e324n	RIBATBARAKAN_512N320E_C04	KHANLANJAN_515N324E_C04	54826
CR0431_from511e321n_to515e324n	ASBIDHDASHT_511N321E_C04	KHANLANJAN_515N324E_C04	47240
CR0432_from512e320n_to511e321n	RIBATBARAKAN_512N320E_C04	ASBIDHDASHT_511N321E_C04	13996
CR0433_from507e315n_to512e320n	LURDIKAN_507N315E_C04	RIBATBARAKAN_512N320E_C04	100777
CR0434_from502e314n_to507e315n	JISRJAHANNAM_502N314E_C04	LURDIKAN_507N315E_C04	57823
CR0435_from499e312n_to502e314n	BADAH_499N312E_C04	JISRJAHANNAM_502N314E_C04	33669
CR0436_from497e312n_to499e312n	ROUTPOINT_497N312E_C04	BADAH_499N312E_C04	25003
CR0437_from517e330n_to517e327n	RIBATWAZZ_517N330E_C05	ROUTPOINT_517N327E_C05	33120
CR0438_from518e333n_to517e330n	TARQ_518N333E_C05	RIBATWAZZ_517N330E_C05	27107
CR0439_from520e335n_to518e333n	BADH_520N335E_C05	TARQ_518N333E_C05	33214
CR0440_from513e349n_to520e335n	KAJ_513N349E_C05	BADH_520N335E_C05	166041
CR0441_from516e352n_to516e353n	WARAMIN_516N352E_C05	DIZA_516N353E_C05	5961
CR0442_from516e350n_to516e352n	DAYRJISS_516N350E_C05	WARAMIN_516N352E_C05	18572
CR0443_from513e349n_to516e350n	KAJ_513N349E_C05	DAYRJISS_516N350E_C05	33764
CR0444_from509e346n_to513e349n	QUMM_509N346E_C05	KAJ_513N349E_C05	49296
CR0445_from509e346n_to507e348n	QUMM_509N346E_C05	AWA_505N346E_C05	29890
CR0446_from511e344n_to509e346n	QARYAMAJUS_511N344E_C05	QUMM_509N346E_C05	28419
CR0447_from515e339n_to511e344n	QASHAN_515N339E_C05	QARYAMAJUS_511N344E_C05	65468
CR0448_from514e333n_to515e339n	HISNBADRA_514N333E_C05	QASHAN_515N339E_C05	66044
CR0449_from514e330n_to514e333n	RIBATIBNRUSTAM_514N330E_C05	HISNBADRA_514N333E_C05	36442
CR0450_from516e329n_to514e330n	DANJI_516N329E_C05	RIBATIBNRUSTAM_514N330E_C05	26853
CR0451_from517e327n_to516e329n	ROUTPOINT_517N327E_C05	DANJI_516N329E_C05	13066
CR0452_from516e326n_to517e327n	ISBAHAN_516N326E_C05	ROUTPOINT_517N327E_C05	15714
CR0453_from500e336n_to495e338n	ABTIA_500N336E_C05	KARAJABUDULAF_495N338E_C05	56740
CR0454_from502e333n_to500e336n	JARBADHAQAN_502N333E_C05	ABTIA_500N336E_C05	38755
CR0455_from506e332n_to502e333n	QANUWAN_506N332E_C05	JARBADHAQAN_502N333E_C05	39060
CR0456_from509e330n_to506e332n	MARJWAZAHR_509N330E_C05	QANUWAN_506N332E_C05	32509
CR0457_from516e326n_to509e330n	ISBAHAN_516N326E_C05	MARJWAZAHR_509N330E_C05	80613
CR0458_from516e326n_to516e326n	ISBAHAN_516N326E_C05	ROUTPOINT_516N326E_C05	6598
CR0459_from502e331n_to516e326n	KHUNAJAN_502N331E_C05	ISBAHAN_516N326E_C05	148149
CR0460_from496e333n_to502e331n	BURJ_496N333E_C05	KHUNAJAN_502N331E_C05	65167
CR0461_from495e338n_to496e333n	KARAJABUDULAF_495N338E_C05	BURJ_496N333E_C05	55504
CR0462_from505e346n_to495e338n	AWA_505N346E_C05	KARAJABUDULAF_495N338E_C05	138713
CR0463_from507e348n_to505e346n	AWA_505N346E_C05	AWA_505N346E_C05	24619
CR0464_from507e348n_to504e349n	AWA_505N346E_C05	SAWA_504N349E_C05	31795
CR0465_from511e352n_to507e348n	ROUTPOINT_511N352E_C05	AWA_505N346E_C05	61119
CR0466_from511e352n_to510e354n	ROUTPOINT_511N352E_C05	QUSTANA_510N354E_C05	16111
CR0467_from516e353n_to511e352n	DIZA_516N353E_C05	ROUTPOINT_511N352E_C05	49599
CR0468_from510e354n_to515e356n	QUSTANA_510N354E_C05	RAYY_515N356E_C16	48976
CR0469_from507e353n_to510e354n	MASHKUYA_507N353E_C05	QUSTANA_510N354E_C05	27027
CR0470_from504e349n_to507e353n	SAWA_504N349E_C05	MASHKUYA_507N353E_C05	48541
CR0471_from501e350n_to504e349n	DARWADH_501N350E_C05	SAWA_504N349E_C05	21056
CR0472_from500e350n_to501e350n	SUSANQIN_500N350E_C05	DARWADH_501N350E_C05	15814
CR0473_from498e350n_to500e350n	MASDAQAN_498N350E_C05	SUSANQIN_500N350E_C05	16730
CR0474_from497e351n_to498e350n	RUDHA_497N351E_C05	MASDAQAN_498N350E_C05	7388
CR0475_from497e351n_to497e351n	BUSTA_497N351E_C05	RUDHA_497N351E_C05	5596
CR0476_from493e351n_to497e351n	TAZRA_493N351E_C05	BUSTA_497N351E_C05	32846
CR0477_from492e350n_to493e351n	ZARRA_492N350E_C05	TAZRA_493N351E_C05	15975
CR0478_from489e349n_to492e350n	BUZANJIRD_489N349E_C05	ZARRA_492N350E_C05	25668
CR0479_from487e348n_to489e349n	DARNAWA_487N348E_C05	BUZANJIRD_489N349E_C05	26542
CR0480_from485e347n_to491e354n	HAMADHAN_485N347E_C05	ROUTPOINT_491N354E_C05	96459
CR0481_from492e355n_to492e356n	UDH_492N355E_C05	ROUTPOINT_492N356E_C05	8608
CR0482_from491e354n_to492e355n	ROUTPOINT_491N354E_C05	UDH_492N355E_C05	16871
CR0483_from487e352n_to491e354n	BARISIYAN_487N352E_C05	ROUTPOINT_491N354E_C05	42593
CR0484_from485e347n_to487e352n	HAMADHAN_485N347E_C05	BARISIYAN_487N352E_C05	59856
CR0485_from485e347n_to487e348n	HAMADHAN_485N347E_C05	DARNAWA_487N348E_C05	16304
CR0486_from489e342n_to485e347n	JURAB_489N342E_C05	HAMADHAN_485N347E_C05	70866
CR0487_from495e338n_to491e340n	KARAJABUDULAF_495N338E_C05	ROUTPOINT_491N340E_C05	41597
CR0488_from486e344n_to485e347n	ROUTPOINT_486N344E_C05	HAMADHAN_485N347E_C05	33028
CR0489_from486e342n_to486e344n	RAMAN_486N342E_C05	ROUTPOINT_486N344E_C05	25394
CR0490_from489e342n_to491e340n	JURAB_489N342E_C05	ROUTPOINT_491N340E_C05	33543
CR0491_from486e342n_to489e342n	RAMAN_486N342E_C05	JURAB_489N342E_C05	23922
CR0492_from488e339n_to491e340n	BURUJIRD_488N339E_C05	ROUTPOINT_491N340E_C05	39484
CR0493_from486e342n_to488e339n	RAMAN_486N342E_C05	BURUJIRD_488N339E_C05	46236
CR0494_from487e334n_to495e338n	DARAQAN_487N334E_C05	KARAJABUDULAF_495N338E_C05	92279
CR0495_from483e334n_to487e334n	SABURKHASHT_483N334E_C05	DARAQAN_487N334E_C05	38228
CR0496_from483e342n_to486e342n	NIHAWAND_483N342E_C05	RAMAN_486N342E_C05	24810
CR0497_from485e344n_to486e344n	RAKAH_485N344E_C05	ROUTPOINT_486N344E_C05	8957
CR0498_from483e342n_to485e344n	NIHAWAND_483N342E_C05	RAKAH_485N344E_C05	29571
CR0499_from483e346n_to485e347n	RUDHRAWAR_483N346E_C05	HAMADHAN_485N347E_C05	25229
CR0500_from483e342n_to483e346n	NIHAWAND_483N342E_C05	RUDHRAWAR_483N346E_C05	50144
CR0501_from482e338n_to483e342n	LASHTAR_482N338E_C05	NIHAWAND_483N342E_C05	43114
CR0502_from483e334n_to482e338n	SABURKHASHT_483N334E_C05	LASHTAR_482N338E_C05	43820
CR0503_from479e344n_to483e342n	QASRLUSUS_479N344E_C05	NIHAWAND_483N342E_C05	55333
CR0504_from484e348n_to485e347n	ZAFARANIYYA_484N348E_C05	HAMADHAN_485N347E_C05	15973
CR0505_from481e348n_to484e348n	ASADABADH_481N348E_C05	ZAFARANIYYA_484N348E_C05	26372
CR0506_from479e344n_to481e348n	QASRLUSUS_479N344E_C05	ASADABADH_481N348E_C05	42942
CR0507_from474e346n_to481e348n	DINAWAR_474N346E_C05	ASADABADH_481N348E_C05	67047
CR0508_from460e352n_to474e346n	SHAHRAZUR_460N352E_C05	DINAWAR_474N346E_C05	166344
CR0509_from476e344n_to479e344n	QANTARANUMAN_476N344E_C05	QASRLUSUS_479N344E_C05	28031
CR0510_from474e343n_to476e344n	BISUTUN_474N343E_C05	QANTARANUMAN_476N344E_C05	21968
CR0511_from470e343n_to474e343n	QARMASIN_470N343E_C05	BISUTUN_474N343E_C05	35746
CR0512_from468e342n_to470e343n	ZUBAYDIYYA_468N342E_C05	QARMASIN_470N343E_C05	25055
CR0513_from464e341n_to468e342n	TAZAR_464N341E_C05	ZUBAYDIYYA_468N342E_C05	41747
CR0514_from469e344n_to470e343n	ZUBAYDIYYA_469N344E_C05	QARMASIN_470N343E_C05	19685
CR0515_from464e341n_to469e344n	TAZAR_464N341E_C05	ZUBAYDIYYA_469N344E_C05	59088
CR0516_from462e343n_to464e341n	MARJ_462N343E_C05	TAZAR_464N341E_C05	25301
CR0517_from460e344n_to462e343n	MADHARWISTAN_460N344E_C05	MARJ_462N343E_C05	22231
CR0518_from459e344n_to460e344n	HULWAN_459N344E_C03	MADHARWISTAN_460N344E_C05	11256
CR0519_from468e335n_to459e344n	SIRAWAN_468N335E_C05	HULWAN_459N344E_C03	139976
CR0520_from474e331n_to468e335n	SAYMARA_474N331E_C05	SIRAWAN_468N335E_C05	66254
CR0521_from484e323n_to474e331n	DIZ_484N323E_C04	SAYMARA_474N331E_C05	135586
CR0522_from484e329n_to483e334n	DIZ_484N329E_C05	SABURKHASHT_483N334E_C05	66915
CR0523_from484e323n_to484e329n	DIZ_484N323E_C04	DIZ_484N329E_C05	72996
CR0524_from459e344n_to460e352n	HULWAN_459N344E_C03	SHAHRAZUR_460N352E_C05	91493
CR0525_from516e353n_to520e353n	DIZA_516N353E_C05	KAHDA_520N353E_C16	36302
CR0526_from516e353n_to515e356n	DIZA_516N353E_C05	RAYY_515N356E_C16	38466
CR0527_from492e356n_to492e361n	ROUTPOINT_492N356E_C05	ABHAR_492N361E_C16	53977
CR0528_from495e359n_to499e362n	ROUTPOINT_495N359E_C16	QAZWIN_500N362E_C16	50002
CR0529_from492e356n_to495e359n	ROUTPOINT_492N356E_C05	ROUTPOINT_495N359E_C16	45784
CR0530_from503e305n_to502e306n	FIRZUK_503N305E_C06	ARRAJAN_502N306E_C06	14065
CR0531_from505e304n_to503e305n	ZAYTUN_505N304E_C06	FIRZUK_503N305E_C06	14610
CR0532_from508e302n_to505e304n	JUNBADMALLAGHAN_508N302E_C06	ZAYTUN_505N304E_C06	37768
CR0533_from512e303n_to508e302n	DAKHWID_512N303E_C06	JUNBADMALLAGHAN_508N302E_C06	40725
CR0534_from515e302n_to512e303n	KHAWADHAN_515N302E_C06	DAKHWID_512N303E_C06	26043
CR0535_from515e301n_to515e302n	NUBANDAJAN_515N301E_C06	KHAWADHAN_515N302E_C06	13581
CR0536_from515e298n_to515e301n	SABUR_515N298E_C06	NUBANDAJAN_515N301E_C06	33517
CR0537_from513e295n_to515e298n	KHASHT_513N295E_C06	SABUR_515N298E_C06	42257
CR0538_from511e294n_to513e295n	TAWWAZ_511N294E_C06	KHASHT_513N295E_C06	19734
CR0539_from510e294n_to511e294n	TAWWAZ_510N294E_C06	TAWWAZ_511N294E_C06	14977
CR0540_from505e295n_to510e294n	JANNABA_505N296E_C06	TAWWAZ_510N294E_C06	53019
CR0541_from503e297n_to505e295n	SANJAHAN_503N297E_C06	JANNABA_505N296E_C06	21332
CR0542_from502e299n_to503e297n	SINIZ_502N299E_C06	SANJAHAN_503N297E_C06	22837
CR0543_from502e300n_to502e299n	MAHRUBAN_502N300E_C06	SINIZ_502N299E_C06	17121
CR0544_from502e303n_to502e300n	RISHAHR_502N303E_C06	MAHRUBAN_502N300E_C06	30664
CR0545_from502e306n_to502e303n	ARRAJAN_502N306E_C06	RISHAHR_502N303E_C06	30895
CR0546_from518e313n_to502e306n	SUMAYRAM_518N313E_C06	ARRAJAN_502N306E_C06	196705
CR0547_from517e316n_to518e313n	ROUTPOINT_517N316E_C06	SUMAYRAM_518N313E_C06	33883
CR0548_from516e317n_to517e316n	KARU_516N317E_C06	ROUTPOINT_517N316E_C06	17093
