cornu6	27.77410	56.13806	ده بارست رويست	Dih Bārist Ruwīst ?	Dih Bārist Ruwīst ?	Dih Barist Ruwist	villages	DIHBARISTRUWIST_561N277E_C06	dh bArst rwyst
cornu6	27.96611	56.75347	مرزقان	Marzaqān	Marzaqān	Marzaqan	villages	MARZAQAN_567N279E_C06	mrzqAn
cornu6	27.79812	57.22106	كوميز	Kūmīz	Kūmīz	Kumiz	waystations	KUMIZ_572N277E_C06	kwmyz
cornu6	27.93413	57.01290	أردكان	Ardakān	Ardakān	Ardakan	towns	ARDAKAN_570N279E_C06	ArdkAn
cornu6	28.00340	57.27536	ولاشجرد	Walāšǧird	Walāshjird	Walashjird	towns	WALASHJIRD_572N280E_C06	wlAEjrd
cornu6	29.92283	50.27838	سينيز	Sīnīz	Sīnīz	Siniz	towns	SINIZ_502N299E_C06	synyz
cornu6	29.96408	50.46130	صاحك	Ṣāḥik	Ṣāḥik	Sahik	villages	SAHIK_504N299E_C06	SAHk
cornu6	29.74023	50.38864	سنجاهان	Sanǧāhān ?	Sanjāhān ?	Sanjahan	waystations	SANJAHAN_503N297E_C06	snjAhAn
cornu6	29.60089	50.53898	جنابة	Ǧannābaŧ	Jannāba	Jannaba	towns	JANNABA_505N296E_C06	jnAbo
cornu6	29.44172	51.03513	توز|توج	Tawwaz/Tawwaǧ ?!	Tawwaz/Tawwaj ?!	Tawwaz/Tawwaj!	towns	TAWWAZ_510N294E_C06	twz|twj
cornu6	29.42208	51.17294	توز|توج	Tawwaz/Tawwaǧ !?	Tawwaz/Tawwaj !?	Tawwaz/Tawwaj !	towns	TAWWAZ_511N294E_C06	twz|twj
cornu6	29.54859	51.30575	خشت	Ḫašt	Khasht	Khasht	towns	KHASHT_513N295E_C06	xEt
cornu6	29.64228	51.42853	نهر سابور	Nahr Sābūr	Nahr Sābūr	Nahr Sabur	waters	NAHRSABUR_514N296E_C06	nhr sAbwr
cornu6	29.92934	51.11281	بزرنج	Bazranǧ	Bazranj	Bazranj	regions	BAZRANJ_511N299E_C06	bzrnj
cornu6	29.83157	51.51624	سابور	Sābūr	Sābūr	Sabur	capitals	SABUR_515N298E_C06	sAbwr
cornu6	29.39151	51.30074	هندوجان	Hindūǧān	Hindūjān	Hindujan	villages	HINDUJAN_513N293E_C06	hndwjAn
cornu6	29.28011	51.26816	دشت بارين	Dašt Bārīn	Dasht Bārīn	Dasht Barin	regions	DASHTBARIN_512N292E_C06	dEt bAryn
cornu6	29.22327	51.26065	الغندجان	al-Ġundiǧān	al-Ghundijān	al-Ghundijan	towns	GHUNDIJAN_512N292E_C06	AlgndjAn
cornu6	29.22327	51.97730	خرة	Ḫurraŧ	Khurra	Khurra	towns	KHURRA_519N292E_C06	xro
cornu6	29.32600	51.76932	نهر جرسيق	Nahr Ǧarsīq	Nahr Jarsīq	Nahr Jarsiq	waters	NAHRJARSIQ_517N293E_C06	nhr jrsyq
cornu6	29.57692	51.51373	كمارج	Kumāriǧ	Kumārij	Kumarij	towns	KUMARIJ_515N295E_C06	kmArj
cornu6	29.66188	51.54129	دريز	Darīz	Darīz	Dariz	towns	DARIZ_515N296E_C06	dryz
cornu6	28.49687	51.12283	نجيرم	Naǧīram	Najīram	Najiram	regions	NAJIRAM_511N284E_C06	njyrm
cornu6	28.66191	51.39095	خرمق	Ḫurmuq	Khurmuq	Khurmuq	regions	KHURMUQ_513N286E_C06	xrmq
cornu6	30.01617	51.44858	خميجان	Ḫumayǧān	Khumayjān	Khumayjan	regions	KHUMAYJAN_514N300E_C06	xmyjAn
cornu6	29.86635	51.92718	تير مردان	Tīr Mardān	Tīr Mardān	Tir Mardan	regions	TIRMARDAN_519N298E_C06	tyr mrdAn
cornu6	29.60743	51.68412	كازرون	Kāzarūn	Kāzarūn	Kazarun	towns	KAZARUN_516N296E_C06	kAzrwn
cornu6	29.50280	51.83196	بحيرة كازرون	Buḥayraŧ Kāzarūn	Buḥayrat Kāzarūn	Buhayrat Kazarun	waters	BUHAYRAKAZARUN_518N295E_C06	bHyro kAzrwn
cornu6	29.60960	51.94222	دشت أرزن	Dašt Arzan	Dasht Arzan	Dasht Arzan	villages	DASHTARZAN_519N296E_C06	dEt Arzn
cornu6	29.56820	52.22036	خان الأسد	Ḫān al-Asad	Khān al-Asad	Khan al-Asad	waystations	KHANASAD_522N295E_C06	xAn AlAsd
cornu6	28.05331	52.28050	مه	Mah ?	Mah ?	Mah	waystations	MAH_522N280E_C06	mh
cornu6	28.41977	52.36569	كيرند	Kīrand ?	Kīrand ?	Kirand	waystations	KIRAND_523N284E_C06	kyrnd
cornu6	28.28084	52.94703	أبزر	Abzar ?	Abzar ?	Abzar	villages	ABZAR_529N282E_C06	Abzr
cornu6	28.44621	53.03724	قير	Qīr	Qīr	Qir	regions	QIR_530N284E_C06	qyr
cornu6	28.52387	53.13563	نهر سكان	Nahr Sakkān	Nahr Sakkān	Nahr Sakkan	waters	NAHRSAKKAN_531N285E_C06	nhr skAn
cornu6	28.40599	53.11293	كارزين	Kārzīn	Kārzīn	Karzin	villages	KARZIN_531N284E_C06	kArzyn
cornu6	28.52097	52.67152	رايكان	Rāykān ?	Rāykān ?	Raykan	waystations	RAYKAN_526N285E_C06	rAykAn
cornu6	28.69894	52.68133	بيابشوراب	Biyābšūrāb ?	Biyābshūrāb ?	Biyabshurab	waystations	BIYABSHURAB_526N286E_C06	byAbEwrAb
cornu6	28.84797	52.58324	جور	Ǧūr	Jūr	Jur	towns	JUR_525N288E_C06	jwr
cornu6	29.21962	52.69768	كوار	Kuwār	Kuwār	Kuwar	waystations	KUWAR_526N292E_C06	kwAr
cornu6	28.05935	53.70323	كاريان	Kāryān	Kāryān	Karyan	waystations	KARYAN_537N280E_C06	kAryAn
cornu6	28.14336	53.94661	جويم أبو أحمد	Ǧuwaym Abū Aḥmad #	Juwaym Abū Aḥmad #	Juwaym Abu Ahmad #	villages	JUWAYMABUAHMAD_539N281E_C06	jwym Abw AHmd
cornu6	28.51826	53.51012	جهرم	Ǧahram	Jahram	Jahram	towns	JAHRAM_535N285E_C06	jhrm
cornu6	28.69941	53.13182	الصيمكان	al-Ṣīmakān	al-Ṣīmakān	al-Simakan	towns	SIMAKAN_531N286E_C06	AlSymkAn
cornu6	28.88488	52.85141	ميمند	Mīmand	Mīmand	Mimand	towns	MIMAND_528N288E_C06	mymnd
cornu6	28.76436	53.27732	خبر	Ḫabr	Khabr	Khabr	towns	KHABR_532N287E_C06	xbr
cornu6	28.92193	53.63181	فسا	Fasā	Fasā	Fasa	towns	FASA_536N289E_C06	fsA
cornu6	28.94971	53.81699	طبستان	Ṭabistān ?	Ṭabistān ?	Tabistan	towns	TABISTAN_538N289E_C06	TbstAn
cornu6	29.07233	53.60800	كرم	Kurm	Kurm	Kurm	towns	KURM_536N290E_C06	krm
cornu6	29.23531	50.33529	خارك	Ḫārak	Khārak	Kharak	regions	KHARAK_503N292E_C06	xArk
cornu6	29.12318	53.44663	الرباط	al-Ribāṭ	al-Ribāṭ	al-Ribat	waystations	RIBAT_534N291E_C06	AlrbAT
cornu6	29.25713	53.20589	خورستان	Ḫawaristān	Khawaristān	Khawaristan	towns	KHAWARISTAN_532N292E_C06	xwrstAn
cornu6	29.31712	52.88580	خان ميم	Ḫān Mīm	Khān Mīm	Khan Mim	villages	KHANMIM_528N293E_C06	xAn mym
cornu6	29.37477	52.80644	قرية الرمان	Qaryaŧ al-Rummān	Qaryat al-Rummān	Qaryat al-Rumman	waystations	QARYARUMMAN_528N293E_C06	qryo AlrmAn
cornu6	29.69700	53.47044	بحيرة الباشفوية	Buḥayraŧ al-Bāšfūyaŧ #	Buḥayrat al-Bāshfūya #	Buhayrat al-Bashfuya #	waters	BUHAYRABASHFUYA_534N296E_C06	bHyro AlbAEfwyo
cornu6	29.33096	53.97836	بحيرة البختكان	Buḥayraŧ al-Baḫtikān	Buḥayrat al-Bakhtikān	Buhayrat al-Bakhtikan	waters	BUHAYRABAKHTIKAN_539N293E_C06	bHyro AlbxtkAn
cornu6	29.25944	53.93868	خيار	Ḫayār	Khayār	Khayar	villages	KHAYAR_539N292E_C06	xyAr
cornu6	29.36324	53.70323	كث	Kaṯ	Kath	Kath	waystations	KATH_537N293E_C06	kv
cornu6	29.54292	53.33817	خرامة	Ḫurrāmaŧ	Khurrāma	Khurrama	towns	KHURRAMA_533N295E_C06	xrAmo
cornu6	29.54062	52.92548	داريان	Dāriyān	Dāriyān	Dariyan	waystations	DARIYAN_529N295E_C06	dAryAn
cornu6	29.50609	52.49957	كفره	Kafrah	Kafrah	Kafrah	waystations	KAFRAH_524N295E_C06	kfrh
cornu6	29.61884	52.52867	شيراز	Šīrāz	Shīrāz	Shiraz	metropoles	SHIRAZ_525N296E_C06	EyrAz
cornu6	29.87379	52.29587	جويم	Ǧuwaym	Juwaym	Juwaym	villages	JUWAYM_522N298E_C06	jwym
cornu6	29.98842	52.19005	خلار	Ḫullār	Khullār	Khullar	waystations	KHULLAR_521N299E_C06	xlAr
cornu6	29.94029	52.49428	هزار	Hazār ?	Hazār ?	Hazar	towns	HAZAR_524N299E_C06	hzAr
cornu6	29.97008	52.92548	إصطخر	Iṣṭaḫr	Iṣṭakhr	Istakhr	capitals	ISTAKHR_529N299E_C06	ASTxr
cornu6	29.77510	52.74824	ركان	Rakān	Rakān	Rakan	villages	RAKAN_527N297E_C06	rkAn
cornu6	29.77510	52.87257	رأس السكر	Raʾs al-Sikr	Raʾs al-Sikr	Ras al-Sikr	sites	RASSIKR_528N297E_C06	rAs Alskr
cornu6	29.97467	53.06569	فاروق	Fārūq	Fārūq	Faruq	towns	FARUQ_530N299E_C06	fArwq
cornu6	29.88067	53.16886	كلوذار	Kalwaḏār ?	Kalwadhār ?	Kalwadhar	waystations	KALWADHAR_531N298E_C06	klwVAr
cornu6	29.83708	53.22441	زياداباذ	Ziyādābāḏ ?	Ziyādābādh ?	Ziyadabadh	waystations	ZIYADABADH_532N298E_C06	zyAdAbAV
cornu6	29.79117	53.44398	جوبانن	Ǧūbānan	Jūbānan	Jubanan	waystations	JUBANAN_534N297E_C06	jwbAnn
cornu6	29.78210	53.73617	آباذة	Ābāḏaŧ	Ābādha	Abadha	towns	ABADHA_537N297E_C06	AbAVo
cornu6	29.69008	53.92036	قرية الآس	Qaryaŧ al-Ās	Qaryat al-Ās	Qaryat al-As	sites	QARYAAS_539N296E_C06	qryo AlAs
cornu6	29.95166	54.09036	هورستان	Hawaristān	Hawaristān	Hawaristan	waystations	HAWARISTAN_540N299E_C06	hwrstAn
cornu6	29.77106	54.30902	صهيه	Ṣahīh	Ṣahīh	Sahih	waystations	SAHIH_543N297E_C06	Shyh
cornu6	29.63539	54.80361	سرمقان	Sarmaqān ?	Sarmaqān ?	Sarmaqan	waystations	SARMAQAN_548N296E_C06	srmqAn
cornu6	29.56070	55.28258	رباط بشت خم	Ribāṭ Bušt Ḫamm ?	Ribāṭ Busht Khamm ?	Ribat Busht Khamm	waystations	RIBATBUSHTKHAMM_552N295E_C06	rbAT bEt xm
cornu6	29.79365	55.67825	كردكان	Kurdakān ?	Kurdakān ?	Kurdakan	villages	KURDAKAN_556N297E_C06	krdkAn
cornu6	29.66254	55.59756	بيمند	Bīmand	Bīmand	Bimand	towns	BIMAND_555N296E_C06	bymnd
cornu6	29.46102	55.74854	السيرجان	al-Sīrǧān	al-Sīrjān	al-Sirjan	metropoles	SIRJAN_557N294E_C06	AlsyrjAn
cornu6	28.87915	55.33985	كاهون	Kāhūn ?	Kāhūn ?	Kahun	towns	KAHUN_553N288E_C06	kAhwn
cornu6	29.41342	54.85047	زرودوة	Zarūdūwaŧ	Zarūdūwa	Zaruduwa	waystations	ZARUDUWA_548N294E_C06	zrwdwo
cornu6	29.16368	54.67346	كدروا	Kadruwā	Kadruwā	Kadruwa	towns	KADRUWA_546N291E_C06	kdrwA
cornu6	29.21368	54.27518	نيريز	Nayrīz	Nayrīz	Nayriz	regions	NAYRIZ_542N292E_C06	nyryz
cornu6	29.10684	54.04351	الإصبهانات	al-Iṣbahānāt	al-Iṣbahānāt	al-Isbahanat	towns	ISBAHANAT_540N291E_C06	AlASbhAnAt
cornu6	28.98623	54.24655	إيج	Iyǧ	Iyj	Iyj	towns	IYJ_542N289E_C06	Ayj
cornu6	28.88371	54.07735	الفستجان	al-Fustuǧān	al-Fustujān	al-Fustujan	towns	FUSTUJAN_540N288E_C06	AlfstjAn
cornu6	28.85635	54.18928	جاه زنداية	Ǧāh Zandāyaŧ ?	Jāh Zandāya ?	Jah Zandaya	towns	JAHZANDAYA_541N288E_C06	jAh zndAyo
cornu6	28.72175	54.29861	الماذون	al-Māḏawan	al-Mādhawan	al-Madhawan	towns	MADHAWAN_542N287E_C06	AlmAVwn
cornu6	28.83127	54.27779	داركان	Dārakān	Dārakān	Darakan	waystations	DARAKAN_542N288E_C06	dArkAn
cornu6	28.80847	54.39753	المريزجان	al-Murayziǧān	al-Murayzijān	al-Murayzijan	villages	MURAYZIJAN_543N288E_C06	AlmryzjAn
cornu6	28.26649	54.21531	كرب	Karb ?	Karb ?	Karb	waystations	KARB_542N282E_C06	krb
cornu6	28.51610	54.40794	خسو روبنج	Ḫasū Rūbanǧ	Khasū Rūbanj	Khasu Rubanj	regions	KHASURUBANJ_544N285E_C06	xsw rwbnj
cornu6	28.33754	54.43137	يزدخواست	Yazdaḫawāst	Yazdakhawāst	Yazdakhawast	towns	YAZDAKHAWAST_544N283E_C06	yzdxwAst
cornu6	28.18163	55.80841	تارم	Tārim	Tārim	Tarim	towns	TARIM_558N281E_C06	tArm
cornu6	28.31921	55.16805	فرج	Furǧ	Furj	Furj	towns	FURJ_551N283E_C06	frj
cornu6	28.47950	55.10037	رستاق	Rustāq	Rustāq	Rustaq	towns	RUSTAQ_551N284E_C06	rstAq
cornu6	28.75143	54.54591	درابجرد	Darābaǧird	Darābajird	Darabajird	capitals	DARABAJIRD_545N287E_C06	drAbjrd
cornu6	28.60070	54.79060	جرموة	Ǧarmwaŧ	Jarmwa	Jarmwa	waystations	JARMWA_547N286E_C06	jrmwo
cornu6	28.71262	55.24354	خشناباذ	Ḫušnābāḏ ?	Khushnābādh ?	Khushnabadh	waystations	KHUSHNABADH_552N287E_C06	xEnAbAV
cornu6	28.02089	56.46959	جيروقان	Ǧīrūqān ?	Jīrūqān ?	Jiruqan	villages	JIRUQAN_564N280E_C06	jyrwqAn
cornu6	28.40625	56.14160	دشت برين	Dašt Barīn	Dasht Barīn	Dasht Barin	regions	DASHTBARIN_561N284E_C06	dEt bryn
cornu6	28.45204	57.76854	الميجن	al-Mīǧan	al-Mījan	al-Mijan	villages	MIJAN_577N284E_C06	Almyjn
cornu6	28.43830	57.90910	نهر هريروده	Nahr Harīrūdh	Nahr Harīrūdh	Nahr Harirudh	waters	NAHRHARIRUDH_579N284E_C06	nhr hryrwdh
cornu6	28.69436	57.80498	جيرفت	Ǧīruft	Jīruft	Jiruft	capitals	JIRUFT_578N286E_C06	jyrft
cornu6	28.85863	56.31341	خبر	Ḫabr	Khabr	Khabr	towns	KHABR_563N288E_C06	xbr
cornu6	29.12939	56.16823	باختة	Bāḫtaŧ	Bākhta	Bakhta	towns	BAKHTA_561N291E_C06	bAxto
cornu6	29.17945	56.81984	جبال معدن الفضة	Ǧibāl Maʿdin al-Fiḍḍaŧ	Jibāl Maʿdin al-Fiḍḍa	Jibal Madin al-Fidda	sites	JIBALMADINFIDDA_568N291E_C06	jbAl mCdn AlfDo
cornu6	29.27422	57.89378	سرويستان	Sarwīstān	Sarwīstān	Sarwistan	towns	SARWISTAN_578N292E_C06	srwystAn
cornu6	29.32947	57.95411	أوارك	Awārik	Awārik	Awarik	towns	AWARIK_579N293E_C06	AwArk
cornu6	29.42410	57.80931	توشتان	Tūštān	Tūshtān	Tushtan	towns	TUSHTAN_578N294E_C06	twEtAn
cornu6	29.61311	57.49859	رائن	Rāʾin	Rāʾin	Rain	towns	RAIN_574N296E_C06	rAcn
cornu6	29.61836	57.06721	كوغون	Kūġūn	Kūghūn	Kughun	towns	KUGHUN_570N296E_C06	kwgwn
cornu6	29.72844	56.97972	غبيراء	Ġubayrāʾ	Ghubayrāʾ	Ghubayra	towns	GHUBAYRA_569N297E_C06	gbyrAc
cornu6	29.71010	56.61470	كرستان	Karistān ?	Karistān ?	Karistan	towns	KARISTAN_566N297E_C06	krstAn
cornu6	29.86457	57.76105	كوك	Kūk	Kūk	Kuk	towns	KUK_577N298E_C06	kwk
cornu6	29.85672	56.71727	خناب	Ḫannāb	Khannāb	Khannab	towns	KHANNAB_567N298E_C06	xnAb
cornu6	29.95407	56.77211	فرزين	Firzīn ?	Firzīn ?	Firzin	villages	FIRZIN_567N299E_C06	frzyn
cornu6	29.88550	56.35225	بهار	Bahār ?	Bahār ?	Bahar	towns	BAHAR_563N298E_C06	bhAr
cornu6	29.76249	56.01438	الشامات	al-Šāmāt	al-Shāmāt	al-Shamat	towns	SHAMAT_560N297E_C06	AlEAmAt
cornu6	28.12851	58.18338	جوي سليمان	Ǧuwī Sulaymān	Juwī Sulaymān	Juwi Sulayman	towns	JUWISULAYMAN_581N281E_C06	jwy slymAn
cornu6	28.67780	58.29802	جبال البارز	Ǧibāl al-Bāriz	Jibāl al-Bāriz	Jibal al-Bariz	sites	JIBALBARIZ_582N286E_C06	jbAl AlbArz
cornu6	29.06085	57.48653	الدربانة	al-Darbānaŧ ?	al-Darbāna ?	al-Darbana	towns	DARBANA_574N290E_C06	AldrbAno
cornu6	29.01602	57.92696	هرمز الملك	Hurmuz al-Malik	Hurmuz al-Malik	Hurmuz al-Malik	towns	HURMUZMALIK_579N290E_C06	hrmz Almlk
cornu6	29.10304	58.34327	بم	Bamm	Bamm	Bamm	capitals	BAMM_583N291E_C06	bm
cornu6	28.88667	58.49109	كرك	Kurk	Kurk	Kurk	towns	KURK_584N288E_C06	krk
cornu6	28.65133	58.73846	ريقان	Rīqān	Rīqān	Riqan	towns	RIQAN_587N286E_C06	ryqAn
cornu6	28.98436	58.64795	نرماسير	Narmāsīr	Narmāsīr	Narmasir	capitals	NARMASIR_586N289E_C06	nrmAsyr
cornu6	28.97908	58.88326	الفهرج	al-Fahraǧ	al-Fahraj	al-Fahraj	towns	FAHRAJ_588N289E_C06	Alfhrj
cornu6	29.22421	58.76561	دارستان	Dāristān	Dāristān	Daristan	villages	DARISTAN_587N292E_C06	dArstAn
cornu6	29.91949	59.96927	إسبيذ	Isbīḏ	Isbīdh	Isbidh	towns	ISBIDH_599N299E_C06	AsbyV
cornu6	29.20052	58.17433	درجين	Darǧīn	Darjīn	Darjin	towns	DARJIN_581N292E_C06	drjyn
cornu6	29.70224	58.03255	نشك	Našk	Nashk	Nashk	towns	NASHK_580N297E_C06	nEk
cornu6	29.71534	58.26785	كشيد	Kašīd	Kashīd	Kashid	towns	KASHID_582N297E_C06	kEyd
cornu6	30.25118	49.70675	هندوان	Hinduwān	Hinduwān	Hinduwan	towns	HINDUWAN_497N302E_C06	hndwAn
cornu6	30.61030	50.29766	أراجان	Arrāǧān	Arrājān	Arrajan	capitals	ARRAJAN_502N306E_C06	ArAjAn
cornu6	30.99710	50.42781	سردان	Sardān	Sardān	Sardan	regions	SARDAN_504N309E_C06	srdAn
cornu6	30.06436	50.21436	مهروبان	Mahrūbān	Mahrūbān	Mahruban	towns	MAHRUBAN_502N300E_C06	mhrwbAn
cornu6	30.34108	50.22217	ريشهر	Rīšahr	Rīshahr	Rishahr	villages	RISHAHR_502N303E_C06	ryEhr
cornu6	30.51616	50.39397	فرزك	Firzuk	Firzuk	Firzuk	towns	FIRZUK_503N305E_C06	frzk
cornu6	30.44661	50.51371	زيتون	Zaytūn #?	Zaytūn #?	Zaytun	waystations	ZAYTUN_505N304E_C06	zytwn
cornu6	30.29389	50.84951	جنبد ملغان	Ǧunbad Mallaġān	Junbad Mallaghān	Junbad Mallaghan	towns	JUNBADMALLAGHAN_508N302E_C06	jnbd mlgAn
cornu6	30.74015	50.80266	صاهك	Ṣāhik	Ṣāhik	Sahik	towns	SAHIK_508N307E_C06	SAhk
cornu6	31.47341	50.93021	اللورجان	al-Lūriǧān	al-Lūrijān	al-Lurijan	towns	LURIJAN_509N314E_C06	AllwrjAn
cornu6	30.39947	51.17750	بلا سابور	Balā Sābūr	Balā Sābūr	Bala Sabur	regions	BALASABUR_511N303E_C06	blA sAbwr
cornu6	30.30738	51.25820	دخويد	Daḫwīd	Dakhwīd	Dakhwid	waystations	DAKHWID_512N303E_C06	dxwyd
cornu6	30.24443	51.50809	خواذان	Ḫawāḏān	Khawādhān	Khawadhan	villages	KHAWADHAN_515N302E_C06	xwAVAn
cornu6	30.12743	51.55235	نوبندجان	Nūbandaǧān	Nūbandajān	Nubandajan	towns	NUBANDAJAN_515N301E_C06	nwbndjAn
cornu6	30.09815	51.78402	جركان	Ǧarkān ?	Jarkān ?	Jarkan	villages	JARKAN_517N300E_C06	jrkAn
cornu6	30.04859	51.94541	الخرارة	al-Ḫarrāraŧ	al-Kharrāra	al-Kharrara	waystations	KHARRARA_519N300E_C06	AlxrAro
cornu6	30.15444	51.64606	قلعة الجص	Qalʿaŧ al-Ǧiṣṣ ?	Qalʿat al-Jiṣṣ ?	Qalat al-Jiss	sites	QALAJISS_516N301E_C06	qlCo AljS
cornu6	30.50943	51.90116	كام فيروز	Kām Fayrūz	Kām Fayrūz	Kam Fayruz	regions	KAMFAYRUZ_519N305E_C06	kAm fyrwz
cornu6	30.69092	51.93240	كرد	Kurd ?	Kurd ?	Kurd	waystations	KURD_519N306E_C06	krd
cornu6	30.72449	51.92199	كلار	Kallār	Kallār	Kallar	villages	KALLAR_519N307E_C06	klAr
cornu6	31.19326	51.81266	جعفراباذ	Jaʿfarābāḏ ?	Jaʿfarābādh ?	Jafarabadh	waystations	JAFARABADH_518N311E_C06	jCfrAbAV
cornu6	31.35567	51.81266	سميرم	Sumayram	Sumayram	Sumayram	waystations	SUMAYRAM_518N313E_C06	smyrm
cornu6	31.79256	51.69552	كرو	Karū	Karū	Karu	waystations	KARU_516N317E_C06	krw
cornu6	31.80584	51.96103	روزكان	Rūzkān ?	Rūzkān ?	Ruzkan	waystations	RUZKAN_519N318E_C06	rwzkAn
cornu6	32.00251	51.86732	قومسة	Qūmisaŧ	Qūmisa	Qumisa	waystations	QUMISA_518N320E_C06	qwmso
cornu6	31.44454	51.91938	ماس	Mās ?	Mās ?	Mas	sites	MAS_519N314E_C06	mAs
cornu6	30.03958	52.36712	البيضاء	al-Bayḍāʾ	al-Bayḍāʾ	al-Bayda	towns	BAYDA_523N300E_C06	AlbyDAc
cornu6	30.39049	52.21353	مهرجاناواز	Mihrǧānāwāz	Mihrjānāwāz	Mihrjanawaz	waystations	MIHRJANAWAZ_522N303E_C06	mhrjAnAwAz
cornu6	30.77818	51.99227	أورد	Ūrd #?	Ūrd #?	Urd	towns	URD_519N307E_C06	Awrd
cornu6	30.09815	52.67428	قلعة سعيداباذ	Qalʿaŧ Saʿīdābāḏ	Qalʿat Saʿīdābādh	Qalat Saidabadh	sites	QALASAIDABADH_526N300E_C06	qlCo sCydAbAV
cornu6	30.18595	52.63784	مئين|معين	Maʾīn/Maʿīn #?	Maʾīn/Maʿīn #?	Main/Main	towns	MAIN_526N301E_C06	mcyn|mCyn
cornu6	30.50270	52.48426	خوسكان	Ḫūsikān	Khūsikān	Khusikan	waystations	KHUSIKAN_524N305E_C06	xwskAn
cornu6	30.74910	52.44000	الرون	al-Rūn	al-Rūn	al-Run	regions	RUN_524N307E_C06	Alrwn
cornu6	30.82066	52.44521	قصر أعين	Qaṣr Aʿīn	Qaṣr Aʿīn	Qasr Ain	waystations	QASRAIN_524N308E_C06	qSr ACyn
cornu6	31.25559	52.02871	خان روشان	Ḫān Rūšān	Khān Rūshān	Khan Rushan	waystations	KHANRUSHAN_520N312E_C06	xAn rwEAn
cornu6	31.51558	52.17709	أزكاس	Azkās	Azkās	Azkas	waystations	AZKAS_521N315E_C06	AzkAs
cornu6	31.42233	52.43219	سرويستان	Sarwīstān	Sarwīstān	Sarwistan	towns	SARWISTAN_524N314E_C06	srwystAn
cornu6	31.17990	52.62743	برم أرجمان	Barm Arǧumān #	Barm Arjumān #	Barm Arjuman #	regions	BARMARJUMAN_526N311E_C06	brm ArjmAn
cornu6	31.16430	52.66127	أباذة	Abāḏaŧ #	Abādha #	Abadha #	towns	ABADHA_526N311E_C06	AbAVo
cornu6	31.05956	52.79142	سرمق	Sarmaq	Sarmaq	Sarmaq	towns	SARMAQ_527N310E_C06	srmq
cornu6	30.91897	52.67168	إقليد	Iqlīd	Iqlīd	Iqlid	villages	IQLID_526N309E_C06	Aqlyd
cornu6	30.73791	53.12982	كرة	Karaŧ	Kara	Kara	towns	KARA_531N307E_C06	kro
cornu6	30.60582	52.86431	مشكان	Muškān	Mushkān	Mushkan	towns	MUSHKAN_528N306E_C06	mEkAn
cornu6	30.13418	53.03090	قرية إبن بندار	Qaryaŧ Ibn Bundār	Qaryat Ibn Bundār	Qaryat Ibn Bundar	waystations	QARYAIBNBUNDAR_530N301E_C06	qryo Abn bndAr
cornu6	30.00577	53.78841	رأس الدنيا	Raʾs al-Dunyā ?	Raʾs al-Dunyā ?	Ras al-Dunya	waystations	RASDUNYA_537N300E_C06	rAs AldnyA
cornu6	30.17019	53.16106	كمين	Kamīn	Kamīn	Kamin	villages	KAMIN_531N301E_C06	kmyn
cornu6	30.28490	53.19750	كهمندة	Kahamandaŧ	Kahamanda	Kahamanda	waystations	KAHAMANDA_531N302E_C06	khmndo
cornu6	30.63942	53.18449	قرية بيذ|بيذ|قرية الخلاف	Qaryaŧ Bīḏ/Bīḏ/Qaryaŧ al-Ḫillāf	Qaryat Bīdh/Bīdh/Qaryat al-Khillāf	Qaryat Bidh/Bidh/Qaryat al-Khillaf	villages	QARYABIDH_531N306E_C06	qryo byV|byV|qryo AlxlAf
cornu6	30.46456	53.61920	بوان	Bawwān	Bawwān	Bawwan	towns	BAWWAN_536N304E_C06	bwAn
cornu6	31.15094	53.25737	أبرقوه	Abarqūh	Abarqūh	Abarquh	towns	ABARQUH_532N311E_C06	Abrqwh
cornu6	31.55774	53.84828	قرية الأسد	Qaryaŧ al-Asad #	Qaryat al-Asad #	Qaryat al-Asad #	waystations	QARYAASAD_538N315E_C06	qryo AlAsd
cornu6	31.90975	54.34286	يزد|كثة	Yazd/Kaṯaŧ	Yazd/Katha	Yazd/Katha	towns	YAZD_543N319E_C06	yzd|kvo
cornu6	31.74166	54.19969	قرية المجوس	Qaryaŧ al-Maǧūs	Qaryat al-Majūs	Qaryat al-Majus	waystations	QARYAMAJUS_541N317E_C06	qryo Almjws
cornu6	30.11392	54.41315	هراة	Harāŧ	Harā	Hara	towns	HARA_544N301E_C06	hrAo
cornu6	30.12067	54.70209	راذان	Rāḏān ?	Rādhān ?	Radhan	waystations	RADHAN_547N301E_C06	rAVAn
cornu6	30.13418	55.05872	شابابك	Šābābak	Shābābak	Shababak	towns	SHABABAK_550N301E_C06	EAbAbk
cornu6	30.31412	55.70689	ده أشتران	Dih Ušturān ?	Dih Ushturān ?	Dih Ushturan	towns	DIHUSHTURAN_557N303E_C06	dh AEtrAn
cornu6	30.24893	55.98281	أونس	Ūnas ?	Ūnas ?	Unas	towns	UNAS_559N302E_C06	Awns
cornu6	30.88547	55.25395	أبان	Abān	Abān	Aban	towns	ABAN_552N308E_C06	AbAn
cornu6	31.76601	54.62400	الفهرج	al-Fahraǧ	al-Fahraj	al-Fahraj	towns	FAHRAJ_546N317E_C06	Alfhrj
cornu6	31.83238	55.96459	بهاوذ	Bahāwaḏ ?	Bahāwadh ?	Bahawadh	towns	BAHAWADH_559N318E_C06	bhAwV
